Date,MF_TuleR_S10_ET_POTENTIAL_IN,MF_TuleR_S10_FLOW_CFS,MF_TuleR_S10_PRECIP_INC_IN,MF_TuleR_S10_SATURATION_FRACTION_ININ,MF_TuleR_S10_STORAGE_GW_1_IN,MF_TuleR_S10_STORAGE_GW_2_IN,MF_TuleR_S10_STORAGE_SOIL_IN,MF_TuleR_S10_SWE_OBSERVED_IN,MF_TuleR_S10_TEMPERATURE_AIR_DEGF,MF_TuleR_S20_ET_POTENTIAL_IN,MF_TuleR_S20_FLOW_CFS,MF_TuleR_S20_PRECIP_INC_IN,MF_TuleR_S20_SATURATION_FRACTION_ININ,MF_TuleR_S20_STORAGE_GW_1_IN,MF_TuleR_S20_STORAGE_GW_2_IN,MF_TuleR_S20_STORAGE_SOIL_IN,MF_TuleR_S20_SWE_OBSERVED_IN,MF_TuleR_S20_TEMPERATURE_AIR_DEGF,NF_TuleR_S10_ET_POTENTIAL_IN,NF_TuleR_S10_FLOW_CFS,NF_TuleR_S10_PRECIP_INC_IN,NF_TuleR_S10_SATURATION_FRACTION_ININ,NF_TuleR_S10_STORAGE_GW_1_IN,NF_TuleR_S10_STORAGE_GW_2_IN,NF_TuleR_S10_STORAGE_SOIL_IN,NF_TuleR_S10_SWE_OBSERVED_IN,NF_TuleR_S10_TEMPERATURE_AIR_DEGF,ReservoirInflow_FLOW_CFS,ReservoirInflow_FLOW_OBSERVED_CFS,SF_TuleR_S10_ET_POTENTIAL_IN,SF_TuleR_S10_FLOW_CFS,SF_TuleR_S10_PRECIP_INC_IN,SF_TuleR_S10_SATURATION_FRACTION_ININ,SF_TuleR_S10_STORAGE_GW_1_IN,SF_TuleR_S10_STORAGE_GW_2_IN,SF_TuleR_S10_STORAGE_SOIL_IN,SF_TuleR_S10_SWE_OBSERVED_IN,SF_TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S10_ET_POTENTIAL_IN,TuleR_S10_FLOW_CFS,TuleR_S10_PRECIP_INC_IN,TuleR_S10_SATURATION_FRACTION_ININ,TuleR_S10_STORAGE_GW_1_IN,TuleR_S10_STORAGE_GW_2_IN,TuleR_S10_STORAGE_SOIL_IN,TuleR_S10_SWE_OBSERVED_IN,TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S20_ET_POTENTIAL_IN,TuleR_S20_FLOW_CFS,TuleR_S20_PRECIP_INC_IN,TuleR_S20_SATURATION_FRACTION_ININ,TuleR_S20_STORAGE_GW_1_IN,TuleR_S20_STORAGE_GW_2_IN,TuleR_S20_STORAGE_SOIL_IN,TuleR_S20_SWE_OBSERVED_IN,TuleR_S20_TEMPERATURE_AIR_DEGF
5/5/1983,0.007238484,22.22,0.00530,0.59646,0.1841,8.1416,2.9823,0.0000,44.741,0.003649489,234.7,0.00720,0.60047,0.9637,9.998,3.0024,25.613,34.566,0.006737904,217.7,0.00460,0.61119,0.6760,11.641,3.0560,5.7516,43.612,691,1157.9,0.0067044,184.7,0.00421,0.59574,0.5317,8.0142,2.9787,4.0340,42.699,0.010994665,10.223,0.00434,0.42959,0.00215,4.4175,2.1480,0,56.771,0.009320882,21.85,0.00466,0.56806,0.1426,6.8164,2.8403,0.00000,51.867
5/6/1983,0.00719094,19.19,0.01248,0.59491,0.1277,8.0727,2.9745,0.0000,44.495,0.004240997,211.2,0.02278,0.59958,0.8402,9.977,2.9979,24.622,34.748,0.006708263,200.2,0.01501,0.60595,0.5962,11.585,3.0298,5.5876,43.472,622,1165.3,0.006773672,160.8,0.01476,0.59442,0.4345,7.9701,2.9721,3.8412,42.502,0.011083073,10.065,0.00379,0.42086,0.00095,4.3555,2.1043,0,56.932,0.009342503,20.94,0.00656,0.56252,0.1124,6.7458,2.8126,0.00000,51.848
5/7/1983,0.008130257,19.04,0.00977,0.59478,0.1264,7.9956,2.9739,0.0000,47.899,0.005926431,208.8,0.02337,0.59974,0.8355,9.937,2.9987,23.381,39.167,0.00795625,197.1,0.01087,0.60721,0.5842,11.517,3.0360,5.3656,46.968,617,1086.3,0.007729989,161.8,0.01584,0.59375,0.4457,7.9155,2.9688,3.5965,46.221,0.011636486,9.923,0.00046,0.40846,0.00041,4.2937,2.0423,0,58.328,0.010160958,20.20,0.00292,0.55596,0.0887,6.6707,2.7798,0.00000,54.263
5/8/1983,0.008563653,17.66,0.00248,0.59235,0.0982,7.9168,2.9618,0.0000,49.288,0.006190769,230.2,0.00779,0.60212,0.9510,9.945,3.0106,22.044,40.289,0.008395741,191.8,0.00044,0.60495,0.5585,11.447,3.0248,5.1200,48.377,644,1110.1,0.008099876,175.2,0.00521,0.59170,0.5009,7.8692,2.9585,3.3360,47.444,0.012216868,9.788,0.00008,0.39200,0.00017,4.2325,1.9600,0,59.708,0.01074791,19.56,0.00055,0.54399,0.0694,6.5928,2.7199,0.00000,55.824
5/9/1983,0.008012933,15.98,0.00000,0.58653,0.0663,7.8299,2.9326,0.0000,47.352,0.005749495,217.4,0.00000,0.60127,0.8728,9.991,3.0063,20.768,38.229,0.007829651,184.4,0.00000,0.59712,0.5233,11.376,2.9856,4.9071,46.347,613,1115.8,0.00757496,166.7,0.00000,0.58779,0.4612,7.8261,2.9389,3.0714,45.498,0.01146452,9.657,0.00000,0.37613,0.00007,4.1720,1.8807,0,57.768,0.010074742,19.01,0.00000,0.52921,0.0535,6.5127,2.6460,0.00000,53.884
5/10/1983,0.007435152,14.74,0.00000,0.57723,0.0437,7.7360,2.8861,0.0000,45.188,0.004761774,200.6,0.00000,0.59864,0.7811,9.997,2.9932,19.455,35.338,0.007239928,176.1,0.00000,0.58528,0.4849,11.301,2.9264,4.7019,44.071,574,1106.6,0.00696167,154.6,0.00000,0.58106,0.4098,7.7720,2.9053,2.8022,43.047,0.010716083,9.527,0.00000,0.36217,0.00003,4.1124,1.8108,0,55.728,0.009393156,18.52,0.00000,0.51380,0.0407,6.4312,2.5690,0.00000,51.805
5/11/1983,0.007639865,13.88,0.00126,0.56572,0.0284,7.6377,2.8286,0.0000,45.819,0.004756254,179.0,0.00570,0.59473,0.6640,9.969,2.9736,18.618,35.186,0.007443228,166.9,0.00048,0.57049,0.4422,11.219,2.8525,4.5545,44.942,525,1051.6,0.007082841,137.8,0.00058,0.57139,0.3397,7.7075,2.8570,2.6532,43.349,0.01132943,9.398,0.00000,0.34905,0.00001,4.0536,1.7452,0,57.294,0.009925777,18.10,0.00006,0.49861,0.0304,6.3485,2.4930,0.00000,53.280
5/12/1983,0.008418993,13.26,0.00288,0.55618,0.0181,7.5368,2.7809,0.0000,48.496,0.00542894,165.3,0.00987,0.59325,0.5930,9.918,2.9663,18.405,37.577,0.00826745,160.2,0.00400,0.55825,0.4130,11.132,2.7913,4.4714,47.509,492,1016.1,0.007805,125.8,0.00105,0.56239,0.2915,7.6343,2.8119,2.6047,45.986,0.012520619,9.270,0.00001,0.33581,0.00000,3.9956,1.6791,0,60.178,0.010909064,17.72,0.00031,0.48253,0.0223,6.2652,2.4127,0.00000,55.965
5/13/1983,0.009223043,12.81,0.00163,0.54711,0.0114,7.4345,2.7356,0.0000,51.009,0.005974148,158.0,0.00417,0.59364,0.5562,9.857,2.9682,18.238,38.897,0.009001835,156.0,0.00352,0.55022,0.3955,11.043,2.7511,4.3896,49.761,473,1027.1,0.008467599,119.8,0.00046,0.55248,0.2689,7.5567,2.7624,2.5525,48.129,0.013647396,9.142,0.00001,0.32233,0.00000,3.9384,1.6117,0,62.696,0.011944727,17.38,0.00025,0.46539,0.0160,6.1813,2.3269,0.00000,58.574
5/14/1983,0.00986415,12.48,0.00127,0.53405,0.0070,7.3318,2.6703,0.0000,52.876,0.006479803,161.2,0.00331,0.59343,0.5783,9.801,2.9672,18.055,41.043,0.009658123,154.7,0.00277,0.54311,0.3918,10.955,2.7155,4.2984,51.714,475,1020.5,0.009147312,120.1,0.00038,0.54095,0.2732,7.4788,2.7048,2.4918,50.272,0.014501339,9.015,0.00012,0.30878,0.00000,3.8821,1.5439,0,64.470,0.012726487,17.07,0.00069,0.44676,0.0112,6.0973,2.2338,0.00000,60.397
5/15/1983,0.01023193,12.22,0.00127,0.52103,0.0043,7.2292,2.6051,0.0000,53.912,0.006965789,176.3,0.00331,0.59290,0.6634,9.779,2.9645,17.844,43.010,0.010012421,157.2,0.00277,0.53403,0.4069,10.871,2.6702,4.1927,52.817,500,1013.4,0.009594684,128.3,0.00038,0.52878,0.3117,7.4054,2.6439,2.4208,51.680,0.014975759,8.890,0.00012,0.29569,0.00000,3.8265,1.4784,0,65.382,0.013075206,16.79,0.00069,0.42872,0.0077,6.0133,2.1436,0.00000,61.155
5/16/1983,0.01044418,12.01,0.00000,0.50563,0.0025,7.1272,2.5281,0.0000,54.430,0.007092849,192.1,0.00000,0.58906,0.7458,9.815,2.9453,17.670,43.453,0.010285697,162.1,0.00000,0.51664,0.4317,10.800,2.5832,4.1118,53.482,535,1079.6,0.009760486,143.2,0.00000,0.51620,0.3769,7.3413,2.5810,2.3589,52.097,0.015053411,8.765,0.00000,0.28291,0.00000,3.7718,1.4146,0,65.493,0.013315481,16.53,0.00000,0.40928,0.0052,5.9296,2.0464,0.00000,61.645
5/17/1983,0.010554192,11.82,0.00040,0.48899,0.0015,7.0262,2.4449,0.0000,54.642,0.007127412,195.1,0.00207,0.58604,0.7611,9.889,2.9302,19.914,43.542,0.010469359,161.5,0.00010,0.49948,0.4290,10.735,2.4974,4.3900,53.858,548,1080.3,0.009849497,154.9,0.00016,0.50417,0.4271,7.2843,2.5209,2.6862,52.247,0.01570216,8.642,0.00000,0.27037,0.00000,3.7178,1.3519,0,66.719,0.013749899,16.28,0.00000,0.38905,0.0034,5.8464,1.9452,0.00000,62.512
5/18/1983,0.0111347,11.65,0.00262,0.47342,0.0008,6.9262,2.3671,0.0000,56.175,0.007658407,203.1,0.01020,0.58786,0.8086,9.985,2.9393,22.631,45.516,0.011009779,158.8,0.00280,0.48739,0.4190,10.673,2.4370,4.7353,55.358,565,1104.4,0.010418105,166.7,0.00100,0.49584,0.4797,7.2311,2.4792,3.0576,53.867,0.016801894,8.519,0.00001,0.25773,0.00000,3.6646,1.2887,0,68.733,0.014553352,16.05,0.00027,0.36887,0.0022,5.7639,1.8443,0.00000,64.161
5/19/1983,0.012631838,11.49,0.00229,0.45976,0.0005,6.8274,2.2988,0.0000,59.860,0.008787839,230.9,0.00848,0.59741,0.9513,10.151,2.9871,21.995,49.334,0.01244726,159.2,0.00408,0.48117,0.4243,10.623,2.4058,4.5949,58.973,615,1171.6,0.01182091,189.6,0.00084,0.49239,0.5562,7.1842,2.4619,2.8512,57.541,0.018826975,8.399,0.00001,0.24467,0.00000,3.6122,1.2233,0,72.217,0.016319292,15.82,0.00027,0.34945,0.0014,5.6822,1.7473,0.00000,67.616
5/20/1983,0.014157292,11.34,0.00007,0.44087,0.0002,6.7299,2.2043,0.0000,63.185,0.009715301,363.3,0.00035,0.60661,1.1607,10.440,3.0330,21.362,52.130,0.014002666,227.1,0.00138,0.47485,0.4457,10.601,2.3743,4.4492,62.349,923,1339.1,0.01318259,297.8,0.00000,0.48967,0.6509,7.1461,2.4483,2.6467,60.650,0.021521714,8.280,0.00000,0.23107,0.00000,3.5605,1.1553,0,76.393,0.018564245,15.60,0.00000,0.32978,0.0009,5.6014,1.6489,0.00000,71.527
5/21/1983,0.015166,11.19,0.00040,0.41818,0.0001,6.6337,2.0909,0.0000,65.185,0.010206011,395.5,0.00207,0.60000,1.3123,10.812,3.0000,20.613,53.481,0.01508266,315.3,0.00010,0.45804,0.4543,10.597,2.2902,4.2777,64.440,1198,1451.3,0.013984583,452.3,0.00016,0.48317,0.7126,7.1094,2.4159,2.4225,62.311,0.022953229,8.162,0.00000,0.21742,0.00000,3.5096,1.0871,0,78.414,0.020021241,15.39,0.00000,0.31027,0.0005,5.5216,1.5513,0.00000,73.836
5/22/1983,0.015974684,11.04,0.00042,0.39646,0.0001,6.5389,1.9823,0.0000,66.747,0.010823712,456.7,0.00211,0.59234,1.5077,11.210,2.9617,19.734,55.148,0.015844462,346.0,0.00010,0.43963,0.4671,10.599,2.1981,4.0731,65.943,1396,1621.1,0.014684991,558.7,0.00173,0.48187,0.7512,7.0670,2.4093,2.1756,63.797,0.023247585,8.046,0.00001,0.20437,0.00000,3.4594,1.0218,0,78.783,0.020677447,15.18,0.00003,0.29133,0.0003,5.4428,1.4566,0.00000,74.846
5/23/1983,0.016144101,10.89,0.00003,0.37522,0.0000,6.4453,1.8761,0.0000,67.041,0.011059293,499.6,0.00004,0.59004,1.6988,11.641,2.9502,18.754,55.747,0.015945252,330.2,0.00000,0.42230,0.4833,10.604,2.1115,3.8502,66.142,1622,1753.9,0.014895486,758.9,0.00156,0.47724,0.7779,7.0182,2.3862,1.9431,64.217,0.023419207,7.931,0.00001,0.19205,0.00000,3.4099,0.9603,0,78.967,0.02078427,14.97,0.00002,0.27364,0.0002,5.3651,1.3682,0.00000,74.970
5/24/1983,0.016249636,10.74,0.00040,0.35502,0.0000,6.3531,1.7751,0.0000,67.217,0.01125457,531.9,0.00207,0.59993,1.8405,12.046,2.9996,17.875,56.214,0.015998181,262.3,0.00010,0.40522,0.4972,10.605,2.0261,3.6499,66.261,1577,1853.9,0.015039953,749.5,0.00016,0.46319,0.7873,6.9629,2.3159,1.7915,64.508,0.023237137,7.818,0.00000,0.18048,0.00000,3.3611,0.9024,0,78.666,0.020659849,14.76,0.00000,0.25782,0.0001,5.2884,1.2891,0.00000,74.750
5/25/1983,0.016412385,10.59,0.00096,0.33643,0.0000,6.2622,1.6821,0.0000,67.504,0.011558299,617.8,0.00466,0.63236,1.9616,12.397,3.1618,17.060,56.956,0.016097488,178.6,0.00030,0.38877,0.5179,10.598,1.9438,3.4655,66.486,1519,1910.6,0.015285975,690.1,0.00045,0.44600,0.7894,6.9024,2.2300,1.6788,65.012,0.023267865,7.706,0.00000,0.16964,0.00000,3.3130,0.8482,0,78.656,0.020622848,14.55,0.00003,0.24366,0.0001,5.2128,1.2183,0.00000,74.661
5/26/1983,0.017064255,10.44,0.00056,0.31882,0.0000,6.1727,1.5941,0.0000,68.627,0.011857394,964.8,0.00259,0.66656,2.0560,12.690,3.3328,16.076,57.652,0.016821465,224.2,0.00020,0.37351,0.5345,10.582,1.8676,3.2453,67.705,1967,1941.2,0.015868865,745.7,0.00028,0.42833,0.7868,6.8387,2.1416,1.5516,66.042,0.024878776,7.596,0.00000,0.15912,0.00000,3.2656,0.7956,0,80.774,0.021864545,14.35,0.00003,0.23035,0.0000,5.1382,1.1517,0.00000,76.442
5/27/1983,0.017799195,10.30,0.00058,0.30146,0.0000,6.0843,1.5073,0.0000,69.875,0.012272028,1292.6,0.00249,0.69004,2.1260,12.923,3.4502,15.116,58.620,0.017573034,252.3,0.00013,0.36140,0.5400,10.553,1.8070,3.0456,68.972,2377,2020.8,0.016498163,800.3,0.00031,0.40966,0.7787,6.7734,2.0483,1.4293,67.159,0.026302548,7.488,0.00000,0.14865,0.00000,3.2189,0.7432,0,82.544,0.023031997,14.15,0.00002,0.21713,0.0000,5.0647,1.0856,0.00000,78.048
5/28/1983,0.017160764,10.15,0.00058,0.28657,0.0000,5.9973,1.4328,0.0000,68.737,0.01202774,1458.1,0.00249,0.70360,2.1818,13.106,3.5180,14.195,57.998,0.016811308,260.9,0.00013,0.35459,0.5387,10.511,1.7729,2.8856,67.664,2569,2035.4,0.016032347,818.5,0.00031,0.39509,0.7568,6.7074,1.9754,1.3024,66.312,0.025013044,7.380,0.00000,0.13883,0.00000,3.1728,0.6942,0,80.855,0.021924386,13.95,0.00002,0.20467,0.0000,4.9922,1.0234,0.00000,76.449
5/29/1983,0.015474556,10.01,0.00000,0.27347,0.0000,5.9115,1.3673,0.0000,65.563,0.011175778,1497.0,0.00000,0.69948,2.2090,13.243,3.4974,13.505,55.845,0.015117385,326.8,0.00000,0.34767,0.5272,10.457,1.7383,2.7767,64.495,2599,1989.1,0.014536977,744.4,0.00000,0.38343,0.7291,6.6411,1.9171,1.1921,63.396,0.021699434,7.275,0.00000,0.13046,0.00000,3.1274,0.6523,0,76.240,0.019284738,13.75,0.00000,0.19386,0.0000,4.9208,0.9693,0.00000,72.385
5/30/1983,0.014578116,9.87,0.00000,0.26211,0.0000,5.8269,1.3106,0.0000,63.728,0.01069194,1478.4,0.00000,0.69124,2.2264,13.339,3.4562,13.012,54.549,0.014251186,371.6,0.00000,0.33822,0.5108,10.394,1.6911,2.6989,62.720,2567,1921.3,0.013691694,686.1,0.00000,0.37353,0.7028,6.5748,1.8677,1.1094,61.607,0.019733757,7.171,0.00000,0.12346,0.00000,3.0827,0.6173,0,73.201,0.017834323,13.56,0.00000,0.18460,0.0000,4.8504,0.9230,0.00000,69.932
5/31/1983,0.013600265,9.73,0.00000,0.25214,0.0000,5.7435,1.2607,0.0000,61.590,0.009746606,1349.2,0.00000,0.68362,2.2361,13.404,3.4181,12.457,51.833,0.013260178,353.9,0.00000,0.32915,0.4937,10.324,1.6458,2.6016,60.477,2359,1851.4,0.01269402,626.0,0.00000,0.36484,0.6788,6.5090,1.8242,1.0211,59.277,0.01845907,7.068,0.00000,0.11733,0.00000,3.0386,0.5867,0,71.071,0.016736232,13.37,0.00000,0.17638,0.0000,4.7810,0.8819,0.00000,67.932
6/1/1983,0.0110991,9.59,0.00000,0.24386,0.0000,5.6614,1.2193,0.0000,55.540,0.007689616,886.3,0.00000,0.67629,2.2099,13.441,3.3815,12.242,45.089,0.010712412,259.9,0.00000,0.32090,0.4772,10.250,1.6045,2.5690,54.121,1604,1670.8,0.010347398,428.3,0.00000,0.35753,0.6569,6.4437,1.7877,0.9697,53.187,0.015793612,6.967,0.00000,0.11211,0.00000,2.9951,0.5605,0,66.204,0.013938161,13.18,0.00000,0.16940,0.0000,4.7126,0.8470,0.00000,62.317
6/2/1983,0.010125132,9.45,0.00021,0.23713,0.0000,5.5804,1.1857,0.0000,52.857,0.006957574,467.5,0.00219,0.66312,2.1385,13.448,3.3156,11.839,42.282,0.009701037,164.0,0.00071,0.31158,0.4609,10.172,1.5579,2.5029,51.244,900,1474.3,0.009491055,239.7,0.00014,0.35118,0.6370,6.3789,1.7559,0.9158,50.663,0.014585753,6.868,0.00000,0.10769,0.00000,2.9522,0.5384,0,63.744,0.012710368,12.99,0.00000,0.16358,0.0000,4.6452,0.8179,0.00000,59.536
6/3/1983,0.011050969,9.32,0.00021,0.23086,0.0000,5.5005,1.1543,0.0000,55.345,0.007542708,558.2,0.00222,0.66526,2.0940,13.434,3.3263,11.505,44.458,0.010640638,171.2,0.00135,0.30657,0.4464,10.092,1.5329,2.4455,53.826,1070,1395.4,0.010323719,311.5,0.00014,0.34572,0.6191,6.3146,1.7286,0.8702,53.030,0.015689254,6.769,0.00000,0.10346,0.00000,2.9100,0.5173,0,65.936,0.013843411,12.80,0.00000,0.15799,0.0000,4.5787,0.7899,0.00000,62.053
6/4/1983,0.012129791,9.19,0.00021,0.22407,0.0000,5.4218,1.1203,0.0000,57.997,0.008058896,678.7,0.00222,0.66492,2.0645,13.408,3.3246,11.193,46.239,0.011739177,177.4,0.00135,0.30218,0.4338,10.012,1.5109,2.3882,56.529,1244,1329.1,0.011264712,359.8,0.00014,0.33944,0.6029,6.2509,1.6972,0.8237,55.434,0.017720684,6.673,0.00000,0.09899,0.00000,2.8684,0.4949,0,69.647,0.015569859,12.62,0.00000,0.15202,0.0000,4.5132,0.7601,0.00000,65.539
6/5/1983,0.01412781,9.05,0.00072,0.21683,0.0000,5.3443,1.0841,0.0000,62.489,0.009337569,1062.1,0.00471,0.66620,2.0587,13.378,3.3310,10.763,50.366,0.013698619,261.7,0.00188,0.29862,0.4231,9.930,1.4931,2.3055,61.038,1824,1297.8,0.013041575,472.1,0.00067,0.33272,0.5883,6.1876,1.6636,0.7561,59.693,0.020792648,6.577,0.00000,0.09407,0.00000,2.8273,0.4704,0,74.630,0.018296491,12.44,0.00016,0.14547,0.0000,4.4487,0.7273,0.00000,70.462
6/6/1983,0.016527651,8.92,0.00100,0.20895,0.0000,5.2678,1.0447,0.0000,67.214,0.010914123,1595.4,0.00683,0.66443,2.0981,13.350,3.3221,10.238,54.823,0.016103441,406.0,0.00254,0.29259,0.4139,9.849,1.4629,2.2073,65.859,2645,1355.1,0.015171988,616.0,0.00075,0.32496,0.5753,6.1248,1.6248,0.6717,64.201,0.024040358,6.483,0.00000,0.08865,0.00000,2.7869,0.4432,0,79.256,0.021400517,12.26,0.00017,0.13824,0.0000,4.3850,0.6912,0.00000,75.362
6/7/1983,0.017485185,8.80,0.00049,0.20050,0.0000,5.1924,1.0025,0.0000,68.867,0.011128043,1717.3,0.00431,0.66597,2.1375,13.328,3.3298,9.707,55.321,0.017100075,432.6,0.00137,0.28564,0.4057,9.767,1.4282,2.1089,67.485,2686,1401.2,0.015888881,509.1,0.00022,0.31293,0.5633,6.0624,1.5647,0.5855,65.433,0.026136873,6.390,0.00000,0.08293,0.00000,2.7470,0.4147,0,81.949,0.023168793,12.09,0.00001,0.13047,0.0000,4.3223,0.6523,0.00000,77.838
6/8/1983,0.01639319,8.67,0.00000,0.19198,0.0000,5.1181,0.9599,0.0000,66.888,0.010506482,1521.5,0.00000,0.66522,2.1548,13.306,3.3261,9.594,53.636,0.015919831,383.9,0.00000,0.27775,0.3983,9.686,1.3888,2.0719,65.350,2389,1414.3,0.014938546,457.1,0.00000,0.30034,0.5518,6.0003,1.5017,0.5387,63.591,0.024103398,6.299,0.00000,0.07757,0.00000,2.7077,0.3878,0,79.290,0.021413937,11.91,0.00000,0.12309,0.0000,4.2604,0.6155,0.00000,75.322
6/9/1983,0.015517104,8.55,0.00051,0.18424,0.0000,5.0449,0.9212,0.0000,65.247,0.010393988,1468.3,0.00253,0.66485,2.1655,13.282,3.3242,9.590,53.354,0.015084933,369.5,0.00140,0.27052,0.3919,9.605,1.3526,2.0532,63.868,2305,1417.8,0.014298859,440.3,0.00053,0.28876,0.5414,5.9386,1.4438,0.4973,62.410,0.021775011,6.209,0.00000,0.07297,0.00000,2.6690,0.3649,0,76.011,0.019644555,11.74,0.00016,0.11667,0.0000,4.1995,0.5834,0.00000,72.620
6/10/1983,0.015302587,8.43,0.00051,0.17739,0.0000,4.9727,0.8869,0.0000,64.837,0.01059239,1642.6,0.00253,0.66568,2.1748,13.253,3.3284,9.060,53.917,0.014761343,390.5,0.00140,0.26495,0.3866,9.524,1.3248,1.9472,63.305,2407,1447.1,0.014259779,348.0,0.00053,0.27708,0.5289,5.8771,1.3854,0.4139,62.392,0.021410875,6.120,0.00000,0.06890,0.00000,2.6308,0.3445,0,75.447,0.019152813,11.58,0.00016,0.11100,0.0000,4.1394,0.5550,0.00000,71.815
6/11/1983,0.012924197,8.30,0.00000,0.17107,0.0000,4.9016,0.8554,0.0000,59.758,0.009179862,1392.9,0.00000,0.66397,2.1767,13.220,3.3198,8.750,49.844,0.012424327,331.6,0.00000,0.25912,0.3819,9.443,1.2956,1.8795,58.199,1976,1415.3,0.01206683,226.2,0.00000,0.26402,0.5043,5.8157,1.3201,0.3726,57.461,0.017484056,6.032,0.00000,0.06543,0.00000,2.5931,0.3271,0,69.085,0.015884414,11.41,0.00000,0.10605,0.0000,4.0802,0.5302,0.00000,66.032
6/12/1983,0.011847189,8.19,0.00021,0.16567,0.0000,4.8315,0.8283,0.0000,57.146,0.008343859,954.5,0.00219,0.66078,2.1746,13.183,3.3039,8.573,47.147,0.011549791,227.1,0.00071,0.25399,0.3779,9.363,1.2700,1.8358,55.976,1393,1298.6,0.010965616,186.0,0.00014,0.25220,0.4802,5.7542,1.2610,0.3599,54.612,0.016320109,5.946,0.00000,0.06255,0.00000,2.5560,0.3128,0,66.949,0.014845769,11.25,0.00000,0.10187,0.0000,4.0218,0.5094,0.00000,63.935
6/13/1983,0.014418447,8.07,0.00074,0.16035,0.0000,4.7623,0.8017,0.0000,62.961,0.009952237,1389.2,0.00531,0.66220,2.1718,13.143,3.3110,8.207,52.096,0.014122109,330.9,0.00413,0.24976,0.3747,9.283,1.2488,1.7498,61.860,1951,1229.1,0.013368326,206.0,0.00053,0.24070,0.4582,5.6928,1.2035,0.3359,60.371,0.020491123,5.861,0.00001,0.05958,0.00000,2.5195,0.2979,0,74.006,0.018376619,11.09,0.00032,0.09760,0.0000,3.9642,0.4880,0.00000,70.443
6/14/1983,0.017098559,7.95,0.00053,0.15433,0.0000,4.6942,0.7716,0.0000,68.148,0.011655168,1912.7,0.00313,0.66681,2.1707,13.102,3.3340,7.678,56.617,0.016623894,452.8,0.00342,0.24618,0.3720,9.204,1.2309,1.6288,66.797,2623,1222.2,0.015939197,232.9,0.00039,0.23021,0.4301,5.6315,1.1511,0.3018,65.638,0.023978706,5.777,0.00001,0.05617,0.00000,2.4834,0.2808,0,79.017,0.021580206,10.93,0.00031,0.09282,0.0000,3.9075,0.4641,0.00000,75.507
6/15/1983,0.016973719,7.84,0.00000,0.14772,0.0000,4.6270,0.7386,0.0000,67.953,0.011832518,2031.0,0.00000,0.66581,2.1694,13.059,3.3291,7.106,57.068,0.016356971,464.3,0.00000,0.24070,0.3698,9.125,1.2035,1.4982,66.425,2748,1229.5,0.015863542,228.6,0.00000,0.22217,0.3897,5.5699,1.1108,0.2653,65.585,0.023219783,5.694,0.00000,0.05275,0.00000,2.4479,0.2638,0,77.966,0.020972356,10.77,0.00000,0.08785,0.0000,3.8516,0.4393,0.00000,74.618
6/16/1983,0.01715976,7.73,0.00021,0.14131,0.0000,4.5608,0.7065,0.0000,68.312,0.01229862,2118.6,0.00219,0.66207,2.1667,13.015,3.3104,6.526,58.235,0.016539998,469.6,0.00071,0.23426,0.3680,9.046,1.1713,1.3656,66.848,2833,1260.0,0.015976757,220.9,0.00014,0.21437,0.3529,5.5081,1.0719,0.2286,65.891,0.022470245,5.613,0.00000,0.04964,0.00000,2.4129,0.2482,0,76.911,0.020664442,10.62,0.00000,0.08319,0.0000,3.7965,0.4159,0.00000,74.168
6/17/1983,0.018450443,7.62,0.00021,0.13504,0.0000,4.4956,0.6752,0.0000,70.504,0.012982316,2407.7,0.00219,0.65948,2.1644,12.971,3.2974,5.904,59.823,0.018008761,520.4,0.00071,0.22847,0.3665,8.968,1.1424,1.2236,69.315,3180,1269.5,0.01704916,228.8,0.00014,0.20676,0.3198,5.4463,1.0338,0.1890,67.783,0.02465396,5.533,0.00000,0.04663,0.00000,2.3783,0.2331,0,79.894,0.022760915,10.47,0.00000,0.07860,0.0000,3.7422,0.3930,0.00000,77.208
6/18/1983,0.0166997,7.51,0.00049,0.12908,0.0000,4.4313,0.6454,0.0000,67.432,0.011937596,2177.2,0.00431,0.65559,2.1621,12.927,3.2779,5.415,57.356,0.016296318,473.4,0.00138,0.22277,0.3654,8.891,1.1138,1.1124,66.285,2885,1298.1,0.015509596,210.8,0.00022,0.19941,0.2900,5.3846,0.9970,0.1574,64.921,0.022097455,5.454,0.00000,0.04381,0.00000,2.3443,0.2190,0,76.365,0.020413898,10.32,0.00001,0.07428,0.0000,3.6887,0.3714,0.00000,73.749
6/19/1983,0.015023096,7.40,0.00049,0.12414,0.0000,4.3679,0.6207,0.0000,64.261,0.011011756,1624.9,0.00431,0.64864,2.1596,12.882,3.2432,5.074,55.005,0.014437803,421.1,0.00138,0.21874,0.3646,8.814,1.0937,1.0339,62.781,2256,1230.6,0.014052312,186.6,0.00022,0.19313,0.2632,5.3230,0.9657,0.1349,62.057,0.018957928,5.375,0.00000,0.04147,0.00000,2.3108,0.2074,0,71.518,0.017603083,10.17,0.00001,0.07067,0.0000,3.6359,0.3533,0.00000,69.161
