number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
116,-1000000000.0,2026-02-26 16:45:23.498488,2026-02-26 16:45:23.508477,0 days 00:00:00.009989,32,2,256,1,0.5890618610295854,"((0.7, 0.2), (0.01, 0.002, 0.0005))",68,377,COMPLETE
115,-1000000000.0,2026-02-26 16:45:23.493651,2026-02-26 16:45:23.503500,0 days 00:00:00.009849,64,2,256,1,0.13635052765567401,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",89,387,COMPLETE
114,-1000000000.0,2026-02-26 16:45:23.488278,2026-02-26 16:45:23.498163,0 days 00:00:00.009885,64,2,256,1,0.1447645896927478,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",64,394,COMPLETE
112,-1000000000.0,2026-02-26 16:45:23.473139,2026-02-26 16:45:23.487883,0 days 00:00:00.014744,64,2,256,1,0.1598955216726698,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",91,257,COMPLETE
98,-1000000000.0,2026-02-26 16:45:23.392829,2026-02-26 16:45:23.401642,0 days 00:00:00.008813,32,4,64,1,0.5319485558134327,"((0.7, 0.2), (0.01, 0.002, 0.0005))",137,279,COMPLETE
111,-1000000000.0,2026-02-26 16:45:23.456814,2026-02-26 16:45:23.482425,0 days 00:00:00.025611,128,4,256,1,0.5393658087574192,"((0.5, 0.25), (0.01, 0.005, 0.001))",127,252,COMPLETE
110,-1000000000.0,2026-02-26 16:45:23.449771,2026-02-26 16:45:23.472475,0 days 00:00:00.022704,64,4,128,1,0.5380171514881817,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",135,120,COMPLETE
109,-1000000000.0,2026-02-26 16:45:23.444658,2026-02-26 16:45:23.453827,0 days 00:00:00.009169,64,4,128,1,0.10051832046296308,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",97,238,COMPLETE
108,-1000000000.0,2026-02-26 16:45:23.439503,2026-02-26 16:45:23.449365,0 days 00:00:00.009862,32,2,64,1,0.17039668323189372,"((0.7, 0.2), (0.01, 0.002, 0.0005))",93,350,COMPLETE
107,-1000000000.0,2026-02-26 16:45:23.434662,2026-02-26 16:45:23.444132,0 days 00:00:00.009470,32,2,64,1,0.17188930109325737,"((0.7, 0.2), (0.01, 0.002, 0.0005))",79,336,COMPLETE
106,-1000000000.0,2026-02-26 16:45:23.429301,2026-02-26 16:45:23.439175,0 days 00:00:00.009874,64,2,64,1,0.5790972533923033,"((0.7, 0.2), (0.01, 0.002, 0.0005))",84,326,COMPLETE
105,-1000000000.0,2026-02-26 16:45:23.424635,2026-02-26 16:45:23.434001,0 days 00:00:00.009366,64,2,256,1,0.1292227907366615,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",102,387,COMPLETE
104,-1000000000.0,2026-02-26 16:45:23.419721,2026-02-26 16:45:23.428905,0 days 00:00:00.009184,64,2,256,1,0.12580220107950252,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",76,366,COMPLETE
103,-1000000000.0,2026-02-26 16:45:23.414966,2026-02-26 16:45:23.424130,0 days 00:00:00.009164,64,2,256,1,0.11839796014295428,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",70,350,COMPLETE
102,-1000000000.0,2026-02-26 16:45:23.410775,2026-02-26 16:45:23.419391,0 days 00:00:00.008616,64,2,256,1,0.11726641783858434,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",86,292,COMPLETE
101,-1000000000.0,2026-02-26 16:45:23.405753,2026-02-26 16:45:23.414594,0 days 00:00:00.008841,128,3,128,1,0.5169928247990998,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",62,293,COMPLETE
100,-1000000000.0,2026-02-26 16:45:23.401973,2026-02-26 16:45:23.410390,0 days 00:00:00.008417,128,3,256,1,0.5156709182511957,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",115,314,COMPLETE
99,-1000000000.0,2026-02-26 16:45:23.397809,2026-02-26 16:45:23.405060,0 days 00:00:00.007251,128,4,256,1,0.3777175296604214,"((0.7, 0.2), (0.01, 0.002, 0.0005))",116,313,COMPLETE
65,-1000000000.0,2026-02-26 16:45:23.256334,2026-02-26 16:45:23.262833,0 days 00:00:00.006499,32,4,64,1,0.5023138724535695,"((0.7, 0.2), (0.01, 0.002, 0.0005))",74,242,COMPLETE
64,-1000000000.0,2026-02-26 16:45:23.255675,2026-02-26 16:45:23.263057,0 days 00:00:00.007382,32,4,64,1,0.3951507086821518,"((0.7, 0.2), (0.01, 0.002, 0.0005))",105,242,COMPLETE
63,-1000000000.0,2026-02-26 16:45:23.248993,2026-02-26 16:45:23.255930,0 days 00:00:00.006937,32,4,64,1,0.5954638288399124,"((0.7, 0.2), (0.01, 0.002, 0.0005))",82,319,COMPLETE
16,-1000000000.0,2026-02-26 16:45:23.092191,2026-02-26 16:45:23.097415,0 days 00:00:00.005224,64,3,128,1,0.41114279913049656,"((0.7, 0.2), (0.01, 0.002, 0.0005))",118,199,COMPLETE
29,-1000000000.0,2026-02-26 16:45:23.131267,2026-02-26 16:45:23.136554,0 days 00:00:00.005287,128,3,64,1,0.2579885256989326,"((0.5, 0.25), (0.01, 0.005, 0.001))",72,261,COMPLETE
28,-1000000000.0,2026-02-26 16:45:23.127504,2026-02-26 16:45:23.132172,0 days 00:00:00.004668,32,3,128,1,0.5964536652533644,"((0.7, 0.2), (0.01, 0.002, 0.0005))",148,295,COMPLETE
27,-1000000000.0,2026-02-26 16:45:23.123982,2026-02-26 16:45:23.130803,0 days 00:00:00.006821,32,4,128,1,0.3914395478135129,"((0.7, 0.2), (0.01, 0.002, 0.0005))",115,296,COMPLETE
26,-1000000000.0,2026-02-26 16:45:23.122296,2026-02-26 16:45:23.127144,0 days 00:00:00.004848,32,4,128,1,0.3923246303318063,"((0.7, 0.2), (0.01, 0.002, 0.0005))",113,221,COMPLETE
25,-1000000000.0,2026-02-26 16:45:23.119473,2026-02-26 16:45:23.123346,0 days 00:00:00.003873,32,4,128,1,0.5161857251753759,"((0.7, 0.2), (0.01, 0.002, 0.0005))",125,318,COMPLETE
24,-1000000000.0,2026-02-26 16:45:23.115249,2026-02-26 16:45:23.121156,0 days 00:00:00.005907,32,4,128,1,0.5501589163760829,"((0.7, 0.2), (0.01, 0.002, 0.0005))",127,317,COMPLETE
23,-1000000000.0,2026-02-26 16:45:23.113178,2026-02-26 16:45:23.118598,0 days 00:00:00.005420,32,4,128,1,0.5766911455384717,"((0.7, 0.2), (0.01, 0.002, 0.0005))",135,352,COMPLETE
22,-1000000000.0,2026-02-26 16:45:23.109520,2026-02-26 16:45:23.114137,0 days 00:00:00.004617,32,4,128,1,0.5872602488652263,"((0.7, 0.2), (0.01, 0.002, 0.0005))",137,355,COMPLETE
