ordinate,date,time,capella gage flow,ef russian 20 et-potential,ef russian 20 flow,ef russian 20 flow-base,ef russian 20 infiltration,ef russian 20 perc-soil,ef russian 20 saturation fraction
6454,2006-06-26 21:00:00,21:00:00,107.203968,0.003707,0.003963,0.003963,0,0,0.135176
6455,2006-06-26 22:00:00,22:00:00,107.203941,0.003722,0.003936,0.003936,0,0,0.135104
6456,2006-06-26 23:00:00,23:00:00,107.203914,0.000931,0.00391,0.00391,0,0,0.135086
6457,2006-06-27 00:00:00,00:00:00,107.203888,0,0.003883,0.003883,0,0,0.135086
6458,2006-06-27 01:00:00,01:00:00,107.203862,0,0.003857,0.003857,0,0,0.135086
6459,2006-06-27 02:00:00,02:00:00,107.203836,0.000393,0.003831,0.003831,0,0,0.135079
6460,2006-06-27 03:00:00,03:00:00,107.20381,0,0.003805,0.003805,0,0,0.135079
6461,2006-06-27 04:00:00,04:00:00,107.203784,0,0.00378,0.00378,0,0,0.135079
6462,2006-06-27 05:00:00,05:00:00,107.203759,0,0.003754,0.003754,0,0,0.135079
6463,2006-06-27 06:00:00,06:00:00,107.203734,0.001278,0.003729,0.003729,0,0,0.135054
6464,2006-06-27 07:00:00,07:00:00,107.203708,0.005368,0.003704,0.003704,0,0,0.13495
6465,2006-06-27 08:00:00,08:00:00,107.203683,0.009497,0.003679,0.003679,0,0,0.134767
6466,2006-06-27 09:00:00,09:00:00,107.203659,0.013404,0.003654,0.003654,0,0,0.134509
6467,2006-06-27 10:00:00,10:00:00,107.203634,0.016777,0.003629,0.003629,0,0,0.134187
6468,2006-06-27 11:00:00,11:00:00,107.203609,0.018917,0.003605,0.003605,0,0,0.133824
6469,2006-06-27 12:00:00,12:00:00,107.203585,0.02034,0.003581,0.003581,0,0,0.133435
6470,2006-06-27 13:00:00,13:00:00,107.203561,0.020919,0.003556,0.003556,0,0,0.133037
6471,2006-06-27 14:00:00,14:00:00,107.203537,0.020254,0.003532,0.003532,0,0,0.132652
6472,2006-06-27 15:00:00,15:00:00,107.203513,0.018528,0.003509,0.003509,0,0,0.132301
6473,2006-06-27 16:00:00,16:00:00,107.20349,0.015282,0.003485,0.003485,0,0,0.132012
6474,2006-06-27 17:00:00,17:00:00,107.203466,0.011393,0.003461,0.003461,0,0,0.131797
6475,2006-06-27 18:00:00,18:00:00,107.203443,0.006933,0.003438,0.003438,0,0,0.131666
6476,2006-06-27 19:00:00,19:00:00,107.20342,0.003131,0.003415,0.003415,0,0,0.131608
6477,2006-06-27 20:00:00,20:00:00,107.203396,0.001808,0.003392,0.003392,0,0,0.131574
6478,2006-06-27 21:00:00,21:00:00,107.203374,0.002198,0.003369,0.003369,0,0,0.131532
6479,2006-06-27 22:00:00,22:00:00,107.203351,0.002071,0.003346,0.003346,0,0,0.131493
6480,2006-06-27 23:00:00,23:00:00,107.203328,0.000678,0.003324,0.003324,0,0,0.131481
6481,2006-06-28 00:00:00,00:00:00,107.203306,0.000466,0.003301,0.003301,0,0,0.131472
6482,2006-06-28 01:00:00,01:00:00,107.203284,0.000678,0.003279,0.003279,0,0,0.131459
6483,2006-06-28 02:00:00,02:00:00,107.203262,0.000223,0.003257,0.003257,0,0,0.131455
6484,2006-06-28 03:00:00,03:00:00,107.20324,0,0.003235,0.003235,0,0,0.131455
6485,2006-06-28 04:00:00,04:00:00,107.203218,0,0.003213,0.003213,0,0,0.131455
6486,2006-06-28 05:00:00,05:00:00,107.203196,0,0.003191,0.003191,0,0,0.131455
6487,2006-06-28 06:00:00,06:00:00,107.203175,0.001424,0.00317,0.00317,0,0,0.131428
6488,2006-06-28 07:00:00,07:00:00,107.203153,0.004482,0.003149,0.003149,0,0,0.131344
6489,2006-06-28 08:00:00,08:00:00,107.203132,0.008414,0.003127,0.003127,0,0,0.131186
6490,2006-06-28 09:00:00,09:00:00,107.203111,0.010842,0.003106,0.003106,0,0,0.130983
6491,2006-06-28 10:00:00,10:00:00,107.20309,0.015416,0.003085,0.003085,0,0,0.130694
6492,2006-06-28 11:00:00,11:00:00,107.203069,0.017066,0.003065,0.003065,0,0,0.130376
6493,2006-06-28 12:00:00,12:00:00,107.203048,0.018227,0.003044,0.003044,0,0,0.130036
6494,2006-06-28 13:00:00,13:00:00,107.203028,0.019347,0.003023,0.003023,0,0,0.129677
6495,2006-06-28 14:00:00,14:00:00,107.203008,0.018729,0.003003,0.003003,0,0,0.12933
6496,2006-06-28 15:00:00,15:00:00,107.202987,0.015622,0.002983,0.002983,0,0,0.129041
6497,2006-06-28 16:00:00,16:00:00,107.202967,0.013117,0.002963,0.002963,0,0,0.1288
6498,2006-06-28 17:00:00,17:00:00,107.202947,0.008685,0.002943,0.002943,0,0,0.12864
6499,2006-06-28 18:00:00,18:00:00,107.202927,0.004229,0.002923,0.002923,0,0,0.128562
6500,2006-06-28 19:00:00,19:00:00,107.202908,0.000466,0.002903,0.002903,0,0,0.128553
6501,2006-06-28 20:00:00,20:00:00,107.202888,0,0.002883,0.002883,0,0,0.128553
6502,2006-06-28 21:00:00,21:00:00,107.202869,0,0.002864,0.002864,0,0,0.128553
6503,2006-06-28 22:00:00,22:00:00,107.202849,0,0.002845,0.002845,0,0,0.128553
6504,2006-06-28 23:00:00,23:00:00,107.20283,0.000001,0.002825,0.002825,0,0,0.128553
6505,2006-06-29 00:00:00,00:00:00,107.202811,0,0.002806,0.002806,0,0,0.128553
6506,2006-06-29 01:00:00,01:00:00,106.402789,0,0.002788,0.002788,0,0,0.128553
6507,2006-06-29 02:00:00,02:00:00,106.40277,0.000153,0.002769,0.002769,0,0,0.128551
6508,2006-06-29 03:00:00,03:00:00,106.402752,0,0.00275,0.00275,0,0,0.128551
6509,2006-06-29 04:00:00,04:00:00,106.402733,0,0.002731,0.002731,0,0,0.128551
6510,2006-06-29 05:00:00,05:00:00,106.402715,0,0.002713,0.002713,0,0,0.128551
6511,2006-06-29 06:00:00,06:00:00,106.402696,0.000467,0.002695,0.002695,0,0,0.128542
6512,2006-06-29 07:00:00,07:00:00,106.402678,0.002629,0.002677,0.002677,0,0,0.128494
6513,2006-06-29 08:00:00,08:00:00,106.40266,0.007514,0.002659,0.002659,0,0,0.128356
6514,2006-06-29 09:00:00,09:00:00,106.402642,0.011406,0.002641,0.002641,0,0,0.128147
6515,2006-06-29 10:00:00,10:00:00,106.402624,0.015036,0.002623,0.002623,0,0,0.127871
6516,2006-06-29 11:00:00,11:00:00,106.402607,0.018311,0.002605,0.002605,0,0,0.127537
6517,2006-06-29 12:00:00,12:00:00,106.402589,0.021115,0.002588,0.002588,0,0,0.127152
6518,2006-06-29 13:00:00,13:00:00,106.402572,0.023043,0.00257,0.00257,0,0,0.126734
6519,2006-06-29 14:00:00,14:00:00,106.402554,0.022279,0.002553,0.002553,0,0,0.12633
6520,2006-06-29 15:00:00,15:00:00,106.402537,0.020097,0.002536,0.002536,0,0,0.125968
6521,2006-06-29 16:00:00,16:00:00,106.40252,0.017711,0.002518,0.002518,0,0,0.125649
6522,2006-06-29 17:00:00,17:00:00,106.402503,0.013947,0.002501,0.002501,0,0,0.125399
6523,2006-06-29 18:00:00,18:00:00,106.402486,0.009261,0.002485,0.002485,0,0,0.125233
6524,2006-06-29 19:00:00,19:00:00,106.402469,0.005617,0.002468,0.002468,0,0,0.125132
6525,2006-06-29 20:00:00,20:00:00,106.402453,0.004469,0.002451,0.002451,0,0,0.125052
6526,2006-06-29 21:00:00,21:00:00,106.402436,0.003489,0.002435,0.002435,0,0,0.12499
6527,2006-06-29 22:00:00,22:00:00,106.40242,0.0023,0.002418,0.002418,0,0,0.124949
6528,2006-06-29 23:00:00,23:00:00,106.402403,0.001594,0.002402,0.002402,0,0,0.12492
6529,2006-06-30 00:00:00,00:00:00,106.402387,0.001281,0.002386,0.002386,0,0,0.124898
6530,2006-06-30 01:00:00,01:00:00,106.402371,0.00074,0.00237,0.00237,0,0,0.124884
6531,2006-06-30 02:00:00,02:00:00,106.402355,0.000184,0.002354,0.002354,0,0,0.124881
6532,2006-06-30 03:00:00,03:00:00,106.402339,0.000059,0.002338,0.002338,0,0,0.12488
6533,2006-06-30 04:00:00,04:00:00,106.402324,0,0.002322,0.002322,0,0,0.12488
6534,2006-06-30 05:00:00,05:00:00,106.402308,0,0.002306,0.002306,0,0,0.12488
6535,2006-06-30 06:00:00,06:00:00,106.402292,0,0.002291,0.002291,0,0,0.12488
6536,2006-06-30 07:00:00,07:00:00,106.402277,0.001228,0.002275,0.002275,0,0,0.124858
6537,2006-06-30 08:00:00,08:00:00,106.402262,0.005768,0.00226,0.00226,0,0,0.124755
6538,2006-06-30 09:00:00,09:00:00,106.402246,0.011652,0.002245,0.002245,0,0,0.124548
6539,2006-06-30 10:00:00,10:00:00,106.402231,0.01506,0.00223,0.00223,0,0,0.12428
6540,2006-06-30 11:00:00,11:00:00,106.402216,0.017031,0.002215,0.002215,0,0,0.123977
6541,2006-06-30 12:00:00,12:00:00,106.402201,0.018213,0.0022,0.0022,0,0,0.123655
6542,2006-06-30 13:00:00,13:00:00,106.402186,0.019022,0.002185,0.002185,0,0,0.123319
6543,2006-06-30 14:00:00,14:00:00,106.402172,0.018698,0.00217,0.00217,0,0,0.122989
6544,2006-06-30 15:00:00,15:00:00,106.402157,0.017296,0.002155,0.002155,0,0,0.122685
6545,2006-06-30 16:00:00,16:00:00,106.402142,0.014565,0.002141,0.002141,0,0,0.12243
6546,2006-06-30 17:00:00,17:00:00,106.402128,0.011245,0.002126,0.002126,0,0,0.122233
6547,2006-06-30 18:00:00,18:00:00,106.402114,0.007524,0.002112,0.002112,0,0,0.122102
6548,2006-06-30 19:00:00,19:00:00,106.402099,0.00375,0.002098,0.002098,0,0,0.122037
6549,2006-06-30 20:00:00,20:00:00,106.402085,0.000673,0.002084,0.002084,0,0,0.122025
6550,2006-06-30 21:00:00,21:00:00,106.402071,0,0.00207,0.00207,0,0,0.122025
6551,2006-06-30 22:00:00,22:00:00,106.402057,0,0.002056,0.002056,0,0,0.122025
6552,2006-06-30 23:00:00,23:00:00,106.402043,0,0.002042,0.002042,0,0,0.122025
6553,2006-07-01 00:00:00,00:00:00,106.40203,0,0.002028,0.002028,0,0,0.122025
6554,2006-07-01 01:00:00,01:00:00,110.402016,0,0.002014,0.002014,0,0,0.122025
6555,2006-07-01 02:00:00,02:00:00,110.402002,0,0.002001,0.002001,0,0,0.122025
6556,2006-07-01 03:00:00,03:00:00,110.401989,0,0.001987,0.001987,0,0,0.122025
6557,2006-07-01 04:00:00,04:00:00,110.401975,0,0.001974,0.001974,0,0,0.122025
6558,2006-07-01 05:00:00,05:00:00,110.401962,0,0.001961,0.001961,0,0,0.122025
6559,2006-07-01 06:00:00,06:00:00,110.401949,0.001064,0.001947,0.001947,0,0,0.122006
6560,2006-07-01 07:00:00,07:00:00,110.401936,0.004674,0.001934,0.001934,0,0,0.121925
6561,2006-07-01 08:00:00,08:00:00,110.401923,0.008714,0.001921,0.001921,0,0,0.121773
6562,2006-07-01 09:00:00,09:00:00,110.40191,0.012618,0.001908,0.001908,0,0,0.121554
6563,2006-07-01 10:00:00,10:00:00,110.401897,0.016195,0.001895,0.001895,0,0,0.121272
6564,2006-07-01 11:00:00,11:00:00,110.401884,0.01876,0.001883,0.001883,0,0,0.120947
6565,2006-07-01 12:00:00,12:00:00,110.401871,0.020771,0.00187,0.00187,0,0,0.120588
6566,2006-07-01 13:00:00,13:00:00,110.401859,0.022816,0.001857,0.001857,0,0,0.120195
6567,2006-07-01 14:00:00,14:00:00,110.401846,0.023171,0.001845,0.001845,0,0,0.119798
6568,2006-07-01 15:00:00,15:00:00,110.401834,0.021819,0.001832,0.001832,0,0,0.119424
6569,2006-07-01 16:00:00,16:00:00,110.401822,0.01921,0.00182,0.00182,0,0,0.119096
6570,2006-07-01 17:00:00,17:00:00,110.401809,0.014383,0.001808,0.001808,0,0,0.118852
6571,2006-07-01 18:00:00,18:00:00,110.401797,0.008887,0.001796,0.001796,0,0,0.118701
6572,2006-07-01 19:00:00,19:00:00,110.401785,0.005432,0.001783,0.001783,0,0,0.118609
6573,2006-07-01 20:00:00,20:00:00,110.401773,0.004101,0.001771,0.001771,0,0,0.118539
6574,2006-07-01 21:00:00,21:00:00,110.401761,0.000963,0.001759,0.001759,0,0,0.118523
6575,2006-07-01 22:00:00,22:00:00,110.401749,0,0.001748,0.001748,0,0,0.118523
6576,2006-07-01 23:00:00,23:00:00,110.401737,0,0.001736,0.001736,0,0,0.118523
6577,2006-07-02 00:00:00,00:00:00,110.401726,0,0.001724,0.001724,0,0,0.118523
6578,2006-07-02 01:00:00,01:00:00,112.801715,0,0.001712,0.001712,0,0,0.118523
6579,2006-07-02 02:00:00,02:00:00,112.801704,0,0.001701,0.001701,0,0,0.118523
6580,2006-07-02 03:00:00,03:00:00,112.801692,0,0.001689,0.001689,0,0,0.118523
6581,2006-07-02 04:00:00,04:00:00,112.801681,0,0.001678,0.001678,0,0,0.118523
6582,2006-07-02 05:00:00,05:00:00,112.80167,0,0.001667,0.001667,0,0,0.118523
6583,2006-07-02 06:00:00,06:00:00,112.801659,0.001088,0.001655,0.001655,0,0,0.118504
6584,2006-07-02 07:00:00,07:00:00,112.801647,0.004768,0.001644,0.001644,0,0,0.118424
6585,2006-07-02 08:00:00,08:00:00,112.801636,0.009,0.001633,0.001633,0,0,0.118271
6586,2006-07-02 09:00:00,09:00:00,112.801625,0.013069,0.001622,0.001622,0,0,0.118051
6587,2006-07-02 10:00:00,10:00:00,112.801614,0.016564,0.001611,0.001611,0,0,0.117771
6588,2006-07-02 11:00:00,11:00:00,112.801603,0.019032,0.0016,0.0016,0,0,0.117451
6589,2006-07-02 12:00:00,12:00:00,112.801593,0.021654,0.00159,0.00159,0,0,0.117088
6590,2006-07-02 13:00:00,13:00:00,112.801582,0.023559,0.001579,0.001579,0,0,0.116694
6591,2006-07-02 14:00:00,14:00:00,112.801571,0.023545,0.001568,0.001568,0,0,0.116301
6592,2006-07-02 15:00:00,15:00:00,112.801561,0.02124,0.001558,0.001558,0,0,0.115948
6593,2006-07-02 16:00:00,16:00:00,112.80155,0.016709,0.001547,0.001547,0,0,0.115672
6594,2006-07-02 17:00:00,17:00:00,112.80154,0.012858,0.001537,0.001537,0,0,0.115459
6595,2006-07-02 18:00:00,18:00:00,112.801529,0.008782,0.001526,0.001526,0,0,0.115314
6596,2006-07-02 19:00:00,19:00:00,112.801519,0.005088,0.001516,0.001516,0,0,0.11523
6597,2006-07-02 20:00:00,20:00:00,112.801509,0.003833,0.001506,0.001506,0,0,0.115167
6598,2006-07-02 21:00:00,21:00:00,112.801499,0.001848,0.001496,0.001496,0,0,0.115137
6599,2006-07-02 22:00:00,22:00:00,112.801489,0,0.001486,0.001486,0,0,0.115137
6600,2006-07-02 23:00:00,23:00:00,112.801479,0,0.001476,0.001476,0,0,0.115137
6601,2006-07-03 00:00:00,00:00:00,112.801469,0,0.001466,0.001466,0,0,0.115137
6602,2006-07-03 01:00:00,01:00:00,113.601454,0,0.001456,0.001456,0,0,0.115137
6603,2006-07-03 02:00:00,02:00:00,113.601444,0,0.001446,0.001446,0,0,0.115137
6604,2006-07-03 03:00:00,03:00:00,113.601435,0,0.001436,0.001436,0,0,0.115137
6605,2006-07-03 04:00:00,04:00:00,113.601425,0,0.001426,0.001426,0,0,0.115137
6606,2006-07-03 05:00:00,05:00:00,113.601415,0,0.001417,0.001417,0,0,0.115137
6607,2006-07-03 06:00:00,06:00:00,113.601406,0.001005,0.001407,0.001407,0,0,0.11512
6608,2006-07-03 07:00:00,07:00:00,113.601396,0.004489,0.001398,0.001398,0,0,0.115047
6609,2006-07-03 08:00:00,08:00:00,113.601387,0.008349,0.001388,0.001388,0,0,0.114909
6610,2006-07-03 09:00:00,09:00:00,113.601378,0.012279,0.001379,0.001379,0,0,0.114708
6611,2006-07-03 10:00:00,10:00:00,113.601368,0.01567,0.00137,0.00137,0,0,0.114451
6612,2006-07-03 11:00:00,11:00:00,113.601359,0.018181,0.00136,0.00136,0,0,0.114154
6613,2006-07-03 12:00:00,12:00:00,113.60135,0.020169,0.001351,0.001351,0,0,0.113825
6614,2006-07-03 13:00:00,13:00:00,113.601341,0.022404,0.001342,0.001342,0,0,0.11346
6615,2006-07-03 14:00:00,14:00:00,113.601332,0.021512,0.001333,0.001333,0,0,0.113112
6616,2006-07-03 15:00:00,15:00:00,113.601323,0.019494,0.001324,0.001324,0,0,0.112797
6617,2006-07-03 16:00:00,16:00:00,113.601314,0.017218,0.001315,0.001315,0,0,0.112519
6618,2006-07-03 17:00:00,17:00:00,113.601305,0.012016,0.001306,0.001306,0,0,0.112326
6619,2006-07-03 18:00:00,18:00:00,113.601296,0.007149,0.001298,0.001298,0,0,0.112211
6620,2006-07-03 19:00:00,19:00:00,113.601287,0.003841,0.001289,0.001289,0,0,0.11215
6621,2006-07-03 20:00:00,20:00:00,113.601279,0.001961,0.00128,0.00128,0,0,0.112118
6622,2006-07-03 21:00:00,21:00:00,113.60127,0.001176,0.001271,0.001271,0,0,0.1121
6623,2006-07-03 22:00:00,22:00:00,113.601261,0,0.001263,0.001263,0,0,0.1121
6624,2006-07-03 23:00:00,23:00:00,113.601253,0,0.001254,0.001254,0,0,0.1121
6625,2006-07-04 00:00:00,00:00:00,113.601244,0,0.001246,0.001246,0,0,0.1121
6626,2006-07-04 01:00:00,01:00:00,114.401239,0,0.001238,0.001238,0,0,0.1121
6627,2006-07-04 02:00:00,02:00:00,114.401231,0,0.001229,0.001229,0,0,0.1121
6628,2006-07-04 03:00:00,03:00:00,114.401222,0,0.001221,0.001221,0,0,0.1121
6629,2006-07-04 04:00:00,04:00:00,114.401214,0,0.001213,0.001213,0,0,0.1121
6630,2006-07-04 05:00:00,05:00:00,114.401206,0,0.001204,0.001204,0,0,0.1121
6631,2006-07-04 06:00:00,06:00:00,114.401198,0.000939,0.001196,0.001196,0,0,0.112085
6632,2006-07-04 07:00:00,07:00:00,114.40119,0.004378,0.001188,0.001188,0,0,0.112015
6633,2006-07-04 08:00:00,08:00:00,114.401182,0.008451,0.00118,0.00118,0,0,0.111879
6634,2006-07-04 09:00:00,09:00:00,114.401174,0.012175,0.001172,0.001172,0,0,0.111685
6635,2006-07-04 10:00:00,10:00:00,114.401166,0.015182,0.001164,0.001164,0,0,0.111442
6636,2006-07-04 11:00:00,11:00:00,114.401158,0.017889,0.001157,0.001157,0,0,0.111158
6637,2006-07-04 12:00:00,12:00:00,114.40115,0.019808,0.001149,0.001149,0,0,0.110843
6638,2006-07-04 13:00:00,13:00:00,114.401143,0.020752,0.001141,0.001141,0,0,0.110515
6639,2006-07-04 14:00:00,14:00:00,114.401135,0.019884,0.001133,0.001133,0,0,0.110201
6640,2006-07-04 15:00:00,15:00:00,114.401127,0.018162,0.001126,0.001126,0,0,0.109915
6641,2006-07-04 16:00:00,16:00:00,114.40112,0.015409,0.001118,0.001118,0,0,0.109673
6642,2006-07-04 17:00:00,17:00:00,114.401112,0.01178,0.001111,0.001111,0,0,0.109488
6643,2006-07-04 18:00:00,18:00:00,114.401105,0.008273,0.001103,0.001103,0,0,0.109359
6644,2006-07-04 19:00:00,19:00:00,114.401097,0.004597,0.001096,0.001096,0,0,0.109287
6645,2006-07-04 20:00:00,20:00:00,114.40109,0.002609,0.001088,0.001088,0,0,0.109246
6646,2006-07-04 21:00:00,21:00:00,114.401082,0.001294,0.001081,0.001081,0,0,0.109226
6647,2006-07-04 22:00:00,22:00:00,114.401075,0.000341,0.001074,0.001074,0,0,0.109221
6648,2006-07-04 23:00:00,23:00:00,114.401068,0.000066,0.001066,0.001066,0,0,0.10922
6649,2006-07-05 00:00:00,00:00:00,114.401061,0.000017,0.001059,0.001059,0,0,0.109219
6650,2006-07-05 01:00:00,01:00:00,113.60105,0,0.001052,0.001052,0,0,0.109219
6651,2006-07-05 02:00:00,02:00:00,113.601043,0,0.001045,0.001045,0,0,0.109219
6652,2006-07-05 03:00:00,03:00:00,113.601036,0,0.001038,0.001038,0,0,0.109219
6653,2006-07-05 04:00:00,04:00:00,113.601029,0,0.001031,0.001031,0,0,0.109219
6654,2006-07-05 05:00:00,05:00:00,113.601022,0,0.001024,0.001024,0,0,0.109219
6655,2006-07-05 06:00:00,06:00:00,113.601015,0.001313,0.001017,0.001017,0,0,0.109199
6656,2006-07-05 07:00:00,07:00:00,113.601009,0.004315,0.00101,0.00101,0,0,0.109132
6657,2006-07-05 08:00:00,08:00:00,113.601002,0.007502,0.001003,0.001003,0,0,0.109015
6658,2006-07-05 09:00:00,09:00:00,113.600995,0.010614,0.000997,0.000997,0,0,0.108849
6659,2006-07-05 10:00:00,10:00:00,113.600988,0.012983,0.00099,0.00099,0,0,0.108647
6660,2006-07-05 11:00:00,11:00:00,113.600982,0.014974,0.000983,0.000983,0,0,0.108415
6661,2006-07-05 12:00:00,12:00:00,113.600975,0.016596,0.000977,0.000977,0,0,0.108158
6662,2006-07-05 13:00:00,13:00:00,113.600968,0.017778,0.00097,0.00097,0,0,0.107883
6663,2006-07-05 14:00:00,14:00:00,113.600962,0.018338,0.000963,0.000963,0,0,0.107601
6664,2006-07-05 15:00:00,15:00:00,113.600955,0.016956,0.000957,0.000957,0,0,0.10734
6665,2006-07-05 16:00:00,16:00:00,113.600949,0.014365,0.00095,0.00095,0,0,0.10712
6666,2006-07-05 17:00:00,17:00:00,113.600943,0.010894,0.000944,0.000944,0,0,0.106953
6667,2006-07-05 18:00:00,18:00:00,113.600936,0.006882,0.000938,0.000938,0,0,0.106848
6668,2006-07-05 19:00:00,19:00:00,113.60093,0.003029,0.000931,0.000931,0,0,0.106802
6669,2006-07-05 20:00:00,20:00:00,113.600924,0.001868,0.000925,0.000925,0,0,0.106773
6670,2006-07-05 21:00:00,21:00:00,113.600917,0.002108,0.000919,0.000919,0,0,0.106741
6671,2006-07-05 22:00:00,22:00:00,113.600911,0.001425,0.000913,0.000913,0,0,0.106719
6672,2006-07-05 23:00:00,23:00:00,113.600905,0.000912,0.000906,0.000906,0,0,0.106705
6673,2006-07-06 00:00:00,00:00:00,113.600899,0.000537,0.0009,0.0009,0,0,0.106697
6674,2006-07-06 01:00:00,01:00:00,113.600893,0,0.000894,0.000894,0,0,0.106697
6675,2006-07-06 02:00:00,02:00:00,113.600887,0,0.000888,0.000888,0,0,0.106697
6676,2006-07-06 03:00:00,03:00:00,113.600881,0,0.000882,0.000882,0,0,0.106697
6677,2006-07-06 04:00:00,04:00:00,113.600875,0,0.000876,0.000876,0,0,0.106697
6678,2006-07-06 05:00:00,05:00:00,113.600869,0,0.00087,0.00087,0,0,0.106697
6679,2006-07-06 06:00:00,06:00:00,113.600863,0.000597,0.000865,0.000865,0,0,0.106688
6680,2006-07-06 07:00:00,07:00:00,113.600857,0.001821,0.000859,0.000859,0,0,0.10666
6681,2006-07-06 08:00:00,08:00:00,113.600851,0.007612,0.000853,0.000853,0,0,0.106544
6682,2006-07-06 09:00:00,09:00:00,113.600846,0.01105,0.000847,0.000847,0,0,0.106376
6683,2006-07-06 10:00:00,10:00:00,113.60084,0.014114,0.000841,0.000841,0,0,0.106162
6684,2006-07-06 11:00:00,11:00:00,113.600834,0.016479,0.000836,0.000836,0,0,0.105912
6685,2006-07-06 12:00:00,12:00:00,113.600829,0.018508,0.00083,0.00083,0,0,0.105632
6686,2006-07-06 13:00:00,13:00:00,113.600823,0.019666,0.000825,0.000825,0,0,0.105335
6687,2006-07-06 14:00:00,14:00:00,113.600817,0.019892,0.000819,0.000819,0,0,0.105036
6688,2006-07-06 15:00:00,15:00:00,113.600812,0.018676,0.000813,0.000813,0,0,0.104755
6689,2006-07-06 16:00:00,16:00:00,113.600806,0.015434,0.000808,0.000808,0,0,0.104524
6690,2006-07-06 17:00:00,17:00:00,113.600801,0.011619,0.000803,0.000803,0,0,0.104351
6691,2006-07-06 18:00:00,18:00:00,113.600796,0.007473,0.000797,0.000797,0,0,0.10424
6692,2006-07-06 19:00:00,19:00:00,113.60079,0.003229,0.000792,0.000792,0,0,0.104191
6693,2006-07-06 20:00:00,20:00:00,113.600785,0.002064,0.000786,0.000786,0,0,0.104161
6694,2006-07-06 21:00:00,21:00:00,113.60078,0.000639,0.000781,0.000781,0,0,0.104151
6695,2006-07-06 22:00:00,22:00:00,113.600774,0,0.000776,0.000776,0,0,0.104151
6696,2006-07-06 23:00:00,23:00:00,113.600769,0.000049,0.000771,0.000771,0,0,0.10415
6697,2006-07-07 00:00:00,00:00:00,113.600764,0.000223,0.000765,0.000765,0,0,0.104147
6698,2006-07-07 01:00:00,01:00:00,111.200765,0,0.00076,0.00076,0,0,0.104147
6699,2006-07-07 02:00:00,02:00:00,111.20076,0,0.000755,0.000755,0,0,0.104147
6700,2006-07-07 03:00:00,03:00:00,111.200755,0,0.00075,0.00075,0,0,0.104147
6701,2006-07-07 04:00:00,04:00:00,111.20075,0,0.000745,0.000745,0,0,0.104147
6702,2006-07-07 05:00:00,05:00:00,111.200745,0,0.00074,0.00074,0,0,0.104147
6703,2006-07-07 06:00:00,06:00:00,111.20074,0.000865,0.000735,0.000735,0,0,0.104134
6704,2006-07-07 07:00:00,07:00:00,111.200735,0.004364,0.00073,0.00073,0,0,0.104069
6705,2006-07-07 08:00:00,08:00:00,111.20073,0,0.000725,0.000725,0,0,0.104069
6706,2006-07-07 09:00:00,09:00:00,111.200725,0.012435,0.00072,0.00072,0,0,0.103885
6707,2006-07-07 10:00:00,10:00:00,111.20072,0.015991,0.000715,0.000715,0,0,0.103647
6708,2006-07-07 11:00:00,11:00:00,111.200715,0.018932,0.00071,0.00071,0,0,0.103367
6709,2006-07-07 12:00:00,12:00:00,111.20071,0.020858,0.000706,0.000706,0,0,0.103059
6710,2006-07-07 13:00:00,13:00:00,111.200706,0.021803,0.000701,0.000701,0,0,0.102738
6711,2006-07-07 14:00:00,14:00:00,111.200701,0.021485,0.000696,0.000696,0,0,0.102423
6712,2006-07-07 15:00:00,15:00:00,111.200696,0.019818,0.000692,0.000692,0,0,0.102133
6713,2006-07-07 16:00:00,16:00:00,111.200691,0.017174,0.000687,0.000687,0,0,0.101882
6714,2006-07-07 17:00:00,17:00:00,111.200687,0.013676,0.000682,0.000682,0,0,0.101683
6715,2006-07-07 18:00:00,18:00:00,111.200682,0.008434,0.000678,0.000678,0,0,0.10156
6716,2006-07-07 19:00:00,19:00:00,111.200678,0.004001,0.000673,0.000673,0,0,0.101502
6717,2006-07-07 20:00:00,20:00:00,111.200673,0.001031,0.000669,0.000669,0,0,0.101487
6718,2006-07-07 21:00:00,21:00:00,111.200669,0,0.000664,0.000664,0,0,0.101487
6719,2006-07-07 22:00:00,22:00:00,111.200664,0,0.00066,0.00066,0,0,0.101487
6720,2006-07-07 23:00:00,23:00:00,111.20066,0,0.000655,0.000655,0,0,0.101487
6721,2006-07-08 00:00:00,00:00:00,111.200655,0,0.000651,0.000651,0,0,0.101487
6722,2006-07-08 01:00:00,01:00:00,112.000646,0,0.000646,0.000646,0,0,0.101487
6723,2006-07-08 02:00:00,02:00:00,112.000642,0,0.000642,0.000642,0,0,0.101487
6724,2006-07-08 03:00:00,03:00:00,112.000638,0,0.000638,0.000638,0,0,0.101487
6725,2006-07-08 04:00:00,04:00:00,112.000633,0,0.000633,0.000633,0,0,0.101487
6726,2006-07-08 05:00:00,05:00:00,112.000629,0,0.000629,0.000629,0,0,0.101487
6727,2006-07-08 06:00:00,06:00:00,112.000625,0,0.000625,0.000625,0,0,0.101487
6728,2006-07-08 07:00:00,07:00:00,112.000621,0.004579,0.000621,0.000621,0,0,0.101421
6729,2006-07-08 08:00:00,08:00:00,112.000616,0.008863,0.000616,0.000616,0,0,0.101293
6730,2006-07-08 09:00:00,09:00:00,112.000612,0.013049,0.000612,0.000612,0,0,0.101104
