Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
46,15-Nov-94,24:00:00,426.040108,0.013315,4.41903,0,0.687936,0,0.597013,0.014382,4.787291,0,0.74337,0,0.84175,0.014405,21.369272,0,0.965683,0,0.80043,0.014418,118.785744,0,0.765314,0,0.648603,0.014385,22.118006,0,0.736837,0,0.742531,0.014397,11.548558,0,0.652271,0,0.618202,0.013262,20.814377,0,0.63539,0,0.609653,0.013261,2.093719,0,0.518756,0,0.549906,0.01702,2.022669,0,0.48099,0,0.516183,0.017,33.900767,0,0.500829,0,0.506415,0.014407,43.814383,0,0.657326,0,0.667754,0.014426,198.249578,0,0.636936,0,0.663669,0.016969,23.331556,0,0.509269,0,0.521786
47,16-Nov-94,24:00:00,622.270625,0.01849,1.705447,0,0,0,0.632539,0.023405,3.983288,0,0,0,0.883916,0.023436,20.715873,0,0,0,0.856814,0.023453,97.776893,0,0,0,0.693661,0.023407,13.618406,0,0,0,0.785832,0.023426,2.636291,0,0,0,0.651831,0.018418,4.649303,0,0,0,0.64072,0.018417,1.451223,0,0,0,0.576356,0.023641,0.737506,0,0,0,0.53983,0.023615,8.969457,0,0.065691,0,0.530451,0.023441,36.433668,0,0,0,0.707428,0.023466,143.872904,0,0,0,0.70247,0.023574,0.377403,0,0.13028,0,0.545441
48,17-Nov-94,24:00:00,303.773642,0.022966,0.157241,0,0,0,0.632539,0.028403,1.018269,0,0,0,0.883916,0.028441,5.93352,0,0,0,0.856814,0.028463,23.819779,0,0,0,0.693661,0.028408,2.450782,0,0,0,0.785832,0.028429,0.071075,0,0,0,0.651831,0.022878,0.14085,0,0,0,0.64072,0.022875,0.292823,0,0,0,0.576356,0.029362,0.041058,0,0,0,0.53983,0.029329,9.118136,0,0.045692,0,0.545823,0.028446,8.727682,0,0,0,0.707428,0.028477,29.648545,0,0,0,0.70247,0.02928,10.044848,0,0.089462,0,0.575416
49,18-Nov-94,24:00:00,216.154757,0.022645,0,0,0,0,0.632539,0.031241,0.260306,0,0,0,0.883916,0.031271,1.699501,0,0,0,0.856814,0.03129,5.802822,0,0,0,0.693661,0.031247,0.347561,0,0,0,0.785832,0.031267,0,0,0,0,0.651831,0.022575,0,0,0,0,0.64072,0.022569,0.055334,0,0,0,0.576356,0.028978,0,0,0,0,0.53983,0.028956,0.722661,0,0,0,0.546095,0.03128,2.090716,0,0,0,0.707428,0.031305,5.864872,0,0,0,0.70247,0.028918,0,0,0,0,0.576131
50,19-Nov-94,24:00:00,188.729269,0.015533,0,0,0,0,0.632539,0.022087,0.039383,0,0,0,0.882842,0.022118,0.434686,0,0,0,0.855728,0.02214,0.66964,0,0,0,0.692567,0.022093,0,0,0,0,0.784998,0.022111,0,0,0,0,0.651109,0.015452,0,0,0,0,0.64072,0.015449,0,0,0,0,0.576356,0.019816,0,0,0,0,0.53983,0.019785,0.000583,0,0,0,0.546095,0.022124,0.218245,0,0,0,0.706581,0.022152,0.003625,0,0,0,0.701614,0.019739,0,0,0,0,0.576131
51,20-Nov-94,24:00:00,172.477756,0.003219,0,0,0,0,0.632539,0.009148,0,0,0,0,0.880664,0.009165,0,0,0,0,0.853537,0.009169,0,0,0,0,0.690368,0.009149,0,0,0,0,0.78304,0.009152,0,0,0,0,0.649425,0.003208,0,0,0,0,0.64072,0.003207,0,0,0,0,0.576356,0.004116,0,0,0,0,0.53983,0.004112,0,0,0,0,0.546095,0.00916,0,0,0,0,0.704611,0.009174,0,0,0,0,0.699632,0.004105,0,0,0,0,0.576131
52,21-Nov-94,24:00:00,168.545014,0.013426,0,0,0,0,0.63237,0.018247,0,0,0,0,0.878335,0.018275,0,0,0,0,0.851204,0.0183,0,0,0,0,0.688033,0.018259,0,0,0,0,0.78071,0.018273,0,0,0,0,0.647427,0.013379,0,0,0,0,0.640433,0.013378,0,0,0,0,0.576212,0.017174,0,0,0,0,0.539404,0.017156,0,0,0,0,0.546095,0.018286,0,0,0,0,0.702277,0.018309,0,0,0,0,0.697295,0.017128,0,0,0,0,0.576131
53,22-Nov-94,24:00:00,168.07754,0.017036,0,0,0,0,0.630885,0.019856,0,0,0,0,0.875231,0.019894,0,0,0,0,0.848094,0.01992,0,0,0,0,0.684919,0.019866,0,0,0,0,0.777603,0.019885,0,0,0,0,0.644762,0.016965,0,0,0,0,0.6388,0.016962,0,0,0,0,0.574765,0.021769,0,0,0,0,0.537243,0.021743,0,0,0,0,0.544686,0.019902,0,0,0,0,0.699166,0.019933,0,0,0,0,0.69418,0.021704,0,0,0,0,0.574774
54,23-Nov-94,24:00:00,168.01064,0.012545,0,0,0,0,0.628758,0.015212,0,0,0,0,0.872292,0.015246,0,0,0,0,0.845149,0.015264,0,0,0,0,0.68197,0.015216,0,0,0,0,0.774664,0.01523,0,0,0,0,0.64224,0.012484,0,0,0,0,0.636683,0.012484,0,0,0,0,0.572649,0.016016,0,0,0,0,0.534528,0.015992,0,0,0,0,0.542052,0.015247,0,0,0,0,0.69622,0.015273,0,0,0,0,0.691229,0.015955,0,0,0,0,0.572179
55,24-Nov-94,24:00:00,168.880819,0.009811,0.148736,0,0.557934,0,0.63318,0.013199,0.096293,0,0.696645,0,0.879928,0.013221,0.059777,0,0.26255,0,0.84568,0.013229,0.291595,0,0.190629,0,0.681533,0.013199,0.317608,0,0.472435,0,0.7782,0.013207,0.501143,0,0.498482,0,0.645298,0.009778,1.555197,0,0.638218,0,0.642806,0.009776,0.11393,0,0.637923,0,0.579866,0.01255,0.150438,0,0.630201,0,0.541858,0.012537,4.881565,0,0.692061,0,0.552337,0.013218,0.279158,0,0.331149,0,0.697388,0.013235,0.807881,0,0.262943,0,0.691207,0.012517,12.214458,0,0.859367,0,0.590156
56,25-Nov-94,24:00:00,559.006093,0.009185,10.815182,0,1.127543,0,0.804921,0.014157,62.776325,53.212982,0.64443,0.555005,0.999346,0.01418,16.287503,0,0.299287,0,0.922093,0.014195,75.214435,0,0.161632,0,0.733286,0.014164,32.958085,0,0.564002,0,0.90361,0.014173,21.026798,0,0.773707,0,0.774128,0.009148,39.44884,0,0.673968,0,0.778423,0.009145,6.112447,0,0.73652,0,0.72317,0.011735,5.578986,0,0.665005,0,0.678947,0.01172,91.069048,0,0.704389,0,0.69723,0.014184,58.520724,0,0.422853,0,0.791967,0.014201,222.818129,0,0.326579,0,0.769843,0.011697,52.377143,0,0.607731,0,0.746513
57,26-Nov-94,24:00:00,695.500371,0.016315,4.042822,0,0,0,0.867428,0.020367,229.408803,223.101042,0,0,1,0.020396,9.175736,0,0,0,0.935419,0.020418,29.248647,0,0,0,0.737308,0.020378,17.205403,0,0,0,0.944099,0.02039,6.051472,0,0,0,0.821147,0.01625,11.397021,0,0,0,0.822034,0.016248,3.281133,0,0,0,0.766934,0.020854,1.756499,0,0.012248,0,0.71782,0.020832,27.12762,0,0.056973,0,0.744611,0.020404,34.904812,0,0,0,0.818578,0.020426,100.46339,0,0,0,0.786109,0.0208,7.70694,0,0.097425,0,0.788882
58,27-Nov-94,24:00:00,624.637968,0.002084,0.921021,0,0.089372,0,0.874946,0.004196,269.83431,267.230918,0.153485,0.153485,1,0.004206,5.12643,0,0.153304,0,0.948067,0.004204,19.843152,0,0.113626,0,0.746473,0.004189,6.587842,0,0.127334,0,0.9558,0.004193,1.483246,0,0.074204,0,0.827297,0.002082,4.60351,0,0.132974,0,0.833185,0.002082,0.887255,0,0.059104,0,0.771516,0.002675,0.539898,0,0.109056,0,0.727531,0.002674,12.500672,0,0.165056,0,0.761282,0.004198,13.809882,0,0.10094,0,0.826876,0.004207,46.490868,0,0.104801,0,0.794632,0.002672,11.279186,0,0.24697,0,0.814787
59,28-Nov-94,24:00:00,566.945911,0.011744,0.255661,0,0,0,0.880196,0.013327,239.239989,237.89141,0,0,1,0.01336,4.762965,0,0,0,0.96097,0.01338,19.932733,0,0,0,0.756246,0.013331,3.207295,0,0,0,0.965322,0.013348,0.353009,0,0,0,0.831747,0.011697,1.189817,0,0,0,0.84103,0.011695,0.311434,0,0,0,0.775378,0.015011,0.211334,0,0,0,0.734238,0.014994,3.647166,0,0,0,0.77072,0.013364,8.918483,0,0,0,0.835401,0.013389,33.524055,0,0,0,0.803575,0.014966,0.295821,0,0,0,0.828984
60,29-Nov-94,24:00:00,405.294561,0.011695,0.023175,0,0,0,0.880196,0.014843,165.073994,164.779845,0,0,1,0.014886,1.304734,0,0,0,0.96097,0.014907,4.48988,0,0,0,0.756246,0.014849,0.509679,0,0,0,0.965322,0.014865,0.010856,0,0,0,0.831747,0.011644,0.041701,0,0,0,0.84103,0.011642,0.044393,0,0,0,0.775378,0.014938,0.012435,0,0,0,0.734238,0.014917,0.125174,0,0,0,0.77072,0.014885,1.844543,0,0,0,0.835401,0.014917,6.268183,0,0,0,0.803575,0.014885,0,0,0,0,0.828984
61,30-Nov-94,24:00:00,293.887067,0.01582,0,0,0,0,0.880196,0.016706,100.586757,100.527097,0,0,1,0.016741,0.33183,0,0,0,0.96097,0.016763,1.082319,0,0,0,0.756246,0.016711,0.076452,0,0,0,0.965322,0.016725,0,0,0,0,0.831747,0.015755,0,0,0,0,0.84103,0.015753,0.007737,0,0,0,0.775378,0.020216,0,0,0,0,0.734238,0.02019,0,0,0,0,0.77072,0.016744,0.394,0,0,0,0.835401,0.016773,1.263105,0,0,0,0.803575,0.020149,0,0,0,0,0.828984
62,1-Dec-94,24:00:00,218.852555,0.005856,0,0,0,0,0.880196,0.008793,63.030778,63.020738,0,0,1,0.008805,0.0917,0,0,0,0.96097,0.00881,0.170528,0,0,0,0.756246,0.008794,0,0,0,0,0.965322,0.008794,0,0,0,0,0.831747,0.005831,0,0,0,0,0.84103,0.005825,0,0,0,0,0.775378,0.007472,0,0,0,0,0.734238,0.00746,0,0,0,0,0.77072,0.0088,0.056493,0,0,0,0.835401,0.008809,0.028099,0,0,0,0.803575,0.007442,0,0,0,0,0.828984
63,2-Dec-94,24:00:00,200.287035,0.007808,0,0,0,0,0.880196,0.00835,44.020021,44.020021,0,0,1,0.008363,0.000279,0,0,0,0.96097,0.008368,0,0,0,0,0.756246,0.008351,0,0,0,0,0.965322,0.008359,0,0,0,0,0.831747,0.007776,0,0,0,0,0.84103,0.007774,0,0,0,0,0.775378,0.009976,0,0,0,0,0.734238,0.009963,0,0,0,0,0.77072,0.008366,0,0,0,0,0.835401,0.008375,0,0,0,0,0.803575,0.009942,0,0,0,0,0.828984
64,3-Dec-94,24:00:00,1111.09,0.004553,138.150828,128.22558,1.662766,0.824136,0.96619,0.006968,619.370101,219.742319,1.586439,1.586439,1,0.006974,129.303601,50.159124,1.451376,1.217196,0.9923,0.006978,182.419687,0,1.291814,0,0.885578,0.006969,182.904465,86.813915,1.606175,1.398104,0.993405,0.006972,186.047897,157.871591,1.762212,0.584444,0.944352,0.004537,192.299202,134.843765,1.82697,0.714183,0.952519,0.004535,14.551372,7.954267,1.646709,0.074354,0.923752,0.005821,6.502925,0,1.60316,0,0.880862,0.005814,102.112604,0,1.592309,0,0.914562,0.006975,130.542162,41.514608,1.569935,0.582341,0.945873,0.00698,412.86145,9.78985,1.540884,0.362337,0.928761,0.005804,397.825048,325.561463,1.617159,0.420046,0.946961
65,4-Dec-94,24:00:00,5199.08,0.013877,604.787645,599.984877,0,0,1,0.015773,1160.51,738.950706,0,0,1,0.015785,314.105039,208.643414,0,0,1,0.015798,178.645043,0,0,0,0.971548,0.015774,427.750068,349.022728,0,0,1,0.015785,819.648735,809.209969,0.022785,0.022785,1,0.013828,477.461386,461.82748,0,0,1,0.013826,65.5145,60.868661,0,0,1,0.017751,2.680296,0,0,0,0.963261,0.017733,33.829574,0,0,0,0.998192,0.015788,409.304479,302.924821,0.089147,0.089147,1,0.015801,569.196721,118.536914,0.107147,0.107147,1,0.017704,223.578773,220.966613,0,0,1
66,5-Dec-94,24:00:00,4145.64,0.006612,325.512853,325.060635,0,0,1,0.007097,830.258288,722.491406,0,0,1,0.007107,256.974202,226.741974,0,0,1,0.007111,43.597452,0,0,0,0.971548,0.007098,286.217163,272.046265,0,0,1,0.007101,314.871189,314.474155,0,0,1,0.006598,159.073134,158.540407,0,0,1,0.006598,61.075637,60.138196,0,0,1,0.008472,0.15341,0,0,0,0.963261,0.008462,1.155808,0,0,0,0.998192,0.007106,388.20283,360.746363,0,0,1,0.007113,249.423292,147.71028,0,0,1,0.00844,27.608766,27.608766,0,0,1
67,6-Dec-94,24:00:00,2123.12,0.007707,124.54185,124.53895,0,0,1,0.011848,494.527018,466.977997,0,0,1,0.011869,167.027395,158.368165,0,0,1,0.011881,10.620931,0,0,0,0.971548,0.011852,140.166199,138.000535,0,0,1,0.011859,105.56713,105.566645,0,0,1,0.007674,57.395626,57.395626,0,0,1,0.007672,34.111467,33.934586,0,0,1,0.009843,0,0,0,0,0.963261,0.009828,8.902417,6.966906,0.024735,0.012081,0.999887,0.01187,244.403488,237.826294,0,0,1,0.011885,111.129481,90.638733,0,0,1,0.0098,94.908386,92.42719,0.053589,0.053589,1
68,7-Dec-94,24:00:00,1210.82,0.014332,67.291802,67.291802,0,0,1,0.0205,278.335195,273.63923,0,0,1,0.020539,98.326788,95.972461,0,0,1,0.020557,1.396367,0,0,0,0.971548,0.020506,70.905942,70.905612,0,0,1,0.020523,69.47811,69.47811,0,0,1,0.014263,39.565929,39.565929,0,0,1,0.014259,17.57363,17.57286,0,0,1,0.018291,0,0,0,0,0.963261,0.018262,5.537914,5.344394,0,0,1,0.020542,134.066049,133.110379,0,0,1,0.02057,48.51871,47.336176,0,0,1,0.018217,28.781791,28.781791,0,0,1
69,8-Dec-94,24:00:00,833.695365,0.011125,51.464912,51.464912,0,0,1,0.014006,170.117515,170.117515,0,0,1,0.014045,58.397171,58.390257,0,0,1,0.014065,0,0,0,0,0.971548,0.014012,44.905252,44.905252,0,0,1,0.014021,59.257908,59.257908,0,0,1,0.011065,33.949178,33.949178,0,0,1,0.01106,10.424799,10.424799,0,0,1,0.01418,0,0,0,0,0.963261,0.014146,1.368479,1.367847,0,0,1,0.01404,77.519701,77.51493,0,0,1,0.014069,27.055802,27.055802,0,0,1,0.014104,25.968424,25.968424,0,0,1
70,9-Dec-94,24:00:00,633.571933,0.011541,44.313726,44.313726,0,0,1,0.014704,119.867238,119.867238,0,0,1,0.014746,38.764383,38.764383,0,0,1,0.014765,0,0,0,0,0.971548,0.01471,34.519692,34.519692,0,0,1,0.014724,52.362431,52.362431,0,0,1,0.011481,30.011508,30.011508,0,0,1,0.011476,7.492253,7.492253,0,0,1,0.014719,0,0,0,0,0.963261,0.014695,0.656827,0.656827,0,0,1,0.014743,51.881487,51.881487,0,0,1,0.014775,18.625435,18.625435,0,0,1,0.014655,24.454817,24.454817,0,0,1
71,10-Dec-94,24:00:00,532.86996,0.004571,39.106891,39.106891,0,0,1,0.006725,94.409523,94.409523,0,0,1,0.006751,28.723756,28.723756,0,0,1,0.006755,0,0,0,0,0.971548,0.006728,29.19772,29.19772,0,0,1,0.006735,46.42684,46.42684,0,0,1,0.004559,26.610049,26.610049,0,0,1,0.004558,6.110929,6.110929,0,0,1,0.00585,0,0,0,0,0.963261,0.005842,0.55153,0.55153,0,0,1,0.006745,39.802365,39.802365,0,0,1,0.006759,14.811378,14.811378,0,0,1,0.005831,23.030677,23.030677,0,0,1
72,11-Dec-94,24:00:00,485.665853,0.004072,49.965837,49.273826,0.253592,0.253592,1,0.010133,90.105166,89.652921,0.282412,0.282412,1,0.010153,24.44218,24.18235,0.092583,0.091738,0.99998,0.010161,1.199694,0,0.05737,0,0.973398,0.010135,30.376488,28.759935,0.197784,0.197784,1,0.010145,67.991963,66.179845,0.258601,0.258601,1,0.004068,49.2001,44.165812,0.29329,0.29329,1,0.004069,26.63198,26.230538,0.272806,0.272806,1,0.005229,1.281243,0.800252,0.281212,0.024036,0.974698,0.005228,44.695441,31.511002,0.381752,0.381752,1,0.010155,38.097119,36.947147,0.155497,0.155055,0.999989,0.010169,18.894109,14.430265,0.180683,0.179989,0.999984,0.005225,283.55432,266.398869,0.462488,0.462488,1
73,12-Dec-94,24:00:00,1352.69,0.004373,229.791329,227.807361,0.090371,0.090371,1,0.009363,185.081839,182.159432,0.081941,0.081941,1,0.009385,35.274485,32.082671,0,0,1,0.009397,12.969211,0,0,0,0.980953,0.009367,78.201277,69.377461,0.063535,0.063535,1,0.009375,429.858157,425.129577,0.064342,0.064342,1,0.00437,257.582619,247.544981,0.121506,0.121506,1,0.00437,258.48972,256.515432,0.192076,0.192076,1,0.005618,48.431048,46.692569,0.182676,0.182676,1,0.005617,352.313527,321.789965,0.211401,0.211401,1,0.009386,110.95429,94.518406,0.021271,0.021271,1,0.009402,134.64995,54.947697,0,0,1,0.005615,573.492166,560.268373,0.209109,0.209109,1
74,13-Dec-94,24:00:00,2856.64,0.003689,212.568036,212.135494,0,0,1,0.009021,232.808304,231.621319,0,0,1,0.009038,36.101036,35.116021,0,0,1,0.009047,3.347687,0,0,0,0.980953,0.009024,83.68988,80.989119,0,0,1,0.00903,270.673101,270.166772,0,0,1,0.003689,180.283429,178.689435,0,0,1,0.003689,402.175298,401.273457,0,0,1,0.004743,112.424578,111.96584,0,0,1,0.004743,254.636833,247.520863,0,0,1,0.009038,128.519318,123.134688,0,0,1,0.009051,86.484013,67.843418,0,0,1,0.004743,137.443646,136.727426,0,0,1
75,14-Dec-94,24:00:00,2296.41,0.005476,259.90082,255.654339,0.772196,0.772196,1,0.004798,251.386641,247.799378,0.71402,0.71402,1,0.004807,54.226059,46.355776,0.397541,0.397541,1,0.004812,61.113684,16.790355,0.312057,0.197774,0.993547,0.0048,102.03228,87.338091,0.583946,0.583946,1,0.004804,419.407052,409.1361,0.655354,0.655354,1,0.005473,242.456907,222.542116,0.705536,0.705536,1,0.005474,425.474582,423.007512,0.662808,0.662808,1,0.007036,174.312307,171.896892,0.651873,0.651873,1,0.007035,310.32551,268.145448,0.694949,0.694949,1,0.004808,178.998843,150.874119,0.488356,0.488356,1,0.004814,204.557784,79.224004,0.447989,0.447989,1,0.007033,838.83455,805.623682,0.74436,0.74436,1
76,15-Dec-94,24:00:00,5457.11,0.006242,617.061582,614.475254,0,0,1,0.010494,439.712166,434.834563,0,0,1,0.01051,100.854366,91.382942,0,0,1,0.010516,118.316886,74.548741,0,0,1,0.010495,193.307783,179.752868,0,0,1,0.010504,905.75709,901.831598,0,0,1,0.006217,493.953379,485.717352,0,0,1,0.006215,736.178749,733.984036,0,0,1,0.007975,379.316839,377.99224,0,0,1,0.007965,494.268801,477.002138,0,0,1,0.010508,348.181221,316.488886,0,0,1,0.010523,287.131149,171.211514,0,0,1,0.007948,288.769853,287.516267,0,0,1
77,16-Dec-94,24:00:00,4544.37,0.005124,329.180273,328.930649,0,0,1,0.012338,410.69551,409.460827,0,0,1,0.012361,93.368595,90.670099,0,0,1,0.012379,82.831341,72.210914,0,0,1,0.012341,141.813894,139.381774,0,0,1,0.01235,323.196007,323.057976,0,0,1,0.0051,184.287743,183.958058,0,0,1,0.005097,574.920983,574.483955,0,0,1,0.006538,143.425367,143.345521,0,0,1,0.006528,179.664325,176.280993,0.035428,0.035428,1,0.012364,295.019529,287.482944,0,0,1,0.012384,164.264512,140.475082,0,0,1,0.006512,188.657475,185.504773,0.068092,0.068092,1
78,17-Dec-94,24:00:00,2437.68,0.005968,147.190142,147.189089,0.003225,0.003225,1,0.005817,275.50116,275.187159,0,0,1,0.005835,65.545916,64.775497,0,0,1,0.005844,47.257479,44.670199,0,0,1,0.00582,78.448345,78.065399,0,0,1,0.005823,149.588018,149.588018,0,0,1,0.005931,85.396196,85.396196,0,0,1,0.005928,322.847449,322.762164,0,0,1,0.007598,53.470869,53.470869,0,0,1,0.007583,86.973423,86.673493,0,0,1,0.005832,183.5741,181.771311,0,0,1,0.005845,85.812837,80.991444,0,0,1,0.007559,101.153606,101.153606,0,0,1
79,18-Dec-94,24:00:00,1542.58,0.009081,120.861692,120.465019,0.047107,0.047107,1,0.006751,173.703037,173.643239,0,0,1,0.006771,42.685038,42.478111,0,0,1,0.006781,25.292131,24.947849,0,0,1,0.006754,46.789317,46.789317,0,0,1,0.006761,115.598852,115.598852,0,0,1,0.009036,65.260658,65.260658,0,0,1,0.009032,183.77987,183.778576,0,0,1,0.011586,38.331659,38.309325,0.004392,0.004392,1,0.011568,83.773245,81.067254,0.034554,0.034554,1,0.006771,109.108244,108.867503,0,0,1,0.006785,46.884552,46.816223,0,0,1,0.011539,177.432892,174.423992,0.064986,0.064986,1
80,19-Dec-94,24:00:00,1200.41,0.009325,106.35099,106.292357,0,0,1,0.009651,117.642012,117.642012,0,0,1,0.009669,28.885335,28.884902,0,0,1,0.009677,14.942227,14.942227,0,0,1,0.009653,33.688062,33.688062,0,0,1,0.009661,100.938977,100.938977,0,0,1,0.009272,56.830134,56.830134,0,0,1,0.009268,123.141829,123.141829,0,0,1,0.011883,34.301387,34.298251,0,0,1,0.01186,70.317967,70.047622,0,0,1,0.00967,71.631423,71.631423,0,0,1,0.009683,31.511257,31.511257,0,0,1,0.011826,93.95,93.95,0,0,1
81,20-Dec-94,24:00:00,983.994181,0.008644,78.314917,78.310706,0,0,1,0.0125,88.787249,88.787249,0,0,1,0.012519,21.38323,21.38323,0,0,1,0.012536,10.333772,10.333772,0,0,1,0.012503,27.577499,27.577499,0,0,1,0.012515,89.397835,89.397835,0,0,1,0.008607,50.313262,50.313262,0,0,1,0.008604,96.074993,96.074993,0,0,1,0.011037,30.906465,30.906358,0,0,1,0.01102,55.207772,55.20689,0,0,1,0.012522,53.624508,53.624508,0,0,1,0.01254,24.564524,24.564524,0,0,1,0.010989,86.967733,86.967733,0,0,1
82,21-Dec-94,24:00:00,814.539186,0.011061,63.93539,63.93539,0,0,1,0.008637,72.773337,72.773337,0,0,1,0.00866,17.137368,17.137368,0,0,1,0.008671,8.099099,8.099099,0,0,1,0.008641,23.844705,23.844705,0,0,1,0.008648,79.279489,79.279489,0,0,1,0.011003,44.616741,44.616741,0,0,1,0.010999,81.281646,81.281646,0,0,1,0.014105,28.794366,28.794366,0,0,1,0.014079,50.163006,50.163006,0,0,1,0.00866,44.012458,44.012458,0,0,1,0.008676,20.751519,20.751519,0,0,1,0.01404,81.901342,81.901342,0,0,1
83,22-Dec-94,24:00:00,732.495702,0.014332,55.532526,55.532526,0,0,1,0.00487,62.404147,62.404147,0,0,1,0.004889,14.46471,14.46471,0,0,1,0.004891,6.819879,6.819879,0,0,1,0.004872,20.994733,20.994733,0,0,1,0.004872,70.313947,70.313947,0,0,1,0.014251,39.570965,39.570965,0,0,1,0.014245,70.989635,70.989635,0,0,1,0.018266,27.072113,27.072113,0,0,1,0.018231,47.048251,47.048251,0,0,1,0.004883,37.848479,37.848479,0,0,1,0.004893,18.108366,18.108366,0,0,1,0.018177,77.131776,77.131776,0,0,1
84,23-Dec-94,24:00:00,673.286799,0.014888,49.051115,49.051115,0,0,1,0.007557,54.617686,54.617686,0,0,1,0.007582,12.548019,12.548019,0,0,1,0.007595,5.930736,5.930736,0,0,1,0.007562,18.583993,18.583993,0,0,1,0.007571,62.36282,62.36282,0,0,1,0.014801,35.096252,35.096252,0,0,1,0.014793,62.667812,62.667812,0,0,1,0.018962,25.49015,25.49015,0,0,1,0.018924,44.291768,44.291768,0,0,1,0.007583,33.19015,33.19015,0,0,1,0.007601,15.979608,15.979608,0,0,1,0.018866,72.639969,72.639969,0,0,1
85,24-Dec-94,24:00:00,948.866542,0.013121,263.331331,259.379905,0.546825,0.546825,1,0.017673,117.858439,115.209459,0.337137,0.337137,1,0.0177,17.782857,15.962932,0.066641,0.066641,1,0.017714,5.223167,5.223167,0,0,1,0.017678,57.57648,48.066836,0.26779,0.26779,1,0.017686,390.913401,383.803514,0.370029,0.370029,1,0.013067,214.661468,201.268781,0.374979,0.374979,1,0.013062,244.547772,242.388581,0.433167,0.433167,1,0.01676,178.862287,176.778142,0.433444,0.433444,1,0.016736,276.569885,243.429208,0.446314,0.446314,1,0.0177,81.092596,67.446664,0.167628,0.167628,1,0.017719,62.061939,27.090909,0.094771,0.094771,1,0.0167,698.757447,674.85272,0.517593,0.517593,1
86,25-Dec-94,24:00:00,3252.02,0.020766,403.905984,402.945614,0,0,1,0.028565,206.96726,205.516416,0,0,1,0.028607,23.557915,22.374674,0,0,1,0.028632,4.621296,4.621296,0,0,1,0.028573,87.188176,83.44532,0,0,1,0.028591,428.958123,427.993359,0,0,1,0.020691,214.360468,212.666418,0,0,1,0.020687,449.089879,448.20609,0,0,1,0.026552,232.056058,231.634756,0,0,1,0.026521,281.396118,276.208924,0,0,1,0.028609,128.345113,120.934301,0,0,1,0.028642,61.572112,44.51026,0,0,1,0.026477,143.545462,143.48521,0,0,1
87,26-Dec-94,24:00:00,2310.86,0.013005,188.815901,188.734496,0,0,1,0.012576,174.719963,174.349076,0,0,1,0.012605,20.606693,20.267784,0,0,1,0.012618,4.095376,4.095376,0,0,1,0.01258,57.910578,57.23701,0,0,1,0.012584,151.263834,151.251198,0,0,1,0.012951,78.594291,78.570355,0,0,1,0.012942,319.406275,319.227947,0,0,1,0.016603,87.440124,87.421239,0,0,1,0.016578,98.87692,98.77707,0,0,1,0.012598,101.47339,99.698131,0,0,1,0.012619,37.877627,34.361613,0,0,1,0.016539,93.44673,93.44673,0,0,1
88,27-Dec-94,24:00:00,1350.32,0.006095,125.739216,124.721655,0.296775,0.296775,1,0.006156,125.358629,124.861897,0.219403,0.219403,1,0.006173,15.543969,15.434383,0.022922,0.022922,1,0.00618,3.664297,3.653641,0.002332,0.002332,1,0.006157,35.453808,34.725959,0.119303,0.119303,1,0.006163,108.830175,107.700573,0.167636,0.167636,1,0.006062,53.695255,52.183742,0.195896,0.195896,1,0.006058,200.485152,200.163302,0.345583,0.345583,1,0.007768,56.936644,56.616591,0.348764,0.348764,1,0.007753,82.830168,76.459147,0.357223,0.357223,1,0.006171,65.659073,65.223891,0.014674,0.014674,1,0.006184,22.987285,22.285475,0.016539,0.016539,1,0.007731,180.243349,173.993369,0.359433,0.359433,1
89,28-Dec-94,24:00:00,1528.64,0.017286,276.729327,275.196211,0,0,1,0.018218,161.050497,159.135529,0,0,1,0.018243,14.971581,14.155279,0,0,1,0.018266,4.387872,3.848565,0,0,1,0.018222,51.111675,46.555359,0,0,1,0.01824,302.651141,300.229841,0,0,1,0.017213,173.19614,167.124373,0,0,1,0.01721,366.788464,364.958993,0,0,1,0.022089,239.014587,237.422858,0,0,1,0.022062,331.687146,308.44869,0,0,1,0.018249,49.842608,48.364093,0,0,1,0.018272,26.552704,19.14319,0,0,1,0.02202,467.676629,457.284587,0,0,1
90,29-Dec-94,24:00:00,2401.22,0.010325,187.343199,187.188803,0,0,1,0.014444,160.475034,159.964883,0,0,1,0.014478,13.639239,13.36138,0,0,1,0.014495,3.956574,3.800926,0,0,1,0.014448,45.501994,44.629032,0,0,1,0.01446,166.629372,166.516448,0,0,1,0.010275,99.600304,99.289481,0,0,1,0.010272,377.047998,376.661585,0,0,1,0.013174,144.410772,144.291646,0,0,1,0.013147,160.700587,159.553126,0,0,1,0.014476,40.331276,39.889572,0,0,1,0.014503,19.341293,17.449569,0,0,1,0.013112,103.555659,103.555659,0,0,1
