Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
4587,21-Apr-07,24:00:00,1044.136109,0.001765,8.18439,0.637026,0.004061,0.0,0.94258,0.001543,11.143002,0.585477,0.004536,0.0,0.915396,0.001543,39.966517,0.114123,0.004189,0.0,0.910953,0.001544,209.366997,0.156784,0.003577,0.0,0.824854,0.001543,41.293744,0.195641,0.004372,0.0,0.870287,0.001544,18.656843,0.866061,0.006567,0.0,0.896292,0.001762,31.401638,0.476457,0.003559,0.0,0.926698,0.001763,7.174645,1.05238,0.002917,0.0,0.947232,0.002266,14.93293,9.057075,0.002008,0.0,0.878253,0.002265,102.558675,10.242085,0.001571,0.0,0.906726,0.001544,92.535361,0.342178,0.007122,0.0,0.83392,0.001545,399.459902,0.165156,0.007765,0.0,0.819061,0.002264,52.781022,12.912218,0.001278,0.0,0.939035
4588,22-Apr-07,24:00:00,735.576063,0.002632,1.383656,0.564992,0.0,0.0,0.942392,0.002714,3.678644,0.519271,0.0,0.0,0.91547,0.002714,14.010215,0.101218,0.0,0.0,0.911184,0.002715,61.078809,0.139055,0.0,0.0,0.825044,0.002714,8.616011,0.173518,0.0,0.0,0.87043,0.002715,1.711928,0.768127,0.0,0.0,0.897048,0.002629,2.095721,0.422579,0.0,0.0,0.926517,0.00263,2.30064,0.933377,0.0,0.0,0.947049,0.00338,8.997353,8.529631,0.0,0.0,0.876495,0.00338,14.498157,9.645632,0.0,0.0,0.904969,0.002715,27.638073,0.303484,0.0,0.0,0.835214,0.002716,101.810107,0.14648,0.0,0.0,0.820591,0.003379,12.160269,12.160269,0.0,0.0,0.93728
4589,23-Apr-07,24:00:00,399.070735,0.002679,0.542551,0.501103,0.0,0.0,0.937574,0.002491,1.262828,0.460552,0.0,0.0,0.910564,0.002491,4.040443,0.089772,0.0,0.0,0.906278,0.002491,14.845801,0.12333,0.0,0.0,0.820133,0.002491,1.668504,0.153896,0.0,0.0,0.865525,0.002492,0.681268,0.681268,0.0,0.0,0.89284,0.002675,0.374794,0.374794,0.0,0.0,0.921719,0.002676,1.103573,0.827831,0.0,0.0,0.942246,0.00344,8.036148,8.032904,0.0,0.0,0.867767,0.003439,9.083914,9.083914,0.0,0.0,0.896243,0.002492,6.785852,0.269166,0.0,0.0,0.830305,0.002492,21.032133,0.129916,0.0,0.0,0.815677,0.003438,11.45211,11.45211,0.0,0.0,0.928558
4590,24-Apr-07,24:00:00,307.383038,0.00245,0.444438,0.444438,0.0,0.0,0.928798,0.002545,0.605769,0.408473,0.0,0.0,0.900915,0.002544,1.19806,0.079621,0.0,0.0,0.89663,0.002545,3.426126,0.109384,0.0,0.0,0.810483,0.002544,0.203821,0.136494,0.0,0.0,0.855877,0.002546,0.60423,0.60423,0.0,0.0,0.884566,0.002446,0.332412,0.332412,0.0,0.0,0.912955,0.002447,0.762229,0.73422,0.0,0.0,0.93348,0.003146,7.565104,7.565104,0.0,0.0,0.856499,0.003145,8.554908,8.554908,0.0,0.0,0.884976,0.002545,1.662451,0.238729,0.0,0.0,0.820654,0.002546,2.944016,0.115225,0.0,0.0,0.806024,0.003145,10.78519,10.78519,0.0,0.0,0.917294
4591,25-Apr-07,24:00:00,284.585413,0.002739,0.394181,0.394181,0.0,0.0,0.919804,0.002947,0.363775,0.362283,0.0,0.0,0.88929,0.002947,0.228359,0.070617,0.0,0.0,0.885006,0.002948,0.097015,0.097015,0.0,0.0,0.798855,0.002947,0.121059,0.121059,0.0,0.0,0.844254,0.002949,0.535904,0.535904,0.0,0.0,0.874595,0.002736,0.294823,0.294823,0.0,0.0,0.903975,0.002736,0.651195,0.651195,0.0,0.0,0.924497,0.003517,7.124546,7.124546,0.0,0.0,0.844953,0.003517,8.056709,8.056709,0.0,0.0,0.873431,0.002948,0.213007,0.211734,0.0,0.0,0.809023,0.00295,0.102196,0.102196,0.0,0.0,0.794389,0.003516,10.157109,10.157109,0.0,0.0,0.905751
4592,26-Apr-07,24:00:00,278.280047,0.003092,0.349607,0.349607,0.0,0.0,0.909879,0.00316,0.321316,0.321316,0.0,0.0,0.877367,0.00316,0.062632,0.062632,0.0,0.0,0.873083,0.00316,0.086045,0.086045,0.0,0.0,0.786929,0.00316,0.10737,0.10737,0.0,0.0,0.832331,0.003161,0.475304,0.475304,0.0,0.0,0.86437,0.003088,0.261484,0.261484,0.0,0.0,0.894062,0.003089,0.577557,0.577557,0.0,0.0,0.914581,0.003971,6.709645,6.709645,0.0,0.0,0.832206,0.003971,7.587522,7.587522,0.0,0.0,0.860686,0.003161,0.187791,0.187791,0.0,0.0,0.797096,0.003162,0.090639,0.090639,0.0,0.0,0.782458,0.003971,9.565605,9.565605,0.0,0.0,0.893006
4593,27-Apr-07,24:00:00,276.199916,0.003095,0.310074,0.310074,0.0,0.0,0.899236,0.003008,0.284982,0.284982,0.0,0.0,0.86498,0.003008,0.05555,0.05555,0.0,0.0,0.860697,0.003009,0.076315,0.076315,0.0,0.0,0.77454,0.003008,0.095228,0.095228,0.0,0.0,0.819946,0.00301,0.421557,0.421557,0.0,0.0,0.853748,0.003091,0.231916,0.231916,0.0,0.0,0.883431,0.003092,0.512247,0.512247,0.0,0.0,0.903947,0.003975,6.318905,6.318905,0.0,0.0,0.818537,0.003975,7.145659,7.145659,0.0,0.0,0.847018,0.003009,0.166556,0.166556,0.0,0.0,0.784705,0.00301,0.08039,0.08039,0.0,0.0,0.770064,0.003975,9.008547,9.008547,0.0,0.0,0.879338
4594,28-Apr-07,24:00:00,275.471041,0.003081,0.275011,0.275011,0.0,0.0,0.888718,0.001892,0.252756,0.252756,0.0,0.0,0.855178,0.001891,0.049268,0.049268,0.0,0.0,0.850897,0.001891,0.067685,0.067685,0.0,0.0,0.764738,0.001891,0.08446,0.08446,0.0,0.0,0.810147,0.001892,0.373887,0.373887,0.0,0.0,0.845342,0.003077,0.205691,0.205691,0.0,0.0,0.872925,0.003078,0.454323,0.454323,0.0,0.0,0.893438,0.003957,5.950921,5.950921,0.0,0.0,0.805028,0.003957,6.729528,6.729528,0.0,0.0,0.833509,0.001892,0.147721,0.147721,0.0,0.0,0.7749,0.001892,0.071299,0.071299,0.0,0.0,0.760256,0.003957,8.48393,8.48393,0.0,0.0,0.865829
4595,29-Apr-07,24:00:00,273.714676,0.003357,0.243912,0.243912,0.0,0.0,0.877929,0.003063,0.224174,0.224174,0.0,0.0,0.84547,0.003062,0.043697,0.043697,0.0,0.0,0.84119,0.003063,0.060031,0.060031,0.0,0.0,0.75503,0.003062,0.074909,0.074909,0.0,0.0,0.80044,0.003064,0.331608,0.331608,0.0,0.0,0.837018,0.003353,0.182432,0.182432,0.0,0.0,0.862148,0.003354,0.402948,0.402948,0.0,0.0,0.882659,0.004311,5.604366,5.604366,0.0,0.0,0.791171,0.004311,6.337631,6.337631,0.0,0.0,0.819651,0.003064,0.131017,0.131017,0.0,0.0,0.76519,0.003064,0.063237,0.063237,0.0,0.0,0.750545,0.004311,7.989864,7.989864,0.0,0.0,0.851972
4596,30-Apr-07,24:00:00,269.543451,0.001421,0.216331,0.216331,0.0,0.0,0.869019,0.002318,0.198825,0.198825,0.0,0.0,0.834313,0.002318,0.038756,0.038756,0.0,0.0,0.830034,0.002318,0.053243,0.053243,0.0,0.0,0.743871,0.002318,0.066439,0.066439,0.0,0.0,0.789285,0.002319,0.29411,0.29411,0.0,0.0,0.82745,0.001418,0.161802,0.161802,0.0,0.0,0.853251,0.001419,0.357383,0.357383,0.0,0.0,0.87376,0.001824,5.277993,5.277993,0.0,0.0,0.77973,0.001824,5.968556,5.968556,0.0,0.0,0.808272,0.002319,0.116202,0.116202,0.0,0.0,0.754029,0.002319,0.056086,0.056086,0.0,0.0,0.73938,0.001824,7.524571,7.524571,0.0,0.0,0.840531
4597,01-May-07,24:00:00,263.126075,0.001787,0.191868,0.191868,0.0,0.0,0.866654,0.002378,0.176342,0.176342,0.0,0.0,0.825064,0.002378,0.034373,0.034373,0.0,0.0,0.820786,0.002379,0.047222,0.047222,0.0,0.0,0.734621,0.002377,0.058926,0.058926,0.0,0.0,0.780037,0.002379,0.260852,0.260852,0.0,0.0,0.819519,0.001783,0.143506,0.143506,0.0,0.0,0.850853,0.001785,0.31697,0.31697,0.0,0.0,0.871375,0.002294,4.970626,4.970626,0.0,0.0,0.772975,0.002293,5.620974,5.620974,0.0,0.0,0.805401,0.002379,0.103062,0.103062,0.0,0.0,0.744777,0.00238,0.049744,0.049744,0.0,0.0,0.730126,0.002292,7.086373,7.086373,0.0,0.0,0.837506
4598,02-May-07,24:00:00,259.427509,0.001757,0.170172,0.170172,0.0,0.0,0.863544,0.002076,0.156401,0.156401,0.0,0.0,0.815796,0.002076,0.030486,0.030486,0.0,0.0,0.811518,0.002077,0.041882,0.041882,0.0,0.0,0.72535,0.002076,0.052262,0.052262,0.0,0.0,0.77077,0.002077,0.231355,0.231355,0.0,0.0,0.811569,0.001755,0.127278,0.127278,0.0,0.0,0.847632,0.001755,0.281127,0.281127,0.0,0.0,0.868196,0.002256,4.681159,4.681159,0.0,0.0,0.7649,0.002256,5.293634,5.293634,0.0,0.0,0.804371,0.002077,0.091408,0.091408,0.0,0.0,0.735504,0.002078,0.044119,0.044119,0.0,0.0,0.72085,0.002256,6.732347,6.673695,0.001528,0.0,0.835427
4599,03-May-07,24:00:00,257.048933,0.002172,0.150929,0.150929,0.0,0.0,0.857146,0.00235,0.138715,0.138715,0.0,0.0,0.807585,0.00235,0.027039,0.027039,0.0,0.0,0.803308,0.002351,0.037146,0.037146,0.0,0.0,0.717138,0.00235,0.046353,0.046353,0.0,0.0,0.762561,0.002352,0.205193,0.205193,0.0,0.0,0.804527,0.00217,0.112886,0.112886,0.0,0.0,0.841243,0.00217,0.249337,0.249337,0.0,0.0,0.861805,0.00279,4.40855,4.40855,0.0,0.0,0.756684,0.00279,4.985356,4.985356,0.0,0.0,0.802153,0.002351,0.081071,0.081071,0.0,0.0,0.727291,0.002352,0.03913,0.03913,0.0,0.0,0.712634,0.00279,8.907178,6.285049,0.000885,0.0,0.840537
4600,04-May-07,24:00:00,254.1583,0.00269,0.133862,0.133862,0.0,0.0,0.848781,0.003261,0.123029,0.123029,0.0,0.0,0.796205,0.003261,0.023981,0.023981,0.0,0.0,0.79193,0.003262,0.032946,0.032946,0.0,0.0,0.705756,0.003261,0.041111,0.041111,0.0,0.0,0.751183,0.003263,0.18199,0.18199,0.0,0.0,0.794766,0.002689,0.10012,0.10012,0.0,0.0,0.832886,0.002689,0.221142,0.221142,0.0,0.0,0.853446,0.003457,4.151816,4.151816,0.0,0.0,0.745938,0.003457,4.695032,4.695032,0.0,0.0,0.795119,0.003263,0.071904,0.071904,0.0,0.0,0.715906,0.003264,0.034705,0.034705,0.0,0.0,0.701243,0.003457,5.919036,5.919036,0.0,0.0,0.837711
4601,05-May-07,24:00:00,252.870832,0.003298,0.118725,0.118725,0.0,0.0,0.838644,0.003906,0.109117,0.109117,0.0,0.0,0.782048,0.003906,0.02127,0.02127,0.0,0.0,0.777774,0.003907,0.02922,0.02922,0.0,0.0,0.691595,0.003906,0.036462,0.036462,0.0,0.0,0.737028,0.003909,0.161411,0.161411,0.0,0.0,0.782623,0.003297,0.088799,0.088799,0.0,0.0,0.822754,0.003297,0.196136,0.196136,0.0,0.0,0.843315,0.004239,3.910033,3.910033,0.0,0.0,0.732912,0.004239,4.421614,4.421614,0.0,0.0,0.782093,0.003908,0.063773,0.063773,0.0,0.0,0.701742,0.003909,0.030781,0.030781,0.0,0.0,0.687074,0.004239,5.574338,5.574338,0.0,0.0,0.826631
4602,06-May-07,24:00:00,251.176829,0.003391,0.105299,0.105299,0.0,0.0,0.827093,0.003973,0.096778,0.096778,0.0,0.0,0.765753,0.003973,0.018864,0.018864,0.0,0.0,0.761479,0.003973,0.025916,0.025916,0.0,0.0,0.675299,0.003973,0.032339,0.032339,0.0,0.0,0.720733,0.003975,0.143158,0.143158,0.0,0.0,0.768648,0.003389,0.078757,0.078757,0.0,0.0,0.811208,0.003389,0.173957,0.173957,0.0,0.0,0.831768,0.004358,3.68233,3.68233,0.0,0.0,0.718066,0.004358,4.164119,4.164119,0.0,0.0,0.767248,0.003974,0.056561,0.056561,0.0,0.0,0.685442,0.003976,0.0273,0.0273,0.0,0.0,0.670767,0.004358,5.249714,5.249714,0.0,0.0,0.811786
4603,07-May-07,24:00:00,254.472074,0.00342,0.093392,0.093392,0.0,0.0,0.815512,0.003349,0.085835,0.085835,0.0,0.0,0.751403,0.003349,0.016731,0.016731,0.0,0.0,0.747129,0.003349,0.022985,0.022985,0.0,0.0,0.660949,0.003349,0.028682,0.028682,0.0,0.0,0.706383,0.00335,0.12697,0.12697,0.0,0.0,0.756344,0.003419,0.069852,0.069852,0.0,0.0,0.799633,0.003419,0.154286,0.154286,0.0,0.0,0.820193,0.004396,3.467888,3.467888,0.0,0.0,0.703184,0.004396,3.92162,3.92162,0.0,0.0,0.752365,0.003349,0.050165,0.050165,0.0,0.0,0.67109,0.00335,0.024213,0.024213,0.0,0.0,0.65641,0.004396,4.943994,4.943994,0.0,0.0,0.796903
4604,08-May-07,24:00:00,272.317657,0.003303,0.082831,0.082831,0.0,0.0,0.803934,0.002297,0.076128,0.076128,0.0,0.0,0.740173,0.002296,0.014839,0.014839,0.0,0.0,0.735901,0.002296,0.020386,0.020386,0.0,0.0,0.649721,0.002297,0.025439,0.025439,0.0,0.0,0.695154,0.002297,0.112612,0.112612,0.0,0.0,0.746716,0.003302,0.061953,0.061953,0.0,0.0,0.78806,0.003302,0.136839,0.136839,0.0,0.0,0.80862,0.004245,3.265934,3.265934,0.0,0.0,0.688303,0.004245,3.693242,3.693242,0.0,0.0,0.737484,0.002297,0.044493,0.044493,0.0,0.0,0.65986,0.002297,0.021475,0.021475,0.0,0.0,0.645177,0.004245,4.656078,4.656078,0.0,0.0,0.782023
4605,09-May-07,24:00:00,276.577299,0.002616,0.073465,0.073465,0.0,0.0,0.793999,0.001896,0.06752,0.06752,0.0,0.0,0.731699,0.001895,0.013161,0.013161,0.0,0.0,0.727429,0.001896,0.018081,0.018081,0.0,0.0,0.641249,0.001896,0.022562,0.022562,0.0,0.0,0.686681,0.001897,0.099878,0.099878,0.0,0.0,0.739452,0.002615,0.054947,0.054947,0.0,0.0,0.778128,0.002616,0.121365,0.121365,0.0,0.0,0.798687,0.003364,3.07574,3.07574,0.0,0.0,0.675531,0.003364,3.478164,3.478164,0.0,0.0,0.724712,0.001896,0.039461,0.039461,0.0,0.0,0.651388,0.001897,0.019047,0.019047,0.0,0.0,0.636702,0.003364,4.384929,4.384929,0.0,0.0,0.769249
4606,10-May-07,24:00:00,259.184348,0.003126,0.065158,0.065158,0.0,0.0,0.783981,0.001855,0.059885,0.059885,0.0,0.0,0.724251,0.001855,0.011673,0.011673,0.0,0.0,0.719984,0.001855,0.016036,0.016036,0.0,0.0,0.633803,0.001855,0.020011,0.020011,0.0,0.0,0.679235,0.001855,0.088584,0.088584,0.0,0.0,0.733067,0.003125,0.048734,0.048734,0.0,0.0,0.768113,0.003125,0.107641,0.107641,0.0,0.0,0.788671,0.004018,2.896623,2.896623,0.0,0.0,0.662653,0.004018,3.275612,3.275612,0.0,0.0,0.711833,0.001855,0.034999,0.034999,0.0,0.0,0.64394,0.001855,0.016893,0.016893,0.0,0.0,0.629252,0.004018,4.129571,4.129571,0.0,0.0,0.75637
4607,11-May-07,24:00:00,228.049351,0.001861,0.057789,0.057789,0.0,0.0,0.775383,0.002619,0.053113,0.053113,0.0,0.0,0.715258,0.002618,0.010353,0.010353,0.0,0.0,0.710992,0.002618,0.014223,0.014223,0.0,0.0,0.624812,0.002618,0.017748,0.017748,0.0,0.0,0.670243,0.002618,0.078567,0.078567,0.0,0.0,0.725358,0.00186,0.043223,0.043223,0.0,0.0,0.759517,0.001861,0.095469,0.095469,0.0,0.0,0.780074,0.002393,2.727937,2.727937,0.0,0.0,0.651599,0.002393,3.084855,3.084855,0.0,0.0,0.70078,0.002618,0.031042,0.031042,0.0,0.0,0.634948,0.002618,0.014983,0.014983,0.0,0.0,0.620259,0.002393,3.889083,3.889083,0.0,0.0,0.745315
4608,12-May-07,24:00:00,195.513354,0.003183,0.051255,0.051255,0.0,0.0,0.766827,0.00301,0.047107,0.047107,0.0,0.0,0.704,0.00301,0.009182,0.009182,0.0,0.0,0.699735,0.003009,0.012615,0.012615,0.0,0.0,0.613555,0.00301,0.015741,0.015741,0.0,0.0,0.658986,0.00301,0.069683,0.069683,0.0,0.0,0.715709,0.003183,0.038335,0.038335,0.0,0.0,0.750962,0.003183,0.084674,0.084674,0.0,0.0,0.771519,0.004092,2.569074,2.569074,0.0,0.0,0.640599,0.004092,2.905207,2.905207,0.0,0.0,0.68978,0.003009,0.027531,0.027531,0.0,0.0,0.623691,0.00301,0.013288,0.013288,0.0,0.0,0.609001,0.004093,3.6626,3.6626,0.0,0.0,0.734315
4609,13-May-07,24:00:00,181.802821,0.00344,0.045459,0.045459,0.0,0.0,0.755546,0.002895,0.04178,0.04178,0.0,0.0,0.692068,0.002895,0.008144,0.008144,0.0,0.0,0.687803,0.002895,0.011188,0.011188,0.0,0.0,0.601624,0.002895,0.013961,0.013961,0.0,0.0,0.647054,0.002895,0.061803,0.061803,0.0,0.0,0.705482,0.00344,0.034,0.034,0.0,0.0,0.739681,0.00344,0.075099,0.075099,0.0,0.0,0.760238,0.004423,2.419463,2.419463,0.0,0.0,0.626095,0.004423,2.736021,2.736021,0.0,0.0,0.675276,0.002895,0.024418,0.024418,0.0,0.0,0.611759,0.002895,0.011786,0.011786,0.0,0.0,0.597069,0.004423,3.449307,3.449307,0.0,0.0,0.71981
4610,14-May-07,24:00:00,178.201798,0.003382,0.040318,0.040318,0.0,0.0,0.743775,0.002012,0.037056,0.037056,0.0,0.0,0.682454,0.002011,0.007223,0.007223,0.0,0.0,0.678191,0.002011,0.009923,0.009923,0.0,0.0,0.592013,0.002011,0.012382,0.012382,0.0,0.0,0.637442,0.002011,0.054814,0.054814,0.0,0.0,0.697242,0.003382,0.030156,0.030156,0.0,0.0,0.72791,0.003382,0.066607,0.066607,0.0,0.0,0.748467,0.004349,2.278564,2.278564,0.0,0.0,0.61096,0.004349,2.576687,2.576687,0.0,0.0,0.660141,0.002011,0.021657,0.021657,0.0,0.0,0.602147,0.002011,0.010453,0.010453,0.0,0.0,0.587458,0.004349,3.248435,3.248435,0.0,0.0,0.704675
4611,15-May-07,24:00:00,177.501407,0.003244,0.035759,0.035759,0.0,0.0,0.732463,0.003093,0.032866,0.032866,0.0,0.0,0.672539,0.003092,0.006406,0.006406,0.0,0.0,0.668278,0.003092,0.008801,0.008801,0.0,0.0,0.582101,0.003092,0.010982,0.010982,0.0,0.0,0.627528,0.003092,0.048616,0.048616,0.0,0.0,0.688745,0.003244,0.026746,0.026746,0.0,0.0,0.716599,0.003244,0.059075,0.059075,0.0,0.0,0.737155,0.004171,2.145871,2.145871,0.0,0.0,0.596416,0.004171,2.426632,2.426632,0.0,0.0,0.645597,0.003092,0.019208,0.019208,0.0,0.0,0.592233,0.003092,0.009271,0.009271,0.0,0.0,0.577545,0.004171,3.059261,3.059261,0.0,0.0,0.690131
4612,16-May-07,24:00:00,178.948052,0.003443,0.031716,0.031716,0.0,0.0,0.72104,0.003005,0.029149,0.029149,0.0,0.0,0.659957,0.003005,0.005682,0.005682,0.0,0.0,0.655696,0.003005,0.007806,0.007806,0.0,0.0,0.56952,0.003005,0.00974,0.00974,0.0,0.0,0.614947,0.003005,0.043118,0.043118,0.0,0.0,0.677961,0.003443,0.023721,0.023721,0.0,0.0,0.705176,0.003443,0.052395,0.052395,0.0,0.0,0.725732,0.004427,2.020905,2.020905,0.0,0.0,0.581728,0.004427,2.285316,2.285316,0.0,0.0,0.630909,0.003005,0.017036,0.017036,0.0,0.0,0.579652,0.003005,0.008223,0.008223,0.0,0.0,0.564964,0.004427,2.881103,2.881103,0.0,0.0,0.675443
4613,17-May-07,24:00:00,179.383319,0.003316,0.028129,0.028129,0.0,0.0,0.709424,0.002774,0.025853,0.025853,0.0,0.0,0.648523,0.002773,0.005039,0.005039,0.0,0.0,0.644263,0.002774,0.006923,0.006923,0.0,0.0,0.558086,0.002773,0.008639,0.008639,0.0,0.0,0.603513,0.002774,0.038242,0.038242,0.0,0.0,0.66816,0.003316,0.021039,0.021039,0.0,0.0,0.69356,0.003316,0.04647,0.04647,0.0,0.0,0.714116,0.004263,1.903217,1.903217,0.0,0.0,0.566794,0.004263,2.15223,2.15223,0.0,0.0,0.615974,0.002774,0.015109,0.015109,0.0,0.0,0.568218,0.002774,0.007293,0.007293,0.0,0.0,0.55353,0.004263,2.713321,2.713321,0.0,0.0,0.660509
4614,18-May-07,24:00:00,178.878159,0.003278,0.024948,0.024948,0.0,0.0,0.698198,0.00356,0.022929,0.022929,0.0,0.0,0.636106,0.00356,0.004469,0.004469,0.0,0.0,0.631847,0.00356,0.00614,0.00614,0.0,0.0,0.545669,0.00356,0.007662,0.007662,0.0,0.0,0.591099,0.00356,0.033918,0.033918,0.0,0.0,0.657513,0.003278,0.01866,0.01866,0.0,0.0,0.682334,0.003278,0.041215,0.041215,0.0,0.0,0.70289,0.004215,1.792382,1.792382,0.0,0.0,0.55236,0.004215,2.026894,2.026894,0.0,0.0,0.601541,0.00356,0.013401,0.013401,0.0,0.0,0.555799,0.00356,0.006468,0.006468,0.0,0.0,0.541109,0.004215,2.555309,2.555309,0.0,0.0,0.646075
4615,19-May-07,24:00:00,177.916854,0.0032,0.022127,0.022127,0.0,0.0,0.68673,0.003783,0.020337,0.020337,0.0,0.0,0.621491,0.003783,0.003964,0.003964,0.0,0.0,0.617231,0.003783,0.005446,0.005446,0.0,0.0,0.531054,0.003783,0.006796,0.006796,0.0,0.0,0.576483,0.003783,0.030083,0.030083,0.0,0.0,0.644985,0.003199,0.01655,0.01655,0.0,0.0,0.670868,0.0032,0.036554,0.036554,0.0,0.0,0.691422,0.004114,1.688002,1.688002,0.0,0.0,0.537616,0.004114,1.908856,1.908856,0.0,0.0,0.586797,0.003783,0.011886,0.011886,0.0,0.0,0.541184,0.003783,0.005737,0.005737,0.0,0.0,0.526493,0.004114,2.406499,2.406499,0.0,0.0,0.631331
4616,20-May-07,24:00:00,177.008478,0.003352,0.019625,0.019625,0.0,0.0,0.675823,0.003932,0.018037,0.018037,0.0,0.0,0.606043,0.003932,0.003516,0.003516,0.0,0.0,0.601784,0.003932,0.00483,0.00483,0.0,0.0,0.515607,0.003932,0.006027,0.006027,0.0,0.0,0.561036,0.003932,0.026681,0.026681,0.0,0.0,0.631745,0.003352,0.014678,0.014678,0.0,0.0,0.659963,0.003352,0.032421,0.032421,0.0,0.0,0.680516,0.00431,1.5897,1.5897,0.0,0.0,0.523595,0.00431,1.797693,1.797693,0.0,0.0,0.572775,0.003932,0.010542,0.010542,0.0,0.0,0.525736,0.003932,0.005088,0.005088,0.0,0.0,0.511046,0.00431,2.266356,2.266356,0.0,0.0,0.61731
4617,21-May-07,24:00:00,176.11433,0.003427,0.017406,0.017406,0.0,0.0,0.66405,0.003995,0.015997,0.015997,0.0,0.0,0.59,0.003995,0.003118,0.003118,0.0,0.0,0.585741,0.003995,0.004284,0.004284,0.0,0.0,0.499564,0.003995,0.005346,0.005346,0.0,0.0,0.544993,0.003995,0.023664,0.023664,0.0,0.0,0.617994,0.003427,0.013018,0.013018,0.0,0.0,0.64819,0.003428,0.028755,0.028755,0.0,0.0,0.668743,0.004407,1.497123,1.497123,0.0,0.0,0.508458,0.004407,1.693004,1.693004,0.0,0.0,0.557638,0.003995,0.00935,0.00935,0.0,0.0,0.509694,0.003995,0.004513,0.004513,0.0,0.0,0.495003,0.004407,2.134373,2.134373,0.0,0.0,0.602172
4618,22-May-07,24:00:00,175.591423,0.003471,0.015438,0.015438,0.0,0.0,0.652219,0.004417,0.014188,0.014188,0.0,0.0,0.572574,0.004417,0.002766,0.002766,0.0,0.0,0.568316,0.004416,0.0038,0.0038,0.0,0.0,0.482139,0.004417,0.004741,0.004741,0.0,0.0,0.527567,0.004417,0.020988,0.020988,0.0,0.0,0.603057,0.00347,0.011546,0.011546,0.0,0.0,0.63636,0.003471,0.025503,0.025503,0.0,0.0,0.656912,0.004463,1.409937,1.409937,0.0,0.0,0.493245,0.004463,1.594411,1.594411,0.0,0.0,0.542425,0.004417,0.008292,0.008292,0.0,0.0,0.492268,0.004416,0.004002,0.004002,0.0,0.0,0.477578,0.004463,2.010077,2.010077,0.0,0.0,0.58696
4619,23-May-07,24:00:00,175.201613,0.003575,0.013692,0.013692,0.0,0.0,0.64018,0.003353,0.012584,0.012584,0.0,0.0,0.557466,0.003353,0.002453,0.002453,0.0,0.0,0.553209,0.003353,0.00337,0.00337,0.0,0.0,0.467033,0.003353,0.004205,0.004205,0.0,0.0,0.51246,0.003353,0.018615,0.018615,0.0,0.0,0.590108,0.003575,0.010241,0.010241,0.0,0.0,0.624321,0.003575,0.022619,0.022619,0.0,0.0,0.644873,0.004597,1.327829,1.327829,0.0,0.0,0.477766,0.004597,1.50156,1.50156,0.0,0.0,0.526946,0.003353,0.007355,0.007355,0.0,0.0,0.477161,0.003353,0.00355,0.00355,0.0,0.0,0.462471,0.004597,1.893019,1.893019,0.0,0.0,0.57148
4620,24-May-07,24:00:00,175.277808,0.003711,0.012144,0.012144,0.0,0.0,0.627802,0.002647,0.011161,0.011161,0.0,0.0,0.545469,0.002646,0.002176,0.002176,0.0,0.0,0.541213,0.002646,0.002989,0.002989,0.0,0.0,0.455037,0.002647,0.003729,0.003729,0.0,0.0,0.500463,0.002647,0.01651,0.01651,0.0,0.0,0.579825,0.003711,0.009083,0.009083,0.0,0.0,0.611943,0.003711,0.020061,0.020061,0.0,0.0,0.632494,0.004771,1.250502,1.250502,0.0,0.0,0.46185,0.004771,1.414115,1.414115,0.0,0.0,0.51103,0.002646,0.006523,0.006523,0.0,0.0,0.465166,0.002646,0.003148,0.003148,0.0,0.0,0.450476,0.004771,1.782778,1.782778,0.0,0.0,0.555564
4621,25-May-07,24:00:00,176.251027,0.003517,0.01077,0.01077,0.0,0.0,0.615251,0.002332,0.009899,0.009899,0.0,0.0,0.535577,0.002331,0.001929,0.001929,0.0,0.0,0.531323,0.002331,0.002651,0.002651,0.0,0.0,0.445149,0.002331,0.003308,0.003308,0.0,0.0,0.490573,0.002332,0.014643,0.014643,0.0,0.0,0.571348,0.003517,0.008056,0.008056,0.0,0.0,0.599392,0.003517,0.017793,0.017793,0.0,0.0,0.619943,0.004522,1.177679,1.177679,0.0,0.0,0.445713,0.004522,1.331764,1.331764,0.0,0.0,0.494893,0.002331,0.005785,0.005785,0.0,0.0,0.455276,0.002331,0.002792,0.002792,0.0,0.0,0.440587,0.004522,1.678957,1.678957,0.0,0.0,0.539427
