Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
309,13-Oct-94, 20:00:00,150.783703,0.000087,62.783703,62.783703,0,0,0.604777
310,13-Oct-94, 21:00:00,150.360329,0.000042,62.360329,62.360329,0,0,0.604772
311,13-Oct-94, 22:00:00,149.939808,0.000009,61.939808,61.939808,0,0,0.604772
312,13-Oct-94, 23:00:00,149.522121,0,61.522121,61.522121,0,0,0.604772
313,13-Oct-94, 24:00:00,149.107249,0,61.107249,61.107249,0,0,0.604772
314,14-Oct-94, 01:00:00,146.695174,0,60.695174,60.695174,0,0,0.604772
315,14-Oct-94, 02:00:00,146.285875,0,60.285875,60.285875,0,0,0.604772
316,14-Oct-94, 03:00:00,145.879336,0,59.879336,59.879336,0,0,0.604772
317,14-Oct-94, 04:00:00,145.475536,0,59.475536,59.475536,0,0,0.604772
318,14-Oct-94, 05:00:00,145.074459,0,59.074459,59.074459,0,0,0.604772
319,14-Oct-94, 06:00:00,144.676085,0,58.676085,58.676085,0,0,0.604772
320,14-Oct-94, 07:00:00,144.280396,0.000128,58.280396,58.280396,0,0,0.604759
321,14-Oct-94, 08:00:00,143.887374,0.002427,57.887374,57.887374,0,0,0.604516
322,14-Oct-94, 09:00:00,143.497002,0.004556,57.497002,57.497002,0,0,0.60406
323,14-Oct-94, 10:00:00,143.109261,0.00626,57.109261,57.109261,0,0,0.603434
324,14-Oct-94, 11:00:00,142.724134,0.007784,56.724134,56.724134,0,0,0.602656
325,14-Oct-94, 12:00:00,142.341603,0.00946,56.341603,56.341603,0,0,0.60171
326,14-Oct-94, 13:00:00,141.961651,0.010173,55.961651,55.961651,0,0,0.600693
327,14-Oct-94, 14:00:00,141.58426,0.009461,55.58426,55.58426,0,0,0.599747
328,14-Oct-94, 15:00:00,141.209414,0.007862,55.209414,55.209414,0,0,0.59896
329,14-Oct-94, 16:00:00,140.837094,0.005298,54.837094,54.837094,0,0,0.598431
330,14-Oct-94, 17:00:00,140.467285,0.003051,54.467285,54.467285,0,0,0.598126
331,14-Oct-94, 18:00:00,140.099968,0.002491,54.099968,54.099968,0,0,0.597876
332,14-Oct-94, 19:00:00,139.735128,0.002527,53.735128,53.735128,0,0,0.597624
333,14-Oct-94, 20:00:00,139.372748,0.002359,53.372748,53.372748,0,0,0.597388
334,14-Oct-94, 21:00:00,139.012811,0.002153,53.012811,53.012811,0,0,0.597173
335,14-Oct-94, 22:00:00,138.655301,0.001932,52.655301,52.655301,0,0,0.596979
336,14-Oct-94, 23:00:00,138.300201,0.00174,52.300201,52.300201,0,0,0.596805
337,14-Oct-94, 24:00:00,137.947495,0.00176,51.947495,51.947495,0,0,0.596629
338,15-Oct-94, 01:00:00,146.597167,0.001708,51.597167,51.597167,0,0,0.596459
339,15-Oct-94, 02:00:00,146.249202,0.001603,51.249202,51.249202,0,0,0.596298
340,15-Oct-94, 03:00:00,145.903582,0.001559,50.903582,50.903582,0,0,0.596142
341,15-Oct-94, 04:00:00,145.560293,0.001559,50.560293,50.560293,0,0,0.595986
342,15-Oct-94, 05:00:00,145.219318,0.001496,50.219318,50.219318,0,0,0.595837
343,15-Oct-94, 06:00:00,144.880643,0.000648,49.880643,49.880643,0,0,0.595772
344,15-Oct-94, 07:00:00,144.544251,0.000186,49.544251,49.544251,0,0,0.595753
345,15-Oct-94, 08:00:00,144.210127,0.002835,49.210127,49.210127,0,0,0.59547
346,15-Oct-94, 09:00:00,143.878256,0.00578,48.878256,48.878256,0,0,0.594892
347,15-Oct-94, 10:00:00,143.548623,0.008313,48.548623,48.548623,0,0,0.594061
348,15-Oct-94, 11:00:00,143.221212,0.010347,48.221212,48.221212,0,0,0.593026
349,15-Oct-94, 12:00:00,142.89601,0.011501,47.89601,47.89601,0,0,0.591876
350,15-Oct-94, 13:00:00,142.573,0.011289,47.573,47.573,0,0,0.590747
351,15-Oct-94, 14:00:00,142.252168,0.010411,47.252168,47.252168,0,0,0.589706
352,15-Oct-94, 15:00:00,141.933499,0.009394,46.933499,46.933499,0,0,0.588766
353,15-Oct-94, 16:00:00,141.616979,0.00641,46.616979,46.616979,0,0,0.588125
354,15-Oct-94, 17:00:00,141.302594,0.002732,46.302594,46.302594,0,0,0.587852
355,15-Oct-94, 18:00:00,140.990328,0.001579,45.990328,45.990328,0,0,0.587694
356,15-Oct-94, 19:00:00,140.680169,0.000328,45.680169,45.680169,0,0,0.587661
357,15-Oct-94, 20:00:00,140.3721,0.000341,45.3721,45.3721,0,0,0.587627
358,15-Oct-94, 21:00:00,140.066109,0,45.066109,45.066109,0,0,0.587627
359,15-Oct-94, 22:00:00,139.762182,0,44.762182,44.762182,0,0,0.587627
360,15-Oct-94, 23:00:00,139.460303,0,44.460303,44.460303,0,0,0.587627
361,15-Oct-94, 24:00:00,139.160461,0.000076,44.160461,44.160461,0,0,0.58762
362,16-Oct-94, 01:00:00,141.86264,0,43.86264,43.86264,0,0,0.58762
363,16-Oct-94, 02:00:00,141.566828,0,43.566828,43.566828,0,0,0.58762
364,16-Oct-94, 03:00:00,141.273011,0.000054,43.273011,43.273011,0,0,0.587614
365,16-Oct-94, 04:00:00,140.981175,0,42.981175,42.981175,0,0,0.587614
366,16-Oct-94, 05:00:00,140.691307,0,42.691307,42.691307,0,0,0.587614
367,16-Oct-94, 06:00:00,140.403393,0,42.403393,42.403393,0,0,0.587614
368,16-Oct-94, 07:00:00,140.117421,0,42.117421,42.117421,0,0,0.587614
369,16-Oct-94, 08:00:00,139.833378,0.002163,41.833378,41.833378,0,0,0.587398
370,16-Oct-94, 09:00:00,139.55125,0.005156,41.55125,41.55125,0,0,0.586882
371,16-Oct-94, 10:00:00,139.271025,0.008125,41.271025,41.271025,0,0,0.58607
372,16-Oct-94, 11:00:00,138.992689,0.010425,40.992689,40.992689,0,0,0.585027
373,16-Oct-94, 12:00:00,138.71623,0.011481,40.71623,40.71623,0,0,0.583879
374,16-Oct-94, 13:00:00,138.441636,0.011125,40.441636,40.441636,0,0,0.582767
375,16-Oct-94, 14:00:00,138.168894,0.010759,40.168894,40.168894,0,0,0.581691
376,16-Oct-94, 15:00:00,137.89799,0.009513,39.89799,39.89799,0,0,0.58074
377,16-Oct-94, 16:00:00,137.628914,0.006754,39.628914,39.628914,0,0,0.580064
378,16-Oct-94, 17:00:00,137.361652,0.002494,39.361652,39.361652,0,0,0.579815
379,16-Oct-94, 18:00:00,137.096193,0,39.096193,39.096193,0,0,0.579815
380,16-Oct-94, 19:00:00,136.832524,0,38.832524,38.832524,0,0,0.579815
381,16-Oct-94, 20:00:00,136.570632,0,38.570632,38.570632,0,0,0.579815
382,16-Oct-94, 21:00:00,136.310507,0,38.310507,38.310507,0,0,0.579815
383,16-Oct-94, 22:00:00,136.052137,0,38.052137,38.052137,0,0,0.579815
384,16-Oct-94, 23:00:00,135.795508,0,37.795508,37.795508,0,0,0.579815
385,16-Oct-94, 24:00:00,135.540611,0,37.540611,37.540611,0,0,0.579815
386,17-Oct-94, 01:00:00,134.287432,0,37.287432,37.287432,0,0,0.579815
387,17-Oct-94, 02:00:00,134.035961,0,37.035961,37.035961,0,0,0.579815
388,17-Oct-94, 03:00:00,133.786185,0,36.786185,36.786185,0,0,0.579815
389,17-Oct-94, 04:00:00,133.538094,0,36.538094,36.538094,0,0,0.579815
390,17-Oct-94, 05:00:00,133.291676,0,36.291676,36.291676,0,0,0.579815
391,17-Oct-94, 06:00:00,133.04692,0,36.04692,36.04692,0,0,0.579815
392,17-Oct-94, 07:00:00,132.803815,0,35.803815,35.803815,0,0,0.579815
393,17-Oct-94, 08:00:00,132.562349,0.00059,35.562349,35.562349,0,0,0.579756
394,17-Oct-94, 09:00:00,132.322511,0.002789,35.322511,35.322511,0,0,0.579477
395,17-Oct-94, 10:00:00,132.084291,0.005019,35.084291,35.084291,0,0,0.578975
396,17-Oct-94, 11:00:00,131.847678,0.006638,34.847678,34.847678,0,0,0.578311
397,17-Oct-94, 12:00:00,131.61266,0.007485,34.61266,34.61266,0,0,0.577563
398,17-Oct-94, 13:00:00,131.379227,0.00943,34.379227,34.379227,0,0,0.57662
399,17-Oct-94, 14:00:00,131.147368,0.009708,34.147368,34.147368,0,0,0.575649
400,17-Oct-94, 15:00:00,130.917073,0.008006,33.917073,33.917073,0,0,0.574848
401,17-Oct-94, 16:00:00,130.688331,0.003791,33.688331,33.688331,0,0,0.574469
402,17-Oct-94, 17:00:00,130.461132,0,33.461132,33.461132,0,0,0.574469
403,17-Oct-94, 18:00:00,130.235465,0,33.235465,33.235465,0,0,0.574469
404,17-Oct-94, 19:00:00,130.01132,0,33.01132,33.01132,0,0,0.574469
405,17-Oct-94, 20:00:00,129.788686,0,32.788686,32.788686,0,0,0.574469
406,17-Oct-94, 21:00:00,129.567554,0,32.567554,32.567554,0,0,0.574469
407,17-Oct-94, 22:00:00,129.347913,0,32.347913,32.347913,0,0,0.574469
408,17-Oct-94, 23:00:00,129.129754,0,32.129754,32.129754,0,0,0.574469
409,17-Oct-94, 24:00:00,128.913066,0,31.913066,31.913066,0,0,0.574469
410,18-Oct-94, 01:00:00,128.697839,0,31.697839,31.697839,0,0,0.574469
411,18-Oct-94, 02:00:00,128.484063,0,31.484063,31.484063,0,0,0.574469
412,18-Oct-94, 03:00:00,128.27173,0,31.27173,31.27173,0,0,0.574469
413,18-Oct-94, 04:00:00,128.060828,0,31.060828,31.060828,0,0,0.574469
414,18-Oct-94, 05:00:00,127.851349,0,30.851349,30.851349,0,0,0.574469
415,18-Oct-94, 06:00:00,127.643282,0,30.643282,30.643282,0,0,0.574469
416,18-Oct-94, 07:00:00,127.436619,0,30.436619,30.436619,0,0,0.574469
417,18-Oct-94, 08:00:00,127.231349,0.002002,30.231349,30.231349,0,0,0.574269
418,18-Oct-94, 09:00:00,127.027464,0.004967,30.027464,30.027464,0,0,0.573772
419,18-Oct-94, 10:00:00,126.824954,0.007928,29.824954,29.824954,0,0,0.572979
420,18-Oct-94, 11:00:00,126.623809,0.01024,29.623809,29.623809,0,0,0.571955
421,18-Oct-94, 12:00:00,126.424021,0.012076,29.424021,29.424021,0,0,0.570748
422,18-Oct-94, 13:00:00,126.225581,0.01268,29.225581,29.225581,0,0,0.56948
423,18-Oct-94, 14:00:00,126.028478,0.011317,29.028478,29.028478,0,0,0.568348
424,18-Oct-94, 15:00:00,125.832705,0.009519,28.832705,28.832705,0,0,0.567396
425,18-Oct-94, 16:00:00,125.638253,0.002772,28.638253,28.638253,0,0,0.567119
426,18-Oct-94, 17:00:00,125.445111,0.002309,28.445111,28.445111,0,0,0.566888
427,18-Oct-94, 18:00:00,125.253272,0.002546,28.253272,28.253272,0,0,0.566633
428,18-Oct-94, 19:00:00,125.062728,0.001023,28.062728,28.062728,0,0,0.566531
429,18-Oct-94, 20:00:00,124.873468,0.000307,27.873468,27.873468,0,0,0.5665
430,18-Oct-94, 21:00:00,124.685484,0.000021,27.685484,27.685484,0,0,0.566498
431,18-Oct-94, 22:00:00,124.498768,0,27.498768,27.498768,0,0,0.566498
432,18-Oct-94, 23:00:00,124.313312,0,27.313312,27.313312,0,0,0.566498
433,18-Oct-94, 24:00:00,124.129106,0,27.129106,27.129106,0,0,0.566498
434,19-Oct-94, 01:00:00,121.946143,0,26.946143,26.946143,0,0,0.566498
435,19-Oct-94, 02:00:00,121.764413,0,26.764413,26.764413,0,0,0.566498
436,19-Oct-94, 03:00:00,121.583909,0,26.583909,26.583909,0,0,0.566498
437,19-Oct-94, 04:00:00,121.404623,0,26.404623,26.404623,0,0,0.566498
438,19-Oct-94, 05:00:00,121.226545,0,26.226545,26.226545,0,0,0.566498
439,19-Oct-94, 06:00:00,121.049669,0,26.049669,26.049669,0,0,0.566498
440,19-Oct-94, 07:00:00,120.873985,0,25.873985,25.873985,0,0,0.566498
441,19-Oct-94, 08:00:00,120.699486,0.001869,25.699486,25.699486,0,0,0.566311
442,19-Oct-94, 09:00:00,120.526165,0.00475,25.526165,25.526165,0,0,0.565836
443,19-Oct-94, 10:00:00,120.354012,0.007602,25.354012,25.354012,0,0,0.565076
444,19-Oct-94, 11:00:00,120.18302,0.009413,25.18302,25.18302,0,0,0.564135
445,19-Oct-94, 12:00:00,120.013181,0.011018,25.013181,25.013181,0,0,0.563033
446,19-Oct-94, 13:00:00,119.844487,0.011802,24.844487,24.844487,0,0,0.561853
447,19-Oct-94, 14:00:00,119.676932,0.011574,24.676932,24.676932,0,0,0.560695
448,19-Oct-94, 15:00:00,119.510506,0.009063,24.510506,24.510506,0,0,0.559789
449,19-Oct-94, 16:00:00,119.345203,0.005795,24.345203,24.345203,0,0,0.55921
450,19-Oct-94, 17:00:00,119.181014,0.002351,24.181014,24.181014,0,0,0.558975
451,19-Oct-94, 18:00:00,119.017933,0.001174,24.017933,24.017933,0,0,0.558857
452,19-Oct-94, 19:00:00,118.855952,0,23.855952,23.855952,0,0,0.558857
453,19-Oct-94, 20:00:00,118.695063,0,23.695063,23.695063,0,0,0.558857
454,19-Oct-94, 21:00:00,118.535259,0,23.535259,23.535259,0,0,0.558857
455,19-Oct-94, 22:00:00,118.376533,0,23.376533,23.376533,0,0,0.558857
456,19-Oct-94, 23:00:00,118.218878,0,23.218878,23.218878,0,0,0.558857
457,19-Oct-94, 24:00:00,118.062285,0,23.062285,23.062285,0,0,0.558857
458,20-Oct-94, 01:00:00,119.906749,0,22.906749,22.906749,0,0,0.558857
459,20-Oct-94, 02:00:00,119.752262,0,22.752262,22.752262,0,0,0.558857
460,20-Oct-94, 03:00:00,119.598817,0,22.598817,22.598817,0,0,0.558857
461,20-Oct-94, 04:00:00,119.446406,0,22.446406,22.446406,0,0,0.558857
462,20-Oct-94, 05:00:00,119.295023,0,22.295023,22.295023,0,0,0.558857
463,20-Oct-94, 06:00:00,119.144662,0,22.144662,22.144662,0,0,0.558857
464,20-Oct-94, 07:00:00,118.995314,0,21.995314,21.995314,0,0,0.558857
465,20-Oct-94, 08:00:00,118.846974,0.000515,21.846974,21.846974,0,0,0.558806
466,20-Oct-94, 09:00:00,118.699634,0.004612,21.699634,21.699634,0,0,0.558344
467,20-Oct-94, 10:00:00,118.553287,0.007442,21.553287,21.553287,0,0,0.5576
468,20-Oct-94, 11:00:00,118.407928,0.009681,21.407928,21.407928,0,0,0.556632
469,20-Oct-94, 12:00:00,118.263549,0.011054,21.263549,21.263549,0,0,0.555527
470,20-Oct-94, 13:00:00,118.120144,0.010856,21.120144,21.120144,0,0,0.554441
471,20-Oct-94, 14:00:00,117.977706,0.010178,20.977706,20.977706,0,0,0.553423
472,20-Oct-94, 15:00:00,117.836228,0.008276,20.836228,20.836228,0,0,0.552596
473,20-Oct-94, 16:00:00,117.695705,0.004335,20.695705,20.695705,0,0,0.552162
474,20-Oct-94, 17:00:00,117.556129,0.001023,20.556129,20.556129,0,0,0.55206
475,20-Oct-94, 18:00:00,117.417495,0,20.417495,20.417495,0,0,0.55206
476,20-Oct-94, 19:00:00,117.279796,0,20.279796,20.279796,0,0,0.55206
477,20-Oct-94, 20:00:00,117.143025,0,20.143025,20.143025,0,0,0.55206
478,20-Oct-94, 21:00:00,117.007177,0,20.007177,20.007177,0,0,0.55206
479,20-Oct-94, 22:00:00,116.872245,0,19.872245,19.872245,0,0,0.55206
480,20-Oct-94, 23:00:00,116.738222,0,19.738222,19.738222,0,0,0.55206
481,20-Oct-94, 24:00:00,116.605104,0,19.605104,19.605104,0,0,0.55206
482,21-Oct-94, 01:00:00,116.472884,0,19.472884,19.472884,0,0,0.55206
483,21-Oct-94, 02:00:00,116.341555,0,19.341555,19.341555,0,0,0.55206
484,21-Oct-94, 03:00:00,116.211112,0,19.211112,19.211112,0,0,0.55206
485,21-Oct-94, 04:00:00,116.081549,0,19.081549,19.081549,0,0,0.55206
486,21-Oct-94, 05:00:00,115.952859,0,18.952859,18.952859,0,0,0.55206
487,21-Oct-94, 06:00:00,115.825038,0,18.825038,18.825038,0,0,0.55206
488,21-Oct-94, 07:00:00,115.698078,0,18.698078,18.698078,0,0,0.55206
489,21-Oct-94, 08:00:00,115.571975,0.0021,18.571975,18.571975,0,0,0.55185
490,21-Oct-94, 09:00:00,115.446722,0.004996,18.446722,18.446722,0,0,0.55135
491,21-Oct-94, 10:00:00,115.322314,0.007876,18.322314,18.322314,0,0,0.550563
492,21-Oct-94, 11:00:00,115.198745,0.010178,18.198745,18.198745,0,0,0.549545
493,21-Oct-94, 12:00:00,115.076009,0.011258,18.076009,18.076009,0,0,0.548419
494,21-Oct-94, 13:00:00,114.954101,0.010987,17.954101,17.954101,0,0,0.54732
495,21-Oct-94, 14:00:00,114.833016,0.010284,17.833016,17.833016,0,0,0.546292
496,21-Oct-94, 15:00:00,114.712746,0.007501,17.712746,17.712746,0,0,0.545542
497,21-Oct-94, 16:00:00,114.593288,0.004309,17.593288,17.593288,0,0,0.545111
498,21-Oct-94, 17:00:00,114.474636,0.001135,17.474636,17.474636,0,0,0.544998
499,21-Oct-94, 18:00:00,114.356784,0,17.356784,17.356784,0,0,0.544998
500,21-Oct-94, 19:00:00,114.239726,0,17.239726,17.239726,0,0,0.544998
501,21-Oct-94, 20:00:00,114.123459,0,17.123459,17.123459,0,0,0.544998
502,21-Oct-94, 21:00:00,114.007975,0,17.007975,17.007975,0,0,0.544998
503,21-Oct-94, 22:00:00,113.89327,0,16.89327,16.89327,0,0,0.544998
504,21-Oct-94, 23:00:00,113.779338,0,16.779338,16.779338,0,0,0.544998
505,21-Oct-94, 24:00:00,113.666176,0,16.666176,16.666176,0,0,0.544998
506,22-Oct-94, 01:00:00,113.553776,0,16.553776,16.553776,0,0,0.544998
507,22-Oct-94, 02:00:00,113.442134,0,16.442134,16.442134,0,0,0.544998
508,22-Oct-94, 03:00:00,113.331245,0,16.331245,16.331245,0,0,0.544998
509,22-Oct-94, 04:00:00,113.221104,0,16.221104,16.221104,0,0,0.544998
510,22-Oct-94, 05:00:00,113.111706,0,16.111706,16.111706,0,0,0.544998
511,22-Oct-94, 06:00:00,113.003046,0,16.003046,16.003046,0,0,0.544998
512,22-Oct-94, 07:00:00,112.895118,0,15.895118,15.895118,0,0,0.544998
513,22-Oct-94, 08:00:00,112.787919,0.001872,15.787919,15.787919,0,0,0.54481
514,22-Oct-94, 09:00:00,112.681442,0.004581,15.681442,15.681442,0,0,0.544352
515,22-Oct-94, 10:00:00,112.575683,0.007359,15.575683,15.575683,0,0,0.543616
516,22-Oct-94, 11:00:00,112.470638,0.010014,15.470638,15.470638,0,0,0.542615
517,22-Oct-94, 12:00:00,112.366301,0.011276,15.366301,15.366301,0,0,0.541487
518,22-Oct-94, 13:00:00,112.262668,0.011064,15.262668,15.262668,0,0,0.540381
519,22-Oct-94, 14:00:00,112.159734,0.009457,15.159734,15.159734,0,0,0.539435
520,22-Oct-94, 15:00:00,112.057494,0.006183,15.057494,15.057494,0,0,0.538817
521,22-Oct-94, 16:00:00,111.955943,0.00321,14.955943,14.955943,0,0,0.538496
522,22-Oct-94, 17:00:00,111.855078,0.001188,14.855078,14.855078,0,0,0.538377
523,22-Oct-94, 18:00:00,111.754892,0,14.754892,14.754892,0,0,0.538377
524,22-Oct-94, 19:00:00,111.655382,0,14.655382,14.655382,0,0,0.538377
525,22-Oct-94, 20:00:00,111.556544,0,14.556544,14.556544,0,0,0.538377
526,22-Oct-94, 21:00:00,111.458372,0,14.458372,14.458372,0,0,0.538377
527,22-Oct-94, 22:00:00,111.360862,0,14.360862,14.360862,0,0,0.538377
528,22-Oct-94, 23:00:00,111.26401,0,14.26401,14.26401,0,0,0.538377
529,22-Oct-94, 24:00:00,111.16781,0,14.16781,14.16781,0,0,0.538377
530,23-Oct-94, 01:00:00,111.07226,0,14.07226,14.07226,0,0,0.538377
531,23-Oct-94, 02:00:00,110.977354,0,13.977354,13.977354,0,0,0.538377
532,23-Oct-94, 03:00:00,110.883088,0,13.883088,13.883088,0,0,0.538377
533,23-Oct-94, 04:00:00,110.789458,0,13.789458,13.789458,0,0,0.538377
534,23-Oct-94, 05:00:00,110.69646,0,13.69646,13.69646,0,0,0.538377
535,23-Oct-94, 06:00:00,110.604088,0,13.604088,13.604088,0,0,0.538377
536,23-Oct-94, 07:00:00,110.51234,0,13.51234,13.51234,0,0,0.538377
537,23-Oct-94, 08:00:00,110.42121,0.00162,13.42121,13.42121,0,0,0.538215
538,23-Oct-94, 09:00:00,110.330695,0.004575,13.330695,13.330695,0,0,0.537758
539,23-Oct-94, 10:00:00,110.24079,0.007835,13.24079,13.24079,0,0,0.536974
540,23-Oct-94, 11:00:00,110.151492,0.010093,13.151492,13.151492,0,0,0.535965
541,23-Oct-94, 12:00:00,110.062796,0.011311,13.062796,13.062796,0,0,0.534834
542,23-Oct-94, 13:00:00,109.974698,0.011754,12.974698,12.974698,0,0,0.533658
543,23-Oct-94, 14:00:00,109.887194,0.012026,12.887194,12.887194,0,0,0.532456
544,23-Oct-94, 15:00:00,109.80028,0.01009,12.80028,12.80028,0,0,0.531447
545,23-Oct-94, 16:00:00,109.713953,0.006802,12.713953,12.713953,0,0,0.530767
546,23-Oct-94, 17:00:00,109.628207,0.002504,12.628207,12.628207,0,0,0.530516
547,23-Oct-94, 18:00:00,109.543041,0,12.543041,12.543041,0,0,0.530516
548,23-Oct-94, 19:00:00,109.458448,0,12.458448,12.458448,0,0,0.530516
549,23-Oct-94, 20:00:00,109.374426,0,12.374426,12.374426,0,0,0.530516
550,23-Oct-94, 21:00:00,109.29097,0,12.29097,12.29097,0,0,0.530516
551,23-Oct-94, 22:00:00,109.208078,0,12.208078,12.208078,0,0,0.530516
552,23-Oct-94, 23:00:00,109.125744,0,12.125744,12.125744,0,0,0.530516
553,23-Oct-94, 24:00:00,109.043966,0,12.043966,12.043966,0,0,0.530516
554,24-Oct-94, 01:00:00,108.962739,0,11.962739,11.962739,0,0,0.530516
555,24-Oct-94, 02:00:00,108.88206,0,11.88206,11.88206,0,0,0.530516
556,24-Oct-94, 03:00:00,108.801925,0.000145,11.801925,11.801925,0,0,0.530502
557,24-Oct-94, 04:00:00,108.722331,0,11.722331,11.722331,0,0,0.530502
558,24-Oct-94, 05:00:00,108.643274,0,11.643274,11.643274,0,0,0.530502
559,24-Oct-94, 06:00:00,108.564749,0,11.564749,11.564749,0,0,0.530502
560,24-Oct-94, 07:00:00,108.486754,0,11.486754,11.486754,0,0,0.530502
561,24-Oct-94, 08:00:00,108.409286,0.001858,11.409286,11.409286,0,0,0.530316
562,24-Oct-94, 09:00:00,108.332339,0.004687,11.332339,11.332339,0,0,0.529847
563,24-Oct-94, 10:00:00,108.255912,0.004651,11.255912,11.255912,0,0,0.529382
564,24-Oct-94, 11:00:00,108.18,0.006121,11.18,11.18,0,0,0.52877
565,24-Oct-94, 12:00:00,108.1046,0.007116,11.1046,11.1046,0,0,0.528059
566,24-Oct-94, 13:00:00,108.029708,0.007277,11.029708,11.029708,0,0,0.527331
567,24-Oct-94, 14:00:00,107.955322,0.007603,10.955322,10.955322,0,0,0.526571
568,24-Oct-94, 15:00:00,107.881437,0.009722,10.881437,10.881437,0,0,0.525598
569,24-Oct-94, 16:00:00,107.808051,0.005263,10.808051,10.808051,0,0,0.525072
570,24-Oct-94, 17:00:00,107.735159,0.003234,10.735159,10.735159,0,0,0.524749
571,24-Oct-94, 18:00:00,107.662759,0.003168,10.662759,10.662759,0,0,0.524432
572,24-Oct-94, 19:00:00,107.590848,0.002337,10.590848,10.590848,0,0,0.524198
573,24-Oct-94, 20:00:00,107.519421,0.000572,10.519421,10.519421,0,0,0.524141
574,24-Oct-94, 21:00:00,107.448476,0.000004,10.448476,10.448476,0,0,0.524141
575,24-Oct-94, 22:00:00,107.37801,0,10.37801,10.37801,0,0,0.524141
576,24-Oct-94, 23:00:00,107.308018,0,10.308018,10.308018,0,0,0.524141
577,24-Oct-94, 24:00:00,107.238499,0,10.238499,10.238499,0,0,0.524141
578,25-Oct-94, 01:00:00,107.169449,0,10.169449,10.169449,0,0,0.524141
579,25-Oct-94, 02:00:00,107.100864,0,10.100864,10.100864,0,0,0.524141
580,25-Oct-94, 03:00:00,107.032742,0,10.032742,10.032742,0,0,0.524141
581,25-Oct-94, 04:00:00,106.965079,0,9.965079,9.965079,0,0,0.524141
582,25-Oct-94, 05:00:00,106.897873,0,9.897873,9.897873,0,0,0.524141
583,25-Oct-94, 06:00:00,106.83112,0,9.83112,9.83112,0,0,0.524141
584,25-Oct-94, 07:00:00,106.764817,0,9.764817,9.764817,0,0,0.524141
585,25-Oct-94, 08:00:00,106.698961,0.000302,9.698961,9.698961,0,0,0.52411
586,25-Oct-94, 09:00:00,106.63355,0.001603,9.63355,9.63355,0,0,0.52395
587,25-Oct-94, 10:00:00,106.568579,0.002619,9.568579,9.568579,0,0,0.523688
588,25-Oct-94, 11:00:00,106.504047,0.006954,9.504047,9.504047,0,0,0.522993
589,25-Oct-94, 12:00:00,106.43995,0.00775,9.43995,9.43995,0,0,0.522218
590,25-Oct-94, 13:00:00,106.376285,0.005841,9.376285,9.376285,0,0,0.521634
591,25-Oct-94, 14:00:00,106.31305,0.00722,9.31305,9.31305,0,0,0.520911
592,25-Oct-94, 15:00:00,106.250241,0.004672,9.250241,9.250241,0,0,0.520444
593,25-Oct-94, 16:00:00,106.187855,0.002573,9.187855,9.187855,0,0,0.520187
594,25-Oct-94, 17:00:00,106.125891,0.001031,9.125891,9.125891,0,0,0.520084
595,25-Oct-94, 18:00:00,106.064344,0.000347,9.064344,9.064344,0,0,0.520049
596,25-Oct-94, 19:00:00,106.003213,0,9.003213,9.003213,0,0,0.520049
597,25-Oct-94, 20:00:00,105.942493,0,8.942493,8.942493,0,0,0.520049
598,25-Oct-94, 21:00:00,105.882183,0,8.882183,8.882183,0,0,0.520049
599,25-Oct-94, 22:00:00,105.82228,0,8.82228,8.82228,0,0,0.520049
600,25-Oct-94, 23:00:00,105.762781,0,8.762781,8.762781,0,0,0.520049
601,25-Oct-94, 24:00:00,105.703683,0,8.703683,8.703683,0,0,0.520049
602,26-Oct-94, 01:00:00,105.644984,0,8.644984,8.644984,0,0,0.520049
603,26-Oct-94, 02:00:00,105.586681,0,8.586681,8.586681,0,0,0.520049
604,26-Oct-94, 03:00:00,105.528771,0,8.528771,8.528771,0,0,0.520049
605,26-Oct-94, 04:00:00,105.471251,0,8.471251,8.471251,0,0,0.520049
606,26-Oct-94, 05:00:00,105.414119,0,8.414119,8.414119,0,0,0.520049
607,26-Oct-94, 06:00:00,105.357373,0,8.357373,8.357373,0,0,0.520049
608,26-Oct-94, 07:00:00,105.301009,0,8.301009,8.301009,0,0,0.520049
609,26-Oct-94, 08:00:00,105.245026,0,8.245026,8.245026,0,0,0.520049
610,26-Oct-94, 09:00:00,105.18942,0.001366,8.18942,8.18942,0,0,0.519913
611,26-Oct-94, 10:00:00,105.134189,0.003053,8.134189,8.134189,0,0,0.519607
