Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
1210,22-Jan-98,24:00:00,4436.43,0.01445,296.02357,296.02357,0,0,1,0.014436,361.500273,361.500273,0,0,1,0.014414,499.367563,499.367563,0,0,1
1211,23-Jan-98,24:00:00,4848.14,0.010614,303.188468,302.644491,0.185061,0.185061,1,0.010596,413.914602,401.796041,0.210728,0.210728,1,0.01057,733.568491,722.290321,0.263442,0.263442,1
1212,24-Jan-98,24:00:00,5090.05,0.017066,361.355068,360.853316,0,0,1,0.017049,452.576163,446.773148,0,0,1,0.017022,538.057392,537.137978,0,0,1
1213,25-Jan-98,24:00:00,5074.68,0.020085,390.598658,388.730835,0.854269,0.854269,1,0.020064,581.656511,534.226616,1.110208,1.110208,1,0.02003,1370.47,1271.49,1.241437,1.241437,1
1214,26-Jan-98,24:00:00,7444.49,0.009363,1005.64,997.882712,1.318465,1.318465,1,0.009357,1669.19,1431.54,1.287198,1.287198,1,0.009346,3102.10,2452.62,1.26669,1.26669,1
1215,27-Jan-98,24:00:00,5909.42,0.023943,1159.73,1156.84,0,0,1,0.023929,1378.60,1333.23,0,0,1,0.023905,869.411985,866.025892,0,0,1
1216,28-Jan-98,24:00:00,3869.78,0.020908,581.81616,581.156356,0.344219,0.344219,1,0.020886,641.559734,626.838419,0.393826,0.393826,1,0.020852,800.869739,787.364209,0.408045,0.408045,1
1217,29-Jan-98,24:00:00,4551.41,0.01734,766.498142,744.351891,0.613514,0.613514,1,0.017318,944.493442,888.974984,0.472882,0.472882,1,0.017287,1214.25,1191.92,0.368651,0.368651,1
1218,30-Jan-98,24:00:00,3705.65,0.031483,678.225736,675.141636,0,0,1,0.030974,686.479932,680.923475,0,0,1,0.030928,535.495763,535.365678,0,0,1
1219,31-Jan-98,24:00:00,1973.53,0.020489,404.525492,403.973636,0.182821,0.182821,1,0.02027,434.402128,428.414692,0.207752,0.207752,1,0.020232,585.785338,579.844963,0.208701,0.208701,1
1220,1-Feb-98,24:00:00,3030.34,0.01611,712.55558,659.597236,0.990621,0.990621,1,0.016085,890.524385,819.149411,0.860151,0.860151,1,0.016045,1472.22,1435.80,0.715996,0.715996,1
1221,2-Feb-98,24:00:00,3261.38,0.008534,1040.02,988.730702,1.183839,1.183839,1,0.008533,1117.65,1025.05,1.038786,1.038786,1,0.00853,1209.15,1078.50,0.943765,0.943765,1
1222,3-Feb-98,24:00:00,7701.92,0.014876,1799.78,1360.50,1.32997,1.32997,1,0.014866,2158.83,1481.17,1.044266,1.044266,1,0.01485,2796.95,2054.09,0.777976,0.777976,1
1223,4-Feb-98,24:00:00,6956.01,0.020756,1575.65,1531.01,0.644863,0.644863,1,0.020744,1503.28,1407.54,0.42058,0.42058,1,0.020727,1036.79,1020.87,0.330724,0.330724,1
1224,5-Feb-98,24:00:00,5193.73,0.015816,1368.98,1214.57,1.365232,1.365232,1,0.015816,1387.43,1106.95,1.308829,1.308829,1,0.015816,1856.07,1436.07,1.209668,1.209668,1
1225,6-Feb-98,24:00:00,8546.08,0.014307,2430.05,1500.40,1.416093,1.416093,1,0.014307,2691.63,1649.93,1.427642,1.427642,1,0.014305,3319.42,2312.56,1.418106,1.418106,1
1226,7-Feb-98,24:00:00,7892.44,0.015392,2340.82,1682.63,1.387089,1.387089,1,0.015391,2553.49,1853.29,1.324893,1.324893,1,0.015389,2878.45,2185.40,1.304056,1.304056,1
1227,8-Feb-98,24:00:00,6869.79,0.012854,1808.18,1612.29,0.112665,0.112665,1,0.01285,2019.94,1801.58,0.22686,0.22686,1,0.012844,1851.00,1806.75,0.293614,0.293614,1
1228,9-Feb-98,24:00:00,5691.35,0.02785,910.357325,899.654244,0,0,1,0.027838,954.948295,946.276241,0,0,1,0.027804,693.742444,693.742444,0,0,1
1229,10-Feb-98,24:00:00,5499.95,0.012133,613.311307,612.042383,0.592781,0.592781,1,0.012114,680.626702,660.068479,0.652299,0.652299,1,0.012084,1026.02,1007.56,0.715265,0.715265,1
1230,11-Feb-98,24:00:00,6825.01,0.020461,814.444916,812.277189,0.027403,0.027403,1,0.02044,1034.09,994.230352,0.076499,0.076499,1,0.020407,1387.03,1364.81,0.163484,0.163484,1
1231,12-Feb-98,24:00:00,5544.32,0.01201,729.628386,727.038929,0.604368,0.604368,1,0.011995,885.520738,845.725977,0.583664,0.583664,1,0.011972,1299.01,1271.04,0.618865,0.618865,1
1232,13-Feb-98,24:00:00,5015.41,0.028526,797.724555,796.676874,0.015612,0.015612,1,0.028498,889.840726,877.46843,0.002032,0.002032,1,0.028454,765.297338,764.610947,0,0,1
1233,14-Feb-98,24:00:00,4967.81,0.01815,804.767883,800.756898,0.970879,0.970879,1,0.018131,926.205352,870.642957,0.90249,0.90249,1,0.0181,1501.05,1463.51,0.902838,0.902838,1
1234,15-Feb-98,24:00:00,6839.23,0.030521,934.764104,933.068753,0,0,1,0.030498,1017.94,996.011348,0,0,1,0.03046,882.769844,878.506268,0,0,1
1235,16-Feb-98,24:00:00,5516.51,0.007775,757.003007,662.73519,1.068396,1.068396,1,0.007775,748.824398,705.499704,1.046468,1.046468,1,0.007773,1103.01,1072.45,0.967977,0.967977,1
1236,17-Feb-98,24:00:00,6625.46,0.023001,1249.49,1128.72,0.27318,0.27318,1,0.022987,1370.73,1306.01,0.259997,0.259997,1,0.022964,1578.03,1554.43,0.202815,0.202815,1
1237,18-Feb-98,24:00:00,5579.49,0.016282,828.672463,820.522052,0.220326,0.220326,1,0.016271,850.259396,844.162954,0.270648,0.270648,1,0.016252,640.606621,638.828245,0.29214,0.29214,1
1238,19-Feb-98,24:00:00,9351.70,0.011992,2159.40,924.039923,1.50311,1.50311,1,0.011986,2476.93,1106.80,1.490859,1.490859,1,0.011977,4124.63,2187.74,1.447219,1.447219,1
1239,20-Feb-98,24:00:00,7692.76,0.020643,1763.11,1292.58,0,0,1,0.020631,1917.62,1464.49,0,0,1,0.020611,1225.39,1165.77,0,0,1
1240,21-Feb-98,24:00:00,9063.18,0.010939,2047.13,1006.49,1.117916,1.117916,1,0.010931,2594.36,1107.93,1.11249,1.11249,1,0.010918,4119.55,1775.95,1.125707,1.125707,1
1241,22-Feb-98,24:00:00,5915.46,0.030999,1364.88,1062.77,0,0,1,0.030981,1502.78,1169.69,0,0,1,0.03095,910.305459,888.522514,0,0,1
1242,23-Feb-98,24:00:00,4217.67,0.014478,778.547824,759.88614,0.675736,0.675736,1,0.014463,881.442756,829.882396,0.674133,0.674133,1,0.014439,1293.78,1264.88,0.651757,0.651757,1
1243,24-Feb-98,24:00:00,5477.79,0.035807,829.059956,827.944762,0,0,1,0.035787,934.104716,918.839701,0,0,1,0.035753,777.937901,776.66009,0,0,1
1244,25-Feb-98,24:00:00,5155.15,0.018539,540.571879,540.50831,0,0,1,0.018524,571.595114,571.056594,0,0,1,0.018499,583.6224,583.6224,0,0,1
1245,26-Feb-98,24:00:00,4533.01,0.021536,424.193131,424.193131,0,0,1,0.021524,462.612519,462.612519,0,0,1,0.021504,549.313575,549.313575,0,0,1
1246,27-Feb-98,24:00:00,2853.38,0.029611,385.173025,385.173025,0,0,0.999534,0.029592,426.558495,426.558495,0,0,0.99971,0.029561,517.323761,517.323761,0,0,0.999716
1247,28-Feb-98,24:00:00,1918.02,0.036023,360.908549,360.908549,0,0,0.996105,0.036002,400.880624,400.880624,0,0,0.996547,0.035967,487.197155,487.197155,0,0,0.996566
1248,1-Mar-98,24:00:00,1716.18,0.041836,339.68767,339.68767,0,0,0.990634,0.041813,377.468682,377.468682,0,0,0.991079,0.041776,458.824988,458.824988,0,0,0.991103
1249,2-Mar-98,24:00:00,1647.43,0.018613,319.885202,319.885202,0,0,0.98622,0.0186,355.481783,355.481783,0,0,0.986667,0.018577,432.105087,432.105087,0,0,0.986695
1250,3-Mar-98,24:00:00,1582.41,0.046861,301.254565,301.254565,0,0,0.981656,0.046838,334.779796,334.779796,0,0,0.982106,0.046799,406.941233,406.941233,0,0,0.982138
1251,4-Mar-98,24:00:00,1378.30,0.041565,283.710677,283.710677,0,0,0.975305,0.041542,315.283707,315.283707,0,0,0.975758,0.041502,383.242808,383.242808,0,0,0.975796
1252,5-Mar-98,24:00:00,1182.50,0.024779,267.188629,267.188629,0,0,0.97042,0.024766,296.923003,296.923003,0,0,0.970876,0.024745,360.924473,360.924473,0,0,0.970918
1253,6-Mar-98,24:00:00,1084.72,0.049072,251.628766,251.628766,0,0,0.965325,0.049053,279.631544,279.631544,0,0,0.965783,0.049024,339.905858,339.905858,0,0,0.965828
1254,7-Mar-98,24:00:00,1030.80,0.018739,236.97504,236.97504,0,0,0.960363,0.018731,263.347063,263.347063,0,0,0.960823,0.018718,320.111272,320.111272,0,0,0.960912
1255,8-Mar-98,24:00:00,984.266692,0.041661,223.174681,223.174681,0,0,0.959184,0.041642,248.010916,248.010916,0,0,0.959645,0.041611,301.469433,301.469433,0,0,0.959807
1256,9-Mar-98,24:00:00,940.604459,0.047784,210.177992,210.177992,0,0,0.957009,0.047776,233.567877,233.567877,0,0,0.957049,0.047762,283.913211,283.913211,0,0,0.957263
1257,10-Mar-98,24:00:00,898.366185,0.05506,197.938173,197.938173,0,0,0.950604,0.055032,219.965936,219.965936,0,0,0.950323,0.054985,267.379384,267.379384,0,0,0.950576
1258,11-Mar-98,24:00:00,858.050748,0.050565,186.411145,186.411145,0,0,0.942963,0.050539,207.156111,207.156111,0,0,0.942686,0.050491,251.808413,251.808413,0,0,0.942947
1259,12-Mar-98,24:00:00,898.302855,0.01393,187.401977,185.828719,0.906278,0.480276,0.966327,0.013936,240.10437,211.715878,0.936613,0.50869,0.966424,0.013933,428.842375,399.299736,1.006388,0.580312,0.968021
1260,13-Mar-98,24:00:00,2656.39,0.037529,522.077726,517.610805,0.196394,0.196394,1,0.037519,732.745231,665.058599,0.225044,0.225044,1,0.037501,1169.42,1139.86,0.270006,0.270006,1
1261,14-Mar-98,24:00:00,1454.30,0.06764,401.733294,401.355981,0,0,0.999837,0.067637,445.522489,441.57982,0,0,0.999837,0.067633,277.344988,277.344988,0,0,0.999838
1262,15-Mar-98,24:00:00,936.804096,0.057782,220.626162,220.621812,0,0,0.995306,0.057766,234.19267,234.191663,0,0,0.995309,0.057737,250.688863,250.688863,0,0,0.995314
1263,16-Mar-98,24:00:00,818.460614,0.058572,172.726374,172.726374,0,0,0.987016,0.058552,191.742532,191.742532,0,0,0.987022,0.058517,236.077806,236.077806,0,0,0.987032
1264,17-Mar-98,24:00:00,773.560351,0.056945,157.61971,157.61971,0,0,0.978705,0.05694,177.607565,177.607565,0,0,0.978712,0.056932,222.329689,222.329689,0,0,0.978725
1265,18-Mar-98,24:00:00,739.757709,0.061784,147.843792,147.843792,0,0,0.970259,0.061784,167.013233,167.013233,0,0,0.970266,0.061784,209.38221,209.38221,0,0,0.97028
1266,19-Mar-98,24:00:00,1119.58,0.064124,139.171013,139.171013,0,0,0.96149,0.064105,157.268142,157.268142,0,0,0.961499,0.064069,197.188733,197.188733,0,0,0.961514
1267,20-Mar-98,24:00:00,1486.40,0.049521,131.060137,131.060137,0,0,0.95339,0.049504,148.10822,148.10822,0,0,0.953401,0.04948,185.705349,185.705349,0,0,0.95342
1268,21-Mar-98,24:00:00,1270.49,0.025306,124.027961,123.700571,0.490076,0.115851,0.958922,0.025296,149.12033,141.10011,0.59966,0.225537,0.960451,0.025276,234.960765,218.874274,0.749576,0.377124,0.961959
1269,22-Mar-98,24:00:00,3234.93,0.021922,446.99948,440.804782,0.844504,0.844504,1,0.021921,732.233032,630.888198,0.823869,0.823869,1,0.02192,1982.90,1484.46,0.749476,0.749476,1
1270,23-Mar-98,24:00:00,2762.68,0.019172,764.614828,714.601461,0.911196,0.911196,1,0.019172,898.375052,836.375193,0.804925,0.804925,1,0.019171,939.508031,910.979766,0.632813,0.632813,1
1271,24-Mar-98,24:00:00,2641.41,0.023508,822.438196,787.404024,0.165781,0.165781,1,0.023504,840.890441,814.396896,0.20323,0.20323,1,0.023495,575.371302,565.879052,0.244622,0.244622,1
1272,25-Mar-98,24:00:00,2564.78,0.046096,468.015908,465.230379,0,0,1,0.046086,495.830185,484.78252,0,0,1,0.046068,435.386392,432.151153,0.011527,0.011527,1
1273,26-Mar-98,24:00:00,2555.93,0.053153,247.503822,247.461661,0,0,1,0.053137,261.106518,260.644326,0,0,1,0.053105,254.006523,253.911163,0,0,1
1274,27-Mar-98,24:00:00,1964.17,0.032211,178.42432,178.42432,0,0,0.997668,0.032199,196.676121,196.676121,0,0,0.997672,0.032175,232.581237,232.581237,0,0,1
1275,28-Mar-98,24:00:00,1034.22,0.047911,159.125714,159.125714,0,0,0.992258,0.0479,179.196992,179.196992,0,0,0.992265,0.047876,219.01893,219.01893,0,0,0.99783
1276,29-Mar-98,24:00:00,740.231701,0.064862,148.730597,148.730597,0,0,0.98424,0.064846,168.20098,168.20098,0,0,0.984248,0.064819,206.264239,206.264239,0,0,0.99045
1277,30-Mar-98,24:00:00,707.703825,0.05641,139.944777,139.944777,0,0,0.975439,0.056396,158.360847,158.360847,0,0,0.975449,0.056369,194.257603,194.252338,0.016481,0,0.981704
1278,31-Mar-98,24:00:00,1473.88,0.013372,188.765803,186.882979,0.440646,0.24011,0.992465,0.013369,322.84564,279.245833,0.646035,0.445578,0.993665,0.013364,1186.24,996.867198,0.993491,0.85297,0.997742
1279,1-Apr-98,24:00:00,1768.57,0.055189,256.859894,256.211993,0,0,1,0.055176,434.795404,423.133195,0,0,1,0.05515,480.563677,476.034329,0,0,1
1280,2-Apr-98,24:00:00,840.925226,0.0435,162.856126,162.820577,0,0,0.9997,0.043489,212.554596,212.192917,0,0,0.999779,0.043457,217.427386,217.427386,0,0,1
1281,3-Apr-98,24:00:00,1054.32,0.028169,199.902974,198.668821,0.308887,0.302384,0.999787,0.028161,214.890394,202.489653,0.22785,0.222744,0.999833,0.028145,214.715066,214.111182,0.017428,0.017428,1
1282,4-Apr-98,24:00:00,1700.02,0.040366,277.68279,277.148874,0,0,1,0.040354,293.763705,286.821606,0,0,1,0.040331,205.136635,204.933569,0,0,1
1283,5-Apr-98,24:00:00,1565.94,0.046865,164.969145,164.938289,0,0,1,0.046854,176.440914,176.165879,0,0,1,0.046831,182.269561,182.269561,0,0,1
1284,6-Apr-98,24:00:00,1456.96,0.032354,120.866369,120.866369,0,0,0.998364,0.032344,137.443425,137.443425,0,0,0.999769,0.032323,171.620304,171.620304,0,0,0.99872
1285,7-Apr-98,24:00:00,1418.63,0.058435,108.010094,108.010094,0,0,0.99222,0.058416,125.833687,125.833687,0,0,0.995126,0.05839,161.625879,161.625879,0,0,0.99285
1286,8-Apr-98,24:00:00,1304.86,0.04556,100.975238,100.975238,0,0,0.984656,0.045554,118.167811,118.167811,0,0,0.987564,0.045541,152.2181,152.213516,0.014349,0,0.985333
1287,9-Apr-98,24:00:00,1132.73,0.034737,95.211765,95.012391,0.041376,0,0.986508,0.034735,113.889548,111.259111,0.035063,0,0.988679,0.03473,144.009071,143.349287,0,0,0.984309
1288,10-Apr-98,24:00:00,1008.48,0.036804,89.510762,89.47094,0,0,0.987535,0.036797,105.159895,104.777897,0,0,0.989541,0.036776,135.00127,135.00127,0,0,0.984309
1289,11-Apr-98,24:00:00,880.05646,0.04895,84.261532,84.259759,0,0,0.986545,0.048938,98.682481,98.675968,0,0,0.988881,0.048915,127.139404,127.139404,0,0,0.983644
1290,12-Apr-98,24:00:00,850.612856,0.032923,84.373096,84.0295,0.336278,0.20234,0.987909,0.032918,109.994547,102.658046,0.339084,0.244273,0.991335,0.032906,209.335548,198.815357,0.363856,0.242802,0.988291
1291,13-Apr-98,24:00:00,1407.75,0.041762,190.664312,189.16161,0,0,1,0.041755,283.118518,262.260868,0,0,1,0.041739,352.166997,345.840388,0,0,1
1292,14-Apr-98,24:00:00,986.217716,0.045921,136.663457,136.551653,0,0,1,0.045914,158.80322,157.80221,0,0,1,0.0459,148.990589,147.501543,0.042928,0.042928,1
1293,15-Apr-98,24:00:00,1134.92,0.062443,86.16913,86.168785,0,0,0.999071,0.062434,98.40045,98.40045,0,0,1,0.062416,146.490082,145.991518,0,0,1
1294,16-Apr-98,24:00:00,1349.01,0.071291,72.383117,72.383117,0,0,0.992425,0.071279,85.443871,85.443871,0,0,0.997907,0.071252,111.10472,111.10472,0,0,0.998146
1295,17-Apr-98,24:00:00,1094.60,0.077485,66.942612,66.942612,0,0,0.981832,0.077474,79.752511,79.752511,0,0,0.989311,0.077453,104.549247,104.549247,0,0,0.989812
1296,18-Apr-98,24:00:00,833.053775,0.072865,62.901651,62.901651,0,0,0.971088,0.07285,75.048827,75.048827,0,0,0.978568,0.07282,98.460693,98.460693,0,0,0.979074
1297,19-Apr-98,24:00:00,758.020321,0.078549,59.223646,59.223646,0,0,0.960246,0.07854,70.673903,70.673903,0,0,0.967729,0.078522,92.726786,92.726786,0,0,0.968238
1298,20-Apr-98,24:00:00,744.702342,0.090247,55.773277,55.773277,0,0,0.94839,0.090233,66.557866,66.557866,0,0,0.955874,0.090203,87.326795,87.326795,0,0,0.956386
1299,21-Apr-98,24:00:00,733.775333,0.091931,52.525158,52.525158,0,0,0.935106,0.091918,62.681815,62.681815,0,0,0.942592,0.091898,82.241276,82.241276,0,0,0.943108
1300,22-Apr-98,24:00:00,723.461496,0.084848,49.466317,49.466317,0,0,0.92265,0.084834,59.031507,59.031507,0,0,0.930137,0.084806,77.451915,77.451915,0,0,0.930657
1301,23-Apr-98,24:00:00,729.893713,0.031145,47.507931,46.58562,0.222627,0,0.936516,0.031143,70.353022,55.593778,0.228813,0,0.94371,0.031123,82.507436,72.941464,0.211836,0,0.942078
1302,24-Apr-98,24:00:00,712.900354,0.064717,44.226963,43.872684,0,0,0.947903,0.064705,57.135985,52.356247,0,0,0.956276,0.064681,68.935878,68.693682,0,0,0.954373
1303,25-Apr-98,24:00:00,693.902109,0.082074,41.337702,41.317736,0,0,0.943648,0.082065,49.469089,49.307255,0,0,0.952023,0.082056,64.693271,64.693271,0,0,0.950124
1304,26-Apr-98,24:00:00,684.698854,0.089194,38.911577,38.911577,0,0,0.932157,0.089186,46.435822,46.435822,0,0,0.940534,0.089185,60.925826,60.925826,0,0,0.938638
1305,27-Apr-98,24:00:00,626.325928,0.100828,36.645542,36.645542,0,0,0.918749,0.100817,43.731609,43.731609,0,0,0.927127,0.100797,57.377781,57.377781,0,0,0.925232
1306,28-Apr-98,24:00:00,529.064575,0.101457,34.511471,34.511471,0,0,0.904234,0.101455,41.184877,41.184877,0,0,0.912613,0.10145,54.036357,54.036357,0,0,0.91072
1307,29-Apr-98,24:00:00,448.351925,0.099638,32.501678,32.501678,0,0,0.890115,0.099628,38.786456,38.786456,0,0,0.898495,0.099599,50.889523,50.889523,0,0,0.896603
1308,30-Apr-98,24:00:00,391.773842,0.082279,30.608927,30.608927,0,0,0.876911,0.082271,36.527707,36.527707,0,0,0.885292,0.082254,47.925946,47.925946,0,0,0.883405
1309,1-May-98,24:00:00,441.133711,0.025648,31.137895,28.826401,0.544779,0,0.923508,0.025645,61.911454,34.400498,0.412913,0,0.918285,0.025638,57.257492,45.134955,0.273629,0,0.900004
1310,2-May-98,24:00:00,495.641829,0.046652,28.296064,27.147681,0.068572,0,0.956706,0.046647,43.71132,32.397168,0.046803,0,0.943641,0.046632,43.053201,42.506499,0,0,0.916277
1311,3-May-98,24:00:00,492.834245,0.061787,25.676121,25.566723,0,0,0.957946,0.061777,31.258854,30.510503,0,0,0.94438,0.061756,40.031112,40.031112,0,0,0.915733
1312,4-May-98,24:00:00,485.725779,0.054597,24.099105,24.077832,0.007114,0,0.954582,0.054595,28.741874,28.733708,0,0,0.940616,0.054579,37.69988,37.69988,0,0,0.910625
1313,5-May-98,24:00:00,482.212908,0.054477,22.697221,22.675647,0,0,0.953014,0.054471,27.060387,27.060387,0,0,0.937104,0.054454,35.504409,35.504409,0,0,0.902871
1314,6-May-98,24:00:00,480.147325,0.04282,21.356521,21.35512,0,0,0.952834,0.042815,25.484512,25.484512,0,0,0.932178,0.042802,33.436792,33.436792,0,0,0.896066
1315,7-May-98,24:00:00,476.545375,0.04602,20.111494,20.111494,0,0,0.949063,0.046015,24.000409,24.000409,0,0,0.925779,0.046001,31.489584,31.489584,0,0,0.889669
1316,8-May-98,24:00:00,474.592699,0.051625,18.940291,18.940291,0,0,0.942296,0.051617,22.602733,22.602733,0,0,0.919013,0.051595,29.655772,29.655772,0,0,0.882906
1317,9-May-98,24:00:00,475.613696,0.072345,17.837294,17.837294,0,0,0.933162,0.072338,21.286451,21.286451,0,0,0.90988,0.072318,27.928754,27.928754,0,0,0.873776
1318,10-May-98,24:00:00,473.914982,0.072237,16.79853,16.79853,0,0,0.922915,0.072231,20.046824,20.046824,0,0,0.899634,0.072209,26.302309,26.302309,0,0,0.863532
1319,11-May-98,24:00:00,473.958751,0.028817,15.820259,15.820259,0,0,0.916175,0.028813,18.879388,18.879388,0,0,0.892895,0.028806,24.770581,24.770581,0,0,0.85635
1320,12-May-98,24:00:00,475.496008,0.032413,15.222972,14.898959,0.066249,0,0.92341,0.03241,17.781169,17.779937,0.000048,0,0.892045,0.032399,23.328054,23.328054,0,0,0.854933
1321,13-May-98,24:00:00,473.454955,0.055161,14.090617,14.03131,0,0,0.924788,0.055155,16.74728,16.744514,0,0,0.89205,0.055138,21.969533,21.969533,0,0,0.854933
1322,14-May-98,24:00:00,470.308449,0.056023,13.216698,13.21419,0,0,0.923928,0.056018,15.769515,15.769389,0,0,0.89154,0.056003,20.690126,20.690126,0,0,0.854265
1323,15-May-98,24:00:00,467.376243,0.067897,12.444655,12.444655,0,0,0.917555,0.067891,14.85105,14.85105,0,0,0.885715,0.067869,19.485227,19.485227,0,0,0.848185
1324,16-May-98,24:00:00,464.617261,0.053113,11.719935,11.719935,0,0,0.908747,0.053107,13.986192,13.986192,0,0,0.876907,0.053092,18.350495,18.350495,0,0,0.839381
1325,17-May-98,24:00:00,462.018953,0.081675,11.037418,11.037418,0,0,0.899264,0.081669,13.171699,13.171699,0,0,0.867425,0.081655,17.281845,17.281845,0,0,0.829901
1326,18-May-98,24:00:00,459.571959,0.094115,10.394649,10.394649,0,0,0.886757,0.094107,12.404639,12.404639,0,0,0.854919,0.094092,16.275428,16.275428,0,0,0.817397
1327,19-May-98,24:00:00,457.267466,0.063458,9.789311,9.789311,0,0,0.875264,0.063455,11.682249,11.682249,0,0,0.843427,0.063438,15.32762,15.32762,0,0,0.805907
1328,20-May-98,24:00:00,455.097177,0.077243,9.219226,9.219226,0,0,0.865445,0.077238,11.001927,11.001927,0,0,0.833609,0.077217,14.435009,14.435009,0,0,0.796091
1329,21-May-98,24:00:00,453.053275,0.084422,8.68234,8.68234,0,0,0.853768,0.084418,10.361224,10.361224,0,0,0.821932,0.084406,13.594379,13.594379,0,0,0.784417
1330,22-May-98,24:00:00,451.128401,0.094585,8.176719,8.176719,0,0,0.841096,0.094573,9.757833,9.757833,0,0,0.809262,0.094557,12.802703,12.802703,0,0,0.771749
1331,23-May-98,24:00:00,449.315623,0.075131,7.700544,7.700544,0,0,0.828863,0.075125,9.189581,9.189581,0,0,0.79703,0.075117,12.057132,12.057132,0,0,0.759519
1332,24-May-98,24:00:00,447.608413,0.038357,7.252099,7.252099,0,0,0.820726,0.038353,8.654421,8.654421,0,0,0.789146,0.038351,11.354979,11.354979,0,0,0.751635
1333,25-May-98,24:00:00,446.000624,0.076019,6.829769,6.829769,0,0,0.812433,0.076004,8.150427,8.150427,0,0,0.783496,0.075988,10.693716,10.693716,0,0,0.748637
1334,26-May-98,24:00:00,371.09067,0.046442,6.432034,6.432034,0,0,0.803713,0.04644,7.675783,7.675783,0,0,0.775654,0.046426,10.070962,10.070962,0,0,0.744218
1335,27-May-98,24:00:00,255.609764,0.03397,6.220922,6.057462,0.367032,0,0.807255,0.033969,8.801128,7.22878,0.302762,0,0.776618,0.033964,12.563148,9.484474,0.325041,0,0.748153
1336,28-May-98,24:00:00,344.316207,0.02595,24.555687,17.664769,1.557145,0.527065,0.964782,0.025949,100.792169,7.715111,1.479058,0.183372,0.924945,0.025947,56.688634,8.932141,1.220334,0,0.874469
1337,29-May-98,24:00:00,2502.67,0.028702,1119.38,592.085985,1.055816,1.055816,1,0.0287,644.607285,514.895426,1.026666,1.026666,1,0.028694,574.655937,521.183476,0.714553,0.456992,0.996721
1338,30-May-98,24:00:00,2900.01,0.086062,872.629973,728.155159,0,0,0.999942,0.086059,683.343247,666.259516,0,0,0.999943,0.086045,98.677874,98.34906,0,0,1
1339,31-May-98,24:00:00,1732.16,0.090799,254.898255,247.498099,0,0,0.993296,0.090795,188.697979,188.332015,0,0,0.993297,0.090784,36.558958,36.558958,0,0,0.993734
1340,1-Jun-98,24:00:00,1046.92,0.082685,98.740481,98.740481,0,0,0.981284,0.082681,77.660299,77.660299,0,0,0.981285,0.082669,34.329921,34.329921,0,0,0.981788
1341,2-Jun-98,24:00:00,672.40797,0.054763,71.25839,71.25839,0,0,0.971304,0.054768,61.464287,61.464287,0,0,0.971305,0.054756,32.330623,32.330623,0,0,0.97181
1342,3-Jun-98,24:00:00,565.421112,0.041596,64.380383,64.380383,0,0,0.964282,0.041594,56.830223,56.830223,0,0,0.964283,0.041585,30.447833,30.447833,0,0,0.96479
1343,4-Jun-98,24:00:00,545.678595,0.062392,60.332357,60.332357,0,0,0.956942,0.06239,53.437745,53.437745,0,0,0.956943,0.062377,28.674688,28.674688,0,0,0.957451
1344,5-Jun-98,24:00:00,535.919416,0.079135,56.788826,56.788826,0,0,0.946815,0.079135,50.31979,50.31979,0,0,0.946817,0.079118,27.004803,27.004803,0,0,0.947327
1345,6-Jun-98,24:00:00,529.001754,0.048543,53.478851,53.478851,0,0,0.937779,0.048552,47.388985,47.388985,0,0,0.93778,0.048543,25.432165,25.432165,0,0,0.938292
1346,7-Jun-98,24:00:00,517.606841,0.0526,50.364225,50.364225,0,0,0.930447,0.052598,44.629237,44.629237,0,0,0.930448,0.052586,23.95111,23.95111,0,0,0.930962
1347,8-Jun-98,24:00:00,509.266596,0.077865,47.431216,47.431216,0,0,0.921219,0.077863,42.03023,42.03023,0,0,0.92122,0.077851,22.556306,22.556306,0,0,0.921735
1348,9-Jun-98,24:00:00,501.523315,0.100137,44.669034,44.669034,0,0,0.908345,0.100132,39.582579,39.582579,0,0,0.908346,0.100115,21.242728,21.242728,0,0,0.908864
1349,10-Jun-98,24:00:00,494.222698,0.085824,42.06771,42.06771,0,0,0.895048,0.08582,37.277468,37.277468,0,0,0.89505,0.085811,20.005647,20.005647,0,0,0.895569
1350,11-Jun-98,24:00:00,485.881391,0.071159,39.617876,39.617876,0,0,0.883948,0.07116,35.106596,35.106596,0,0,0.88395,0.071146,18.840608,18.840608,0,0,0.884471
